# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_modified_model
# start_datetime = 2024-11-24 17:45:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_207.json
# init = 2 (Default)
# random
#   seed = 1718697237 (Default)
# output
#   file = output_model_modified/output_207.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.171306
# Diagonal elements of inverse mass matrix:
# 405432, 0.000916643, 0.00597439, 0.00497425, 1.61382, 2.07427, 3.01148, 0.0305159
-8063.85,0.96183,0.171306,3,15,0,8071.51,39078.2,6504.91,0.479243,0.556864,0.966195,0.998931,0.980328,0.76577
-8067.34,0.979749,0.171306,4,15,0,8068.39,39414.1,6643.15,0.467678,0.568479,0.969282,0.998827,0.989607,0.698086
-8064.93,0.965949,0.171306,3,7,0,8069.62,39064.3,6608.48,0.473094,0.570706,0.978802,0.998626,0.980079,0.722352
-8063.18,0.964438,0.171306,3,15,0,8066.5,39586.6,6634.76,0.483583,0.570915,0.957824,0.997446,0.984954,0.763516
-8065.57,0.929589,0.171306,5,31,0,8066.96,38717.2,6381.67,0.52301,0.576221,0.998423,0.996527,0.991351,0.789361
-8063,0.981083,0.171306,5,31,0,8067.24,40395.1,6629.56,0.466697,0.563076,0.963885,0.951854,0.92403,0.758579
-8060.19,0.98741,0.171306,4,15,0,8064.45,39911.6,6606.81,0.481147,0.559767,0.967213,0.936744,0.978257,0.786588
-8059.45,0.972686,0.171306,5,31,0,8061.49,40094.9,6256.32,0.489821,0.544523,0.930596,0.941148,0.965271,0.782856
-8062.89,0.994166,0.171306,4,15,0,8063.93,39850.4,6101.04,0.509034,0.563582,0.9384,0.942266,0.955777,0.73386
-8061.71,0.980451,0.171306,4,15,0,8068.56,39205.2,6684.23,0.478332,0.578119,0.977294,0.977312,0.991634,0.76327
-8068.33,0.965273,0.171306,4,15,0,8071.38,39852.8,6125.1,0.428978,0.588781,0.95264,0.951068,0.981054,0.79736
-8073.04,0.916225,0.171306,3,7,0,8075.27,39595.2,6083.47,0.411517,0.590708,0.937089,0.959495,0.968088,0.78114
-8069.59,0.988559,0.171306,3,7,0,8074.77,39856.5,6197.72,0.41452,0.583201,0.970931,0.942129,0.967564,0.766748
-8063.41,0.958452,0.171306,4,15,0,8072.9,40084.8,6178.82,0.468327,0.573306,0.961162,0.914578,0.976773,0.739427
-8061.01,0.995174,0.171306,3,7,0,8064.78,40498,6115.87,0.471319,0.572309,0.923519,0.942579,0.936904,0.749957
-8063.1,0.494759,0.171306,4,31,0,8067.87,38960.3,6675.19,0.488743,0.561364,0.993788,0.978385,0.99552,0.763465
-8064.83,0.957851,0.171306,4,15,0,8068.05,38941,6296.65,0.513764,0.569709,0.979845,0.995809,0.999648,0.756296
-8063.42,0.999992,0.171306,4,15,0,8066.23,38983,6275.37,0.505592,0.575421,0.982208,0.991326,0.99888,0.760442
-8061.48,0.979115,0.171306,4,15,0,8065.9,39621.2,6500.97,0.494223,0.584592,0.977146,0.960208,0.990954,0.754793
-8063.73,0.993954,0.171306,4,31,0,8065.82,40402.2,6898.8,0.510765,0.550801,0.964704,0.928289,0.972575,0.82542
-8061.8,0.866077,0.171306,5,31,0,8067.04,39139.4,6481.75,0.519929,0.57106,0.971726,0.970983,0.982427,0.805861
-8059.39,0.947348,0.171306,4,31,0,8064.05,40327.8,6490.52,0.474128,0.57316,0.939001,0.940546,0.937679,0.774713
-8061.31,0.989541,0.171306,4,15,0,8062.82,40421.5,6575.31,0.518522,0.534191,0.920229,0.943702,0.947967,0.772896
-8061.95,0.979408,0.171306,4,23,0,8064.47,41579.5,6123.86,0.438117,0.556502,0.888678,0.89785,0.900003,0.786254
-8061.95,0.0470433,0.171306,4,31,0,8069.78,41579.5,6123.86,0.438117,0.556502,0.888678,0.89785,0.900003,0.786254
-8061.15,0.396613,0.171306,4,15,0,8065.26,41319,6303.35,0.44462,0.556277,0.908781,0.896594,0.941819,0.793242
-8062,0.41914,0.171306,4,15,0,8064.75,40624,6223.16,0.442188,0.542882,0.915749,0.911021,0.958837,0.781028
-8061.91,0.741815,0.171306,4,15,0,8067.5,39424,6441.67,0.510413,0.572155,0.973182,0.966154,0.958322,0.743009
-8061.06,0.974387,0.171306,5,31,0,8065.08,39698.8,6695.64,0.47199,0.570407,0.962996,0.966113,0.978799,0.800064
-8061.51,0.984032,0.171306,4,31,0,8063.44,39984.9,6482.08,0.488076,0.582745,0.917937,0.952734,0.983238,0.750684
-8060.63,0.982106,0.171306,3,15,0,8063.55,39789.4,6507.93,0.490729,0.581249,0.976116,0.951466,0.961424,0.791634
-8060.64,0.905195,0.171306,3,15,0,8064.78,39797.4,6522.38,0.516596,0.577725,0.938222,0.956989,0.978248,0.76691
-8063.62,0.866409,0.171306,4,31,0,8065.49,40070,6449.14,0.53083,0.55173,0.976034,0.929027,0.965084,0.790981
-8062.24,0.665565,0.171306,4,15,0,8068.91,40172.8,6419.08,0.529379,0.551154,0.960492,0.959253,0.961546,0.791997
-8059.35,0.955574,0.171306,4,15,0,8063.82,40874,6619.49,0.488517,0.56011,0.912098,0.930568,0.946297,0.822298
-8060.5,0.973074,0.171306,4,31,0,8063.56,41005.6,6300.87,0.484276,0.523333,0.901363,0.918544,0.937421,0.810567
-8059.8,0.947995,0.171306,4,31,0,8065.75,40991,6726.55,0.493324,0.553325,0.907104,0.913643,0.928182,0.781668
-8065.26,0.348831,0.171306,4,15,0,8067.92,39742.6,6092.56,0.445676,0.555379,0.943235,0.930503,0.994239,0.75696
-8063.44,0.985151,0.171306,4,15,0,8067.97,39926,6027.26,0.459996,0.5668,0.954509,0.96142,0.983151,0.766886
-8062.75,0.999888,0.171306,4,15,0,8065.67,39283.2,6131.21,0.465871,0.558361,0.957775,0.96721,0.98964,0.763105
-8060.56,0.986006,0.171306,4,15,0,8064.33,39935.9,6381.8,0.476967,0.578456,0.967063,0.939499,0.971688,0.755841
-8059.62,0.992171,0.171306,4,31,0,8063.85,40186.1,6279.84,0.47331,0.57258,0.945366,0.93865,0.954086,0.752985
-8063.48,0.794197,0.171306,4,31,0,8065.41,39302,6504.18,0.45874,0.550541,0.986935,0.967571,0.995128,0.758183
-8063.33,0.940112,0.171306,3,15,0,8071.18,39991.3,6691.87,0.485323,0.551956,0.97992,0.949135,0.994199,0.801625
-8064.19,0.892574,0.171306,5,31,0,8067.99,38934.3,6284.36,0.49377,0.590654,0.988808,0.991393,0.985125,0.733266
-8061.2,0.991122,0.171306,4,15,0,8065.39,39284,6392.14,0.499346,0.574788,0.985247,0.962499,0.994619,0.764259
-8063.75,0.941346,0.171306,4,15,0,8064.56,39058.3,6677.54,0.498485,0.564901,0.99409,0.996448,0.98889,0.775286
-8065.1,0.95851,0.171306,4,31,0,8068.7,38532,6419.67,0.479787,0.573184,0.988813,0.994244,0.9979,0.727084
-8060.2,0.728515,0.171306,4,19,0,8067.87,41613.5,6567.27,0.488342,0.561866,0.911809,0.897357,0.933616,0.807444
-8060.95,0.0831096,0.171306,4,15,0,8067.3,41250.2,6684.3,0.471912,0.560331,0.917797,0.931584,0.915111,0.817886
-8060.89,0.974703,0.171306,5,31,0,8063.69,40305.3,6572.07,0.518008,0.54861,0.932794,0.952314,0.975718,0.814341
-8061.06,0.926605,0.171306,3,15,0,8063.87,40376.6,6579.76,0.500987,0.557512,0.943017,0.960928,0.927142,0.772323
-8061.06,0.0256904,0.171306,4,15,0,8071.87,40376.6,6579.76,0.500987,0.557512,0.943017,0.960928,0.927142,0.772323
-8060.28,0.872169,0.171306,4,15,0,8063.54,40409.3,6461.54,0.502079,0.55053,0.949287,0.960457,0.941087,0.795642
-8060.36,0.928829,0.171306,4,15,0,8063.15,40161.9,6393.68,0.475573,0.559589,0.945876,0.956499,0.979431,0.814656
