# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_modified_model
# start_datetime = 2024-11-24 17:46:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_357.json
# init = 2 (Default)
# random
#   seed = 1718713399 (Default)
# output
#   file = output_model_modified/output_357.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.121207
# Diagonal elements of inverse mass matrix:
# 48831.8, 0.000677207, 4.50562, 1.44685, 9.26607, 1.68488, 0.0533041, 0.271946
-7367.69,0.72226,0.121207,4,31,0,7371.26,16602.1,3001.36,0.999924,0.960317,0.999552,0.936246,0.799362,0.524679
-7367.46,0.995207,0.121207,4,31,0,7373.05,16803.2,2937.55,0.999324,0.947824,0.999984,0.990131,0.833129,0.616247
-7368.97,0.827899,0.121207,4,31,0,7373.27,16794.4,3104.96,0.985327,0.983896,0.999997,0.985587,0.844007,0.724659
-7366.34,0.99594,0.121207,4,31,0,7372.66,16863.1,3031.41,0.998186,0.977735,0.999289,0.908149,0.818904,0.480305
-7365.64,0.989371,0.121207,3,15,0,7374.58,16833.4,3026.24,0.997645,0.971306,0.998552,0.924364,0.826748,0.455656
-7364.55,0.987223,0.121207,4,31,0,7368.11,16778.9,2962.39,0.993229,0.91868,0.999809,0.966326,0.804477,0.53584
-7363.49,0.923641,0.121207,3,11,0,7368.73,16931.4,2959.97,0.998567,0.97488,0.959438,0.920006,0.756875,0.469727
-7363.46,0.977685,0.121207,5,31,0,7366.46,17073.7,2880.91,0.999558,0.958699,0.984366,0.948538,0.813111,0.636722
-7363.21,0.962245,0.121207,3,7,0,7365.19,17153.8,2872.5,0.99948,0.904482,0.971693,0.92948,0.818164,0.707658
-7361.91,0.975751,0.121207,4,31,0,7367.27,16993.2,3050.66,0.998957,0.959008,0.955629,0.945581,0.840195,0.664998
-7360.66,0.999066,0.121207,5,31,0,7363.88,17261.9,2978.33,0.968293,0.906669,0.957844,0.939879,0.831164,0.729582
-7363.16,0.837363,0.121207,4,31,0,7368.15,17173.2,2937.4,0.990613,0.955465,0.97457,0.951569,0.76824,0.700188
-7364.45,1,0.121207,5,31,0,7367.32,16671.3,3087.07,0.990046,0.975277,0.993719,0.978096,0.841827,0.523809
-7363.26,0.995282,0.121207,6,95,0,7366.85,17118.2,2985.87,0.995328,0.953432,0.988398,0.968214,0.802851,0.7393
-7363.07,0.979049,0.121207,5,31,0,7368.34,17131.3,2825.18,0.995947,0.928865,0.901984,0.911301,0.805621,0.526209
-7362.98,1,0.121207,4,31,0,7365.59,16968.7,2826.1,0.997571,0.904808,0.944395,0.939047,0.755799,0.513446
-7365.28,0.911064,0.121207,5,31,0,7369.54,16932.6,3205.17,0.998697,0.977847,0.96844,0.957315,0.838884,0.696903
-7362.05,0.991751,0.121207,5,63,0,7366.71,17120.3,2804.39,0.962893,0.9329,0.938072,0.889943,0.774886,0.522578
-7365.49,0.951742,0.121207,5,31,0,7367.34,17123.2,3218.08,0.99781,0.962954,0.956456,0.955669,0.848189,0.735132
-7363.02,0.929365,0.121207,4,23,0,7369.78,17146.7,3028.46,0.999573,0.909659,0.92332,0.940029,0.828056,0.683989
-7363.92,0.93863,0.121207,4,31,0,7367.73,16833,3047.72,0.9962,0.9526,0.96687,0.914322,0.748274,0.474914
-7362.47,0.990583,0.121207,4,23,0,7367.81,17039.7,2904.19,0.993277,0.971706,0.956358,0.933034,0.831206,0.704042
-7364,0.880778,0.121207,4,15,0,7367.36,16934.7,2960.84,0.981835,0.976946,0.98915,0.952217,0.852426,0.631589
-7364.02,0.96436,0.121207,4,15,0,7367.32,16906.3,2929.52,0.985215,0.925941,0.999407,0.961335,0.824391,0.678234
-7366.67,0.976332,0.121207,4,31,0,7368.88,17000.4,2970.5,0.997722,0.961026,0.999638,0.978272,0.761593,0.566559
-7368.28,0.99996,0.121207,4,23,0,7371.62,16814.5,3056.52,0.997139,0.92748,0.999983,0.988673,0.768039,0.560265
-7368.49,0.996394,0.121207,5,31,0,7373.29,16776.1,3055.8,0.999659,0.94806,0.999512,0.999448,0.792197,0.454727
-7371.9,0.979116,0.121207,4,15,0,7374.82,16558.5,2857.62,0.965128,0.968142,0.99941,0.999214,0.824107,0.536878
-7373.46,0.952529,0.121207,4,31,0,7383.06,16818.8,2765.27,0.999265,0.996483,0.982945,0.998071,0.831206,0.594673
-7372.08,0.99566,0.121207,3,7,0,7374.43,16885,2789.01,0.998888,0.996235,0.971491,0.997616,0.823699,0.608167
-7369.59,0.999793,0.121207,5,31,0,7374.9,16603.1,3039.22,0.979922,0.999212,0.990815,0.999485,0.775074,0.417398
-7370.75,0.999137,0.121207,4,15,0,7371.68,16579.1,2995.24,0.989139,0.999457,0.986716,0.999483,0.752778,0.337094
-7370.53,0.994781,0.121207,5,31,0,7373.74,16753.8,2907.06,0.994765,0.999843,0.965157,0.999851,0.811754,0.60686
-7369.67,0.919951,0.121207,5,63,0,7373.76,16627.9,2912.64,0.991402,0.999846,0.997215,0.998245,0.806167,0.560005
-7371.28,0.991513,0.121207,4,15,0,7372.99,16749.9,2823.22,0.997588,0.99979,0.990161,0.997615,0.818633,0.558693
-7371.42,0.996729,0.121207,4,15,0,7372.82,16797.3,2835.88,0.997132,0.999786,0.960219,0.996796,0.83522,0.595288
-7372.99,0.964559,0.121207,5,31,0,7376.83,16506.6,2952.52,0.997263,0.999965,0.999177,0.998673,0.860161,0.720891
-7373.78,0.974379,0.121207,4,23,0,7380.77,16838.7,3018.54,0.972677,0.999367,0.987164,0.999312,0.880719,0.567985
-7372.65,0.993234,0.121207,4,15,0,7377.57,16384.1,3089.01,0.998479,0.999231,0.998613,0.998746,0.876497,0.527332
-7371.09,0.992875,0.121207,4,15,0,7376.47,16671.9,3046.64,0.995082,0.998697,0.999965,0.998693,0.863355,0.601951
-7372.56,0.939059,0.121207,5,31,0,7375.62,16591.1,3077.35,0.999753,0.996513,0.999996,0.995127,0.880785,0.690776
-7370.44,0.980231,0.121207,5,31,0,7378.67,16572.6,3100.46,0.995126,0.999916,0.997904,0.998659,0.85764,0.63
-7364.43,0.986857,0.121207,5,63,0,7374.21,16995,2907.29,0.996307,0.943376,0.981641,0.956187,0.785561,0.42242
-7367.36,1,0.121207,4,23,0,7370.43,16939.7,2992.82,0.976068,0.974987,0.999957,0.962195,0.756846,0.475516
-7366.67,0.982629,0.121207,5,31,0,7369.88,16818.5,3023.65,0.994458,0.973514,0.999813,0.983705,0.835656,0.792091
-7364.25,0.989606,0.121207,3,11,0,7370.38,17057.6,3095.1,0.997988,0.949557,0.994836,0.960339,0.856464,0.796825
-7362.12,0.99041,0.121207,5,31,0,7366.37,16935.4,2921.48,0.984454,0.934914,0.993533,0.963935,0.777785,0.532257
-7362.05,0.975771,0.121207,4,31,0,7365.9,17145.7,2813.82,0.991021,0.920502,0.974877,0.940454,0.805001,0.61501
-7360.37,0.928405,0.121207,4,15,0,7364.86,17262.7,2844.11,0.990535,0.910265,0.952629,0.907737,0.765933,0.582151
-7363.38,0.646806,0.121207,5,31,0,7368.69,16649.5,3019.66,0.995075,0.961309,0.992373,0.960925,0.804428,0.464415
-7362.73,0.995942,0.121207,4,31,0,7365.49,16869.4,3004.48,0.997021,0.930181,0.992415,0.981533,0.797561,0.594673
-7362.9,0.546039,0.121207,5,63,0,7365.33,17154.7,2870.46,0.975183,0.912167,0.988585,0.93676,0.788653,0.515061
-7368.01,0.822956,0.121207,3,7,0,7369.31,17054.9,2852.63,0.938723,0.89889,0.997398,0.875976,0.785738,0.554966
-7370.42,0.901594,0.121207,4,15,0,7376.62,16771.9,2770.64,0.999799,0.977048,0.965877,0.998195,0.789818,0.535994
-7367.99,0.970743,0.121207,5,31,0,7374.54,16987.7,3111.06,0.982074,0.956675,0.981336,0.999632,0.813487,0.498337
-7365.87,0.9937,0.121207,4,15,0,7370.27,16812.5,2974.83,0.995865,0.9766,0.994389,0.997602,0.795586,0.650702
-7366.9,0.987314,0.121207,4,31,0,7370.08,16897,3061.09,0.991295,0.991484,0.966388,0.998061,0.779989,0.53815
-7366.95,0.882005,0.121207,5,47,0,7370.57,16587.6,2843.22,0.994243,0.980212,0.987013,0.971421,0.813101,0.447241
-7362.26,0.999821,0.121207,4,15,0,7368.49,16867.4,3049.67,0.989373,0.962527,0.984969,0.969801,0.783319,0.526193
-7365.18,0.97957,0.121207,4,15,0,7367.08,16822.1,3085.27,0.989381,0.923591,0.916941,0.979205,0.785952,0.525029
-7363.98,1,0.121207,4,15,0,7366.36,16773.4,3042.55,0.987805,0.96238,0.999292,0.950495,0.78307,0.473783
-7361.55,0.99387,0.121207,4,15,0,7365.5,16835.6,3022.03,0.992151,0.930931,0.967774,0.970818,0.812348,0.52657
-7361.41,0.941889,0.121207,4,31,0,7366.16,16963,3092.83,0.996216,0.949668,0.975662,0.938243,0.828915,0.630201
-7360.19,0.993893,0.121207,5,47,0,7365.88,17589.2,2913.37,0.9808,0.892516,0.894264,0.901398,0.791429,0.657001
-7361.36,0.232157,0.121207,3,15,0,7367.24,17418,2966.71,0.935201,0.933925,0.923456,0.923784,0.758345,0.646259
-7361.46,0.580965,0.121207,5,31,0,7365.08,17536.2,2977.01,0.983684,0.888938,0.946336,0.896487,0.813313,0.684524
-7361.95,0.793008,0.121207,3,15,0,7368.17,17513.3,2964.73,0.981854,0.882415,0.912968,0.903496,0.825406,0.672023
-7363.31,0.990868,0.121207,5,31,0,7365.22,17005.3,3042.51,0.999857,0.942088,0.951668,0.947882,0.84768,0.623575
-7360.36,0.936304,0.121207,5,47,0,7363.97,17080.8,2900.35,0.981159,0.944683,0.961604,0.950184,0.781374,0.632295
-7362.17,0.994934,0.121207,4,31,0,7363.81,17035.2,2929.37,0.993941,0.936876,0.969573,0.931036,0.853629,0.717437
-7364.67,0.913902,0.121207,5,31,0,7367.23,17351.1,3113.75,0.977939,0.947707,0.961649,0.947521,0.842822,0.684764
-7360.42,0.998556,0.121207,5,39,0,7367.66,17192.2,2918.59,0.976058,0.904452,0.971619,0.935797,0.789769,0.670994
-7363.4,0.938649,0.121207,4,15,0,7364.94,17193.2,2927.62,0.989141,0.957144,0.936149,0.925247,0.753029,0.678899
-7360.74,0.985159,0.121207,4,31,0,7365.54,17480.4,2905.72,0.955013,0.895825,0.928736,0.919854,0.813006,0.616468
-7360.84,0.895097,0.121207,4,23,0,7366.33,17145.3,2928.83,0.990438,0.943049,0.957672,0.953432,0.83161,0.670762
-7361.25,0.99316,0.121207,5,31,0,7363.9,17077.5,2976.77,0.994492,0.938617,0.948548,0.91443,0.837473,0.668068
-7361.5,0.976459,0.121207,4,31,0,7366.21,17172.5,2892.16,0.979424,0.910623,0.923869,0.961519,0.759437,0.555201
