# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_modified_model
# start_datetime = 2024-11-24 17:45:53 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_205.json
# init = 2 (Default)
# random
#   seed = 1718697261 (Default)
# output
#   file = output_model_modified/output_205.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.193716
# Diagonal elements of inverse mass matrix:
# 422881, 0.00134102, 0.512, 0.0207761, 0.00911582, 4.99941, 0.0338987, 0.0517483
-7964.64,0.930604,0.193716,4,31,0,7972.19,33757.8,5827.58,0.884948,0.801796,0.596463,0.962355,0.758727,0.684443
-7966.8,0.87906,0.193716,4,15,0,7969.53,33622.1,5740.42,0.934258,0.765873,0.584429,0.981287,0.716549,0.638912
-7964.16,0.981446,0.193716,4,15,0,7969.34,34347,5641.88,0.885401,0.75302,0.600911,0.938062,0.785151,0.697653
-7968.17,0.219572,0.193716,3,7,0,7972.96,33542.1,5729.76,0.896249,0.744979,0.597786,0.993846,0.814157,0.722488
-7966.98,0.774988,0.193716,4,15,0,7975.76,33463.8,5913.11,0.947618,0.77952,0.567503,0.982209,0.749408,0.648177
-7969.11,0.948279,0.193716,4,15,0,7971.72,33791.5,6089.86,0.950521,0.7818,0.586012,0.956834,0.734935,0.648424
-7967.68,0.973131,0.193716,4,15,0,7972.2,33158.5,5649.11,0.925597,0.779767,0.592456,0.997092,0.821884,0.686558
-7966.18,0.927491,0.193716,4,15,0,7971.56,33735,5746.43,0.929924,0.814029,0.606956,0.971027,0.75178,0.711693
-7967.18,0.916195,0.193716,4,15,0,7972.48,34055.6,5884.08,0.931504,0.725842,0.592301,0.967787,0.765514,0.678664
-7965.22,0.474258,0.193716,4,15,0,7970.31,33730.9,5886.61,0.89941,0.738184,0.607167,0.982622,0.7647,0.671497
-7968.87,0.98125,0.193716,4,15,0,7971.81,33283.6,5536.93,0.916591,0.773219,0.628172,0.967219,0.726245,0.607949
-7963.22,0.844611,0.193716,4,15,0,7971.48,34381.2,5625.66,0.888364,0.75377,0.603951,0.921715,0.734411,0.698647
