# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_modified_model
# start_datetime = 2024-11-24 17:46:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_564.json
# init = 2 (Default)
# random
#   seed = 1718745904 (Default)
# output
#   file = output_model_modified/output_564.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.155437
# Diagonal elements of inverse mass matrix:
# 98704.2, 0.000668257, 2.92851, 2.79514, 0.0169641, 8.84128, 7.58424, 0.378908
-7803.04,0.472986,0.155437,3,7,0,7806.8,30982.8,5230.49,0.96303,0.959345,0.778018,0.965282,0.957516,0.884388
-7804.42,0.932689,0.155437,4,31,0,7805.47,30602.1,5491.51,0.974457,0.974311,0.77499,0.965952,0.95717,0.896705
-7804.32,0.392455,0.155437,3,7,0,7806.66,30623.9,5478.73,0.970087,0.978595,0.775159,0.985263,0.966137,0.894402
-7805.32,0.979578,0.155437,4,15,0,7807.26,30972.3,5414.96,0.940852,0.951787,0.800393,0.978259,0.939566,0.931519
-7807.61,0.193914,0.155437,4,15,0,7810.78,30782.9,5482.01,0.968789,0.968068,0.790667,0.988671,0.986913,0.95012
-7807.15,0.948417,0.155437,3,7,0,7812.53,30642.6,5441.66,0.981996,0.991191,0.786907,0.993515,0.966066,0.913013
-7805.77,0.952177,0.155437,4,15,0,7811.07,30655.7,5364.93,0.964424,0.971996,0.787256,0.991855,0.980407,0.944245
-7804.64,0.871864,0.155437,4,23,0,7809.84,29891.1,5373.55,0.972139,0.985288,0.785164,0.993789,0.975264,0.78418
-7804.75,0.964214,0.155437,5,31,0,7808.57,31102.1,5182.88,0.930554,0.963936,0.78032,0.964663,0.964909,0.927118
-7805.55,0.480863,0.155437,5,31,0,7807.95,30085.2,5263.78,0.960605,0.976679,0.739673,0.985192,0.985498,0.741714
-7806.42,0.898702,0.155437,4,15,0,7809.37,29937.2,5228.34,0.97243,0.981582,0.742381,0.995558,0.972727,0.746446
-7806,0.950275,0.155437,4,15,0,7809.91,30143.7,5320.02,0.99032,0.980249,0.753539,0.991174,0.990653,0.721572
-7806.85,0.991769,0.155437,5,31,0,7808.18,30301.4,5102.94,0.990882,0.989542,0.796932,0.988083,0.983694,0.808106
-7806.92,0.987986,0.155437,3,7,0,7809.42,30107.7,5019.63,0.952559,0.967298,0.781514,0.99713,0.983263,0.806343
-7809.69,0.982972,0.155437,4,15,0,7812.19,29871.9,4987.91,0.994416,0.997181,0.776455,0.986572,0.998486,0.826651
-7806.83,0.83132,0.155437,4,23,0,7812.44,30343.3,5222.03,0.926648,0.967052,0.772651,0.98225,0.928208,0.742562
-7805.58,0.657873,0.155437,3,15,0,7815.34,30311.4,5221.14,0.931461,0.979617,0.780509,0.970777,0.944655,0.787774
-7806.73,1,0.155437,4,31,0,7808.26,30122.2,5242.49,0.996675,0.994015,0.790616,0.978175,0.965862,0.890442
-7809.97,0.0678059,0.155437,4,15,0,7818.71,30244.3,5275.99,0.996124,0.992075,0.791942,0.99143,0.930223,0.877477
-7810.72,1,0.155437,4,15,0,7812.24,29827.7,5226.63,0.960455,0.977896,0.805126,0.995223,0.99988,0.926545
-7808.71,0.995202,0.155437,4,15,0,7812.35,29885.3,5153.52,0.978858,0.98964,0.807197,0.993571,0.999741,0.920104
-7807.6,0.702197,0.155437,4,31,0,7813.62,30546.9,5570.73,0.954036,0.973685,0.794365,0.998116,0.990164,0.903115
-7808.69,0.845902,0.155437,3,7,0,7814.23,30491.6,5591.04,0.950486,0.966506,0.792776,0.999453,0.990469,0.913683
-7806.02,0.94819,0.155437,4,15,0,7811.83,30250.4,5530.08,0.97953,0.983449,0.771022,0.997797,0.973379,0.864546
-7809.85,0.917404,0.155437,4,15,0,7812.1,30439.9,5522.27,0.993642,0.979745,0.754813,0.990575,0.993304,0.721016
-7807.49,0.999665,0.155437,4,15,0,7811.12,30596,5164.64,0.985669,0.974323,0.782493,0.990936,0.991922,0.834952
-7807.25,0.744454,0.155437,4,15,0,7810.8,30343.6,5299.92,0.947601,0.972984,0.762521,0.976358,0.988124,0.918774
-7807.94,0.99116,0.155437,4,31,0,7811.45,30258.6,5251.87,0.944113,0.975625,0.822076,0.989379,0.951217,0.892455
-7805.03,1,0.155437,5,31,0,7810.36,30120,5286.15,0.960866,0.991652,0.771267,0.976689,0.993168,0.729552
-7806.79,0.967685,0.155437,4,15,0,7809.78,30452.8,5080.94,0.957805,0.955778,0.733763,0.9722,0.98551,0.820532
-7808.49,0.792259,0.155437,3,11,0,7811.99,30594.6,5294.77,0.936351,0.995856,0.784272,0.960123,0.977623,0.692542
-7809.77,0.789925,0.155437,4,15,0,7813.13,30189,5185.97,0.966565,0.999048,0.777713,0.986537,0.995093,0.940316
-7806.15,0.966336,0.155437,4,23,0,7812.58,30371.3,5203.55,0.974407,0.99771,0.767401,0.994144,0.947858,0.809294
-7806.01,0.920884,0.155437,4,23,0,7808.01,30400.8,5370.86,0.973257,0.999343,0.770717,0.966705,0.952395,0.812926
-7805.21,0.995871,0.155437,4,31,0,7807.41,30024.2,5127.16,0.982071,0.992191,0.761413,0.980096,0.977,0.747175
-7804.23,0.951308,0.155437,4,15,0,7807.49,30373.1,5264.75,0.980661,0.989661,0.777547,0.966369,0.98125,0.843688
-7803.95,0.775366,0.155437,3,15,0,7806.74,30152.2,5252.21,0.986,0.988061,0.776858,0.986762,0.984903,0.806837
-7809.75,0.875195,0.155437,4,15,0,7810.82,29703.1,5276.1,0.988424,0.993997,0.824725,0.9998,0.99971,0.844201
-7807.81,0.285799,0.155437,4,31,0,7815.75,30231.5,5367.49,0.977552,0.977611,0.831858,0.999052,0.98392,0.921166
-7810.61,0.746371,0.155437,4,31,0,7813.8,30375.3,5538.85,0.990491,0.979625,0.800124,0.999967,0.985002,0.945554
-7811.74,0.988145,0.155437,3,7,0,7813.44,30141,5562,0.945468,0.980727,0.781237,0.999934,0.979315,0.940779
-7808.5,0.878826,0.155437,4,15,0,7815.17,30244,5088.32,0.999199,0.972807,0.793569,0.979598,0.975792,0.750413
-7809.41,0.941328,0.155437,5,31,0,7815.39,30157.7,5269.46,0.998409,0.999829,0.810044,0.989572,0.99037,0.888539
-7810.56,0.979458,0.155437,4,31,0,7814.66,29849.9,5507.53,0.945235,0.999984,0.792596,0.988061,0.980959,0.81521
-7812.26,0.833905,0.155437,5,31,0,7816.97,29729,5228.89,0.999926,0.999594,0.820465,0.991479,0.99967,0.901686
-7809.68,0.998654,0.155437,4,15,0,7813.66,29820.4,5479.71,0.999972,0.996668,0.808515,0.995857,0.991814,0.881126
-7812.78,0.94914,0.155437,4,31,0,7817.24,29829.5,5037.65,0.997372,0.999799,0.825241,0.989176,0.992091,0.933614
-7809.11,0.89036,0.155437,5,31,0,7816.15,29653.7,5250.14,0.997237,0.99942,0.811882,0.995895,0.99908,0.864218
-7807.09,0.984888,0.155437,4,31,0,7811.89,29989.2,5193.23,0.996286,0.992495,0.774053,0.993883,0.989574,0.697902
-7803.5,0.989172,0.155437,4,15,0,7808.48,30129.4,5287.75,0.967365,0.969466,0.775012,0.981495,0.983082,0.782597
-7802.77,0.992879,0.155437,5,31,0,7804.75,30656.1,5183.39,0.968724,0.964033,0.762783,0.976074,0.965014,0.814088
-7802.81,0.957851,0.155437,3,7,0,7804.46,30617.4,5160.44,0.957943,0.959935,0.76341,0.960737,0.971789,0.783161
-7802.99,0.956739,0.155437,4,31,0,7803.99,30614.2,5326.92,0.948064,0.963082,0.783097,0.982354,0.972056,0.88647
-7807.53,0.518357,0.155437,5,31,0,7812.04,30033.4,5203.39,0.997607,0.999705,0.781912,0.981752,0.975982,0.830808
-7807.13,0.927045,0.155437,4,15,0,7811.52,29873.8,5233.48,0.995902,0.999602,0.778924,0.99539,0.989165,0.803897
-7807.85,0.986727,0.155437,4,15,0,7809.16,30504.6,5353.88,0.973686,0.999933,0.776356,0.986999,0.948007,0.802373
-7805.74,0.9759,0.155437,4,23,0,7809.93,30331.4,5390.41,0.980211,0.998592,0.785293,0.992166,0.976256,0.877376
-7806.23,0.922676,0.155437,3,15,0,7808.48,30397.2,5409.19,0.978453,0.998304,0.783819,0.991492,0.985179,0.870778
-7808.73,0.942593,0.155437,4,15,0,7810.53,29881,5462.34,0.979621,0.971735,0.820867,0.998604,0.999596,0.877095
-7806.98,0.975774,0.155437,4,15,0,7809.31,29867.8,5442.67,0.978733,0.98181,0.814714,0.998383,0.998436,0.856042
-7808.38,0.869865,0.155437,4,15,0,7813.99,30008,5341.13,0.952544,0.994549,0.817602,0.99637,0.997903,0.916799
-7812.67,0.976561,0.155437,4,31,0,7816.96,29671.7,5116.63,0.99935,0.977266,0.79207,0.98448,0.999653,0.639981
-7809.86,0.952109,0.155437,4,15,0,7815.98,30162.1,5114.69,0.953385,0.993229,0.763594,0.998655,0.960742,0.89887
-7812.84,0.366185,0.155437,4,15,0,7816.3,30604.2,4998.69,0.983986,0.996628,0.760616,0.993711,0.991563,0.881789
-7811.56,0.867711,0.155437,4,15,0,7819.87,30533.2,5186.09,0.959488,0.999181,0.765198,0.998397,0.99966,0.842913
-7806.85,0.409347,0.155437,3,7,0,7816.19,30425,5205.42,0.975146,0.998697,0.7717,0.997575,0.977104,0.852011
-7808.34,0.999457,0.155437,4,15,0,7809.74,30077.6,5121.78,0.976124,0.999577,0.769778,0.999773,0.985107,0.747994
-7808.65,0.97973,0.155437,4,15,0,7812.71,29944.2,5467.4,0.994316,0.950938,0.770716,0.996869,0.993036,0.779635
-7809.8,0.79895,0.155437,3,7,0,7814.21,30218.1,5445.09,0.998875,0.998026,0.783683,0.993493,0.949799,0.73198
-7809.47,0.990639,0.155437,4,31,0,7812.26,29929.1,5265.53,0.999807,0.99756,0.786582,0.982269,0.977121,0.907701
-7808.07,0.900646,0.155437,4,15,0,7815.7,30025.9,5433.36,0.984302,0.999136,0.789849,0.999804,0.992878,0.87242
-7808.3,0.75513,0.155437,3,15,0,7813.13,30192.7,5367.32,0.984541,0.999931,0.808409,0.987907,0.988835,0.926094
-7812.66,0.882936,0.155437,5,31,0,7813.52,29993.7,5443.01,0.964684,0.999907,0.817038,0.999985,0.995139,0.945023
-7812.05,0.699267,0.155437,4,31,0,7816.55,29942.6,5412.47,0.96625,0.999922,0.814363,0.999983,0.988574,0.94399
-7810.41,0.926523,0.155437,4,15,0,7814.32,29910.2,5280.93,0.998395,0.999911,0.814153,0.998354,0.98346,0.932502
-7809.56,0.923577,0.155437,5,31,0,7814.35,29874.5,5264.34,0.960021,0.949701,0.797879,0.999085,0.988375,0.693195
-7813.07,0.891807,0.155437,4,15,0,7814.47,30591.4,5142.22,0.998353,0.999613,0.752166,0.99437,0.962251,0.857682
-7808.59,0.991984,0.155437,4,15,0,7814.32,29515.6,5492.63,0.991736,0.995161,0.801752,0.997835,0.988654,0.745782
-7804.81,0.990399,0.155437,4,15,0,7809.68,30225.3,5515.88,0.965147,0.985695,0.793579,0.974731,0.987846,0.871583
-7803.64,0.989925,0.155437,4,31,0,7806.53,30338.7,5449.53,0.972395,0.972902,0.777886,0.990686,0.975668,0.823127
-7805.77,0.951558,0.155437,5,31,0,7807.11,29950.2,5340.76,0.982087,0.99631,0.801494,0.997686,0.992536,0.795839
-7808.72,0.982151,0.155437,4,15,0,7810.66,30025.5,5655.55,0.962506,0.993742,0.775226,0.969209,0.99241,0.843007
-7810.78,0.980808,0.155437,4,31,0,7815.61,29901.1,5372.03,0.994889,0.985771,0.820851,0.999232,0.999838,0.954638
