# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_modified_model
# start_datetime = 2024-11-24 17:50:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_936.json
# init = 2 (Default)
# random
#   seed = 1718983589 (Default)
# output
#   file = output_model_modified/output_936.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.203515
# Diagonal elements of inverse mass matrix:
# 67.838, 0.00103727, 0.0466822, 2.18924, 0.00759885, 4.33106, 0.00822265, 0.0241629
-4979.48,0.965477,0.203515,5,31,0,4981.47,758.44,119.623,0.864559,0.958184,0.572408,0.958746,0.708411,0.639973
-4977.21,0.994688,0.203515,5,31,0,4984.55,743.682,126.001,0.832621,0.954217,0.552903,0.97758,0.680564,0.516092
-4978.37,0.952216,0.203515,4,15,0,4980.43,740.308,117.054,0.851983,0.979708,0.547066,0.991512,0.715682,0.571973
-4978.84,0.996382,0.203515,4,15,0,4980.62,745.516,116.182,0.84368,0.930843,0.532694,0.997895,0.715583,0.575023
-4979.56,0.644416,0.203515,4,15,0,4984.38,745.74,122.68,0.835915,0.977072,0.53873,0.9241,0.655058,0.52407
-4980.63,0.980403,0.203515,4,15,0,4983.02,743.86,118.243,0.819283,0.929037,0.506574,0.994918,0.703683,0.608309
-4981.56,0.991809,0.203515,4,15,0,4985.94,744.676,118.826,0.844729,0.973406,0.550894,0.997867,0.675364,0.462009
-4979.19,0.801286,0.203515,3,7,0,4989.83,740.276,120.199,0.831694,0.980347,0.536228,0.950229,0.669243,0.476542
-4978.93,0.761084,0.203515,4,15,0,4983.32,753.431,118.019,0.844537,0.967654,0.544447,0.999267,0.66801,0.580364
-4980.66,0.961446,0.203515,4,31,0,4982.87,745.363,118.386,0.822863,0.982939,0.534947,0.999995,0.686808,0.550325
-4980.52,0.989063,0.203515,5,31,0,4984.39,740.072,122.997,0.864055,0.98372,0.546557,0.927801,0.697898,0.575516
-4980.9,0.286334,0.203515,4,15,0,4990.77,746.139,128.523,0.819064,0.929766,0.53217,0.999835,0.692201,0.566497
-4979.48,0.992887,0.203515,3,15,0,4982.77,745.231,128.185,0.851902,0.971922,0.536955,0.999764,0.684114,0.578714
-4979.96,0.999308,0.203515,4,15,0,4981.99,735.623,120.724,0.887452,0.96993,0.543768,0.999675,0.712866,0.52954
-4981.5,0.951907,0.203515,4,15,0,4986.01,735.24,118.073,0.849305,0.998884,0.572044,0.974647,0.698003,0.573093
-4981.99,0.807745,0.203515,4,15,0,4989.35,736.033,119.738,0.862821,0.999389,0.57893,0.980972,0.664947,0.554429
-4984.27,0.792477,0.203515,4,31,0,4988.96,740.045,134.975,0.849244,0.995694,0.559521,0.982689,0.734311,0.548454
-4982.75,0.974328,0.203515,4,15,0,4988.73,745.485,118.236,0.887527,0.994239,0.538625,0.999693,0.67956,0.605597
-4977.09,0.944524,0.203515,4,15,0,4985.41,747.395,119.536,0.845987,0.986025,0.525886,0.991727,0.682493,0.563354
-4978.01,0.986641,0.203515,3,11,0,4979.77,741.738,117.424,0.846917,0.988849,0.53338,0.957909,0.692308,0.54769
-4982.49,0.556786,0.203515,4,15,0,4984.53,739.722,128.772,0.86441,0.981924,0.552951,0.999996,0.68557,0.595512
-4981.17,0.987123,0.203515,4,15,0,4985.49,735.734,117.135,0.806652,0.969174,0.521271,0.962052,0.684698,0.558336
-4977.44,0.989023,0.203515,3,7,0,4983.5,754.862,119.417,0.829465,0.938798,0.517889,0.994578,0.697386,0.533739
-4980.34,0.291135,0.203515,5,39,1,4984.76,730.384,122.944,0.854174,0.999427,0.535852,0.98763,0.698313,0.500352
-4980.05,0.950637,0.203515,3,15,0,4983.47,733.772,125.94,0.84879,0.999058,0.554493,0.97943,0.689186,0.549192
-4977.68,0.999769,0.203515,4,15,0,4980.65,742.235,120.889,0.851036,0.995842,0.52727,0.985762,0.697654,0.540639
-4977.98,0.95628,0.203515,4,15,0,4979.91,739.992,120.414,0.847305,0.922699,0.514366,0.98749,0.670221,0.540922
-4976.77,1,0.203515,4,15,0,4980.4,742.691,118.651,0.849527,0.965035,0.519851,0.980735,0.657828,0.533442
-4978.02,0.873883,0.203515,5,31,0,4980.36,767.762,121.014,0.791013,0.885912,0.524659,0.894605,0.672063,0.564392
-4976.87,0.992294,0.203515,4,15,0,4980.06,762.518,118.648,0.832996,0.930485,0.534126,0.92156,0.700227,0.629448
-4975.96,0.998602,0.203515,4,15,0,4978.71,764.09,120.965,0.805939,0.920979,0.525334,0.949584,0.696678,0.564227
-4976.68,0.979533,0.203515,4,15,0,4978.66,762.793,116.478,0.793709,0.914154,0.50407,0.961691,0.690607,0.552208
-4975.44,0.90505,0.203515,4,15,0,4979.34,755.482,117.72,0.836412,0.929514,0.511152,0.965907,0.662882,0.57728
-4978.25,0.930714,0.203515,4,15,0,4979.71,755.363,122.864,0.791236,0.927626,0.521862,0.968829,0.6583,0.495339
-4980.21,0.624647,0.203515,4,15,0,4986.28,761.534,119.886,0.810528,0.908552,0.525595,0.967794,0.640536,0.482653
-4979.82,0.175802,0.203515,4,15,0,4985.75,767.126,117.063,0.82902,0.906263,0.521289,0.923755,0.639795,0.502241
-4980.05,0.628904,0.203515,4,15,0,4984.43,763.33,118.501,0.780735,0.886878,0.49936,0.92672,0.657639,0.603432
-4978.98,0.354926,0.203515,5,31,0,4987.22,742.955,124.415,0.875598,0.967265,0.58958,0.994706,0.702798,0.607814
-4982.11,0.977594,0.203515,4,15,0,4984.92,742.437,121.242,0.803153,0.967294,0.592489,0.991905,0.71982,0.59425
-4979.62,0.995883,0.203515,3,7,0,4983.93,741.406,123.455,0.8349,0.943019,0.58443,0.96816,0.719179,0.588375
-4979.65,0.973468,0.203515,4,15,0,4981.46,749.071,125.158,0.820403,0.972127,0.579971,0.995414,0.712024,0.592536
-4977.6,1,0.203515,4,15,0,4986.39,750.197,122.806,0.813255,0.951181,0.565641,0.994673,0.697193,0.55372
-4977.83,0.981958,0.203515,4,15,0,4980.41,745.984,125.89,0.815706,0.952384,0.541484,0.966066,0.681036,0.590103
-4978.08,0.925313,0.203515,4,15,0,4980.53,747.779,124.957,0.812308,0.948784,0.536365,0.991616,0.685669,0.603692
-4979.85,0.985018,0.203515,4,15,0,4980.86,759.749,119.887,0.875001,0.910903,0.546161,0.989505,0.697537,0.608006
-4978.91,0.947613,0.203515,3,7,0,4980.76,760.689,120.573,0.871129,0.93489,0.552806,0.985705,0.691692,0.607585
-4976.65,0.983812,0.203515,5,47,0,4981.47,748.951,119.259,0.839186,0.927286,0.508748,0.959109,0.664704,0.504228
-4977.08,0.899318,0.203515,5,31,0,4979.53,746.556,125.427,0.835609,0.953745,0.514954,0.991531,0.679853,0.520441
-4976.33,0.992767,0.203515,4,15,0,4978.56,744.706,121.839,0.864261,0.966448,0.542464,0.962392,0.672169,0.555477
-4980.41,0.951333,0.203515,4,15,0,4983.33,738.104,126.066,0.851736,0.983998,0.571345,0.993404,0.724278,0.511412
-4982.67,0.723178,0.203515,4,15,0,4987.38,752.072,118.284,0.822565,0.942227,0.496082,0.99996,0.673996,0.623923
-4978.77,0.874603,0.203515,4,15,0,4983.97,745.195,124.165,0.850678,0.939778,0.524978,0.938492,0.686992,0.489152
-4980.33,0.65777,0.203515,4,15,0,4983.97,740.017,118.439,0.845649,0.96636,0.547965,0.999929,0.694303,0.609031
-4980.67,0.975833,0.203515,4,15,0,4984.03,740.242,118.553,0.851776,0.936726,0.557064,0.999977,0.693474,0.584121
-4978.11,0.950456,0.203515,4,15,0,4983.38,743.006,122.934,0.825939,0.940581,0.496618,0.959739,0.672148,0.501075
