# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_modified_model
# start_datetime = 2024-11-24 17:50:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_914.json
# init = 2 (Default)
# random
#   seed = 1718951412 (Default)
# output
#   file = output_model_modified/output_914.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.372372
# Diagonal elements of inverse mass matrix:
# 61588.1, 0.0015486, 0.0184459, 0.0117267, 0.0480507, 0.0301327, 3.24688, 0.0506059
-7496.5,0.870281,0.372372,3,11,0,7503.65,17363,3154.06,0.564044,0.690483,0.822459,0.798867,0.963632,0.660533
-7495.88,0.785664,0.372372,3,11,0,7502.78,16625.1,3188.41,0.647344,0.695923,0.825394,0.82695,0.993214,0.644029
-7495.61,0.921705,0.372372,3,7,0,7498.93,16912.3,3261.31,0.613213,0.708299,0.832579,0.816139,0.975498,0.617657
-7495.47,0.998511,0.372372,4,15,0,7498.19,17170.9,3347.13,0.653484,0.668058,0.850902,0.805842,0.95579,0.721492
-7494.79,0.699291,0.372372,4,15,0,7500.23,16957.3,3203,0.637241,0.709466,0.844769,0.80843,0.999317,0.6897
-7496.79,0.476471,0.372372,4,15,0,7497.81,16928.8,3207.72,0.634283,0.703023,0.861106,0.82782,0.999973,0.703826
-7501.91,0.691422,0.372372,2,3,0,7503.52,16951.9,3065.02,0.617727,0.708963,0.884322,0.801213,0.999975,0.743351
-7501.46,0.963279,0.372372,4,15,0,7507.16,16991.2,3268.67,0.639345,0.637061,0.863233,0.782844,0.999813,0.579877
