# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_modified_model
# start_datetime = 2024-11-24 17:50:07 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_896.json
# init = 2 (Default)
# random
#   seed = 1718951158 (Default)
# output
#   file = output_model_modified/output_896.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.108262
# Diagonal elements of inverse mass matrix:
# 712797, 0.00113982, 0.00644142, 0.717132, 0.00656514, 0.0060502, 1.74921, 0.0192155
-8006.81,0.99172,0.108262,5,31,0,8018.12,36210.9,5944.43,0.536586,0.945201,0.617031,0.586249,0.901731,0.824455
-8006.66,0.974649,0.108262,5,63,0,8010.89,37437.8,5843.41,0.527161,0.91555,0.609277,0.555823,0.932009,0.826292
-8002.76,0.997977,0.108262,4,15,0,8007.07,37415.1,5778.24,0.517854,0.910792,0.606952,0.5603,0.887771,0.820275
-8006.37,0.915886,0.108262,5,31,0,8007.9,35975.9,5600.33,0.493997,0.94385,0.599663,0.583658,0.946179,0.836119
-8008.84,0.983675,0.108262,4,15,0,8011.99,37070.6,5729.8,0.492116,0.945056,0.634292,0.592558,0.891836,0.836419
-8007.34,0.842068,0.108262,2,3,0,8010.93,37017.7,5750.6,0.495156,0.943765,0.631956,0.590355,0.905535,0.836539
-8005.12,0.993879,0.108262,5,31,0,8009.9,37202.7,5496.55,0.514734,0.907897,0.557933,0.543587,0.882979,0.769686
-8003.61,0.964154,0.108262,5,31,0,8007.79,37604.5,5462.53,0.505733,0.908026,0.557286,0.54474,0.87248,0.779356
-8001.12,1,0.108262,4,15,0,8003.99,38043.4,5434.06,0.492585,0.883711,0.579507,0.5515,0.859738,0.789428
-8002.1,0.96743,0.108262,4,31,0,8003.25,37218,5671.6,0.485159,0.90598,0.573825,0.561888,0.893539,0.788375
-8002.87,0.917261,0.108262,5,31,0,8007.98,36805.5,5631.39,0.512123,0.91761,0.612302,0.580983,0.892962,0.776518
-8002.17,0.945318,0.108262,5,31,0,8005.74,37520.3,5439,0.491216,0.889196,0.593482,0.569806,0.899038,0.792035
-8001.46,0.980131,0.108262,4,31,0,8005.1,37583,5439.22,0.486327,0.907391,0.595872,0.568763,0.886805,0.800428
-8003.72,1,0.108262,5,31,0,8005.75,36358.8,5461.5,0.502961,0.933623,0.588873,0.571665,0.904073,0.744347
-8010.65,0.860629,0.108262,4,15,0,8014.92,36668.4,5456.52,0.46879,0.918459,0.612054,0.578196,0.936513,0.71549
-8006.35,0.978181,0.108262,4,15,0,8015.6,36483.8,5440.69,0.483922,0.973808,0.616229,0.580371,0.929136,0.786229
-8006.48,0.996772,0.108262,4,31,0,8009.92,36162.5,5843.62,0.505179,0.908399,0.608325,0.586434,0.946926,0.770154
-8008.32,1,0.108262,5,31,0,8009.35,35474.6,5326.1,0.528106,0.987359,0.595644,0.578498,0.953932,0.782004
-8005.78,0.998914,0.108262,5,31,0,8010.17,35715.4,5793.55,0.495496,0.988511,0.612213,0.579518,0.940893,0.775207
-8006.11,0.982443,0.108262,4,31,0,8008.01,35654,5751.6,0.4998,0.991832,0.609992,0.578072,0.964626,0.77381
-8011.03,0.965596,0.108262,4,31,0,8014.9,35606.3,5957.41,0.486466,0.994817,0.593921,0.571998,0.952621,0.814378
-8008.29,0.992297,0.108262,5,31,0,8014.74,35626.7,5615.91,0.516781,0.998276,0.639094,0.574437,0.960765,0.791507
-8007.54,0.999918,0.108262,5,31,0,8010.26,35346.7,5572.4,0.53844,0.997364,0.609372,0.596759,0.961503,0.802779
-8009.46,0.985074,0.108262,5,31,0,8012.56,35299.1,5314.91,0.515922,0.993584,0.621825,0.593518,0.987283,0.777998
-8009.09,0.992389,0.108262,5,31,0,8011.54,35453.8,6071.74,0.515808,0.986783,0.608304,0.572721,0.98292,0.7993
-8013.05,0.989042,0.108262,4,31,0,8017.5,35516,5620.31,0.519056,0.990402,0.60331,0.548053,0.997427,0.771648
-8011.88,0.993462,0.108262,4,15,0,8015.61,35288.1,5586.44,0.517414,0.989918,0.601742,0.553847,0.997359,0.778681
-8011.78,0.988429,0.108262,4,31,0,8019.89,35644.8,5577.76,0.492146,0.94812,0.558214,0.608348,0.974165,0.770264
-8006.4,0.995384,0.108262,4,15,0,8014.46,36466.2,5838.58,0.500101,0.977044,0.590089,0.590001,0.924416,0.793034
-8009.62,0.986688,0.108262,5,31,0,8012.41,36269.9,5851.02,0.48257,0.927997,0.577945,0.587739,0.949367,0.835316
-8005.13,0.989283,0.108262,4,15,0,8012.8,36633.9,5905.55,0.489107,0.959939,0.591265,0.575729,0.917504,0.790543
-8006.35,0.969253,0.108262,5,31,0,8010.14,37152,5875.79,0.511196,0.955796,0.618262,0.567709,0.905138,0.827486
-8003.81,0.965499,0.108262,4,15,0,8010.66,37356.7,5790.99,0.504782,0.92499,0.616787,0.552746,0.896954,0.823858
-8004.06,0.937817,0.108262,5,31,0,8006.46,36561,5753.48,0.523863,0.914647,0.606198,0.557892,0.916323,0.814656
