# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_modified_model
# start_datetime = 2024-11-24 17:47:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_618.json
# init = 2 (Default)
# random
#   seed = 1718781594 (Default)
# output
#   file = output_model_modified/output_618.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.258896
# Diagonal elements of inverse mass matrix:
# 12738.4, 0.00146308, 0.0667568, 0.0184942, 0.00470736, 0.309281, 0.282839, 0.0309452
-6611.02,0.993023,0.258896,4,23,0,6613.7,6225.35,990.928,0.854937,0.729125,0.483758,0.84948,0.855693,0.59214
-6608.9,0.990841,0.258896,4,15,0,6612.76,6230.24,989.088,0.854556,0.72968,0.470457,0.893262,0.875389,0.60769
-6611.22,0.888199,0.258896,4,15,0,6614.2,6132.53,941.349,0.851885,0.739735,0.512103,0.915269,0.893642,0.594714
-6610.26,0.950985,0.258896,3,7,0,6612.44,6146.91,943.853,0.853524,0.732553,0.508888,0.897273,0.882565,0.610601
-6608.97,0.963249,0.258896,4,15,0,6614.63,6154.91,965.189,0.868597,0.725745,0.476697,0.873934,0.903095,0.591322
-6612.56,0.903635,0.258896,4,15,0,6616.04,6362,937.895,0.815362,0.661364,0.472964,0.815204,0.861662,0.614604
-6611.78,1,0.258896,4,15,0,6613.73,6433.95,933.776,0.815332,0.672135,0.480695,0.877869,0.842162,0.632746
-6612.87,0.917621,0.258896,4,15,0,6617.16,6115.27,1017.98,0.875671,0.743191,0.466839,0.885367,0.881906,0.607976
