# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_modified_model
# start_datetime = 2024-11-24 17:45:01 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_130.json
# init = 2 (Default)
# random
#   seed = 1718645625 (Default)
# output
#   file = output_model_modified/output_130.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.204508
# Diagonal elements of inverse mass matrix:
# 900990, 0.00218105, 1.96585, 0.235478, 0.0335115, 0.00731537, 0.0157738, 0.0552066
-8176.87,0.879834,0.204508,3,7,0,8180.4,43720.2,7339.71,0.912266,0.897261,0.734917,0.474988,0.658375,0.787758
-8179.07,0.645011,0.204508,4,15,0,8182.28,43571.7,7611.84,0.971903,0.906708,0.719443,0.48126,0.700786,0.756638
-8182.1,0.953477,0.204508,4,31,0,8186.1,42864.8,7562.46,0.988698,0.957406,0.804839,0.480882,0.696306,0.822507
-8184.54,0.994066,0.204508,4,15,0,8189.95,42408.7,7821.71,0.995294,0.951853,0.808278,0.462825,0.685392,0.87296
-8182.44,0.917305,0.204508,4,15,0,8189.84,43216.1,7783.12,0.999682,0.915529,0.776749,0.471838,0.732603,0.820682
-8180.76,0.998608,0.204508,4,31,0,8184.21,42080.3,7798.38,0.999912,0.936224,0.779748,0.476639,0.689227,0.776562
-8179.92,0.969692,0.204508,4,23,0,8184.83,42464.8,7274.52,0.995956,0.912129,0.746553,0.453893,0.716538,0.783525
-8181.15,0.852162,0.204508,4,15,0,8187,44077.4,7558.19,0.924277,0.915552,0.72117,0.49262,0.675036,0.742043
-8181.63,0.957219,0.204508,3,15,0,8187.54,42507.1,7140.26,0.97803,0.905272,0.729063,0.453305,0.682906,0.803306
-8180.24,0.965949,0.204508,3,15,0,8184.59,43462.7,7272.79,0.932552,0.93109,0.732775,0.448399,0.67751,0.710432
-8181.5,0.63718,0.204508,5,31,0,8185.77,44052,7231.23,0.986107,0.855396,0.723505,0.469193,0.662607,0.769456
-8179.88,0.803215,0.204508,3,15,0,8185.48,42702.3,7411.99,0.951954,0.923555,0.708611,0.438488,0.670603,0.749343
-8178.66,0.894134,0.204508,4,15,0,8184.85,43659.7,7274.78,0.93787,0.871499,0.726516,0.490127,0.70177,0.773075
-8179.47,0.975823,0.204508,3,15,0,8182.33,44127.6,7566.87,0.937042,0.901154,0.71696,0.497934,0.699632,0.810957
