# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_modified_model
# start_datetime = 2024-11-24 17:47:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_604.json
# init = 2 (Default)
# random
#   seed = 1718781637 (Default)
# output
#   file = output_model_modified/output_604.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.232592
# Diagonal elements of inverse mass matrix:
# 628.15, 0.00113065, 0.0229584, 0.00954143, 1.79582, 3.09389, 0.0104016, 0.0211068
-5792.21,0.561339,0.232592,5,39,0,5797.34,1857.29,315.365,0.570431,0.459577,0.951234,0.967869,0.644425,0.437452
-5793.42,0.97136,0.232592,4,31,0,5799.17,1861.44,304.841,0.631729,0.479194,0.956496,0.971906,0.680476,0.523467
-5789.95,0.40129,0.232592,3,15,0,5795.9,1879.31,309.62,0.655503,0.488614,0.871073,0.893877,0.649315,0.533737
-5789.66,0.975998,0.232592,4,15,0,5792.19,1860.39,339.952,0.668817,0.468398,0.906094,0.956718,0.665464,0.520891
-5792.64,0.689189,0.232592,4,15,0,5796.44,1875.88,330.551,0.705309,0.451523,0.97861,0.954097,0.674192,0.517323
-5792.03,0.981669,0.232592,4,31,0,5797.34,1819.66,326.485,0.689843,0.48314,0.968713,0.992318,0.622533,0.46718
-5793.11,0.649263,0.232592,3,15,0,5800.38,1815.39,333.569,0.702365,0.473219,0.972104,0.992026,0.617314,0.459219
-5795.04,0.997102,0.232592,4,15,0,5796.78,1877.24,335.906,0.672038,0.517409,0.92725,0.913444,0.716606,0.580251
-5796.82,0.55563,0.232592,4,15,0,5805.64,1916.43,309.577,0.704318,0.449598,0.907809,0.83893,0.590898,0.574829
-5789.76,0.360423,0.232592,4,25,1,5801.07,1873.61,301.038,0.611793,0.458158,0.903345,0.930653,0.642923,0.465432
-5790.77,0.70839,0.232592,4,15,0,5795.73,1863.04,302.703,0.649452,0.463311,0.932821,0.883111,0.621941,0.456918
-5789.68,0.958359,0.232592,4,15,0,5793.19,1885.28,325.255,0.618029,0.442701,0.922489,0.879385,0.653832,0.495403
-5790.67,0.935248,0.232592,4,15,0,5792.22,1888.64,323.134,0.614778,0.444113,0.855007,0.899431,0.656437,0.495607
-5792.04,1,0.232592,3,7,0,5793.81,1906.3,333.299,0.631848,0.444141,0.922138,0.885471,0.654837,0.481932
-5794.7,0.17384,0.232592,4,31,0,5800.8,1804.68,311.833,0.644687,0.484765,0.998828,0.986931,0.644766,0.448736
-5796.3,0.978179,0.232592,4,15,0,5799.33,1842.73,341.988,0.628686,0.505972,0.99899,0.997331,0.651939,0.459368
-5796.93,0.987833,0.232592,4,15,0,5800.95,1817.87,313.461,0.577239,0.4782,0.999721,0.947957,0.656549,0.492602
-5793.28,0.997002,0.232592,4,15,0,5800.16,1849.04,341.868,0.683135,0.490647,0.999141,0.949375,0.64636,0.47341
-5793.06,0.966605,0.232592,4,15,0,5794.59,1820.47,314.193,0.638758,0.443086,0.994688,0.994414,0.670313,0.479877
-5795.65,0.666298,0.232592,4,15,0,5798.5,1899.16,323.439,0.686358,0.468627,0.97341,0.953385,0.609415,0.511172
-5790.27,0.252371,0.232592,4,15,0,5802.08,1884.06,325.423,0.698233,0.462845,0.958631,0.923519,0.621098,0.520559
-5791.91,0.881772,0.232592,4,15,0,5794.77,1865.52,306.332,0.643619,0.42585,0.959985,0.905774,0.670813,0.50213
-5789.49,0.239987,0.232592,4,15,0,5794.91,1881.28,321.169,0.698688,0.459886,0.951058,0.893001,0.639847,0.525955
-5789.49,0.0119354,0.232592,2,3,0,5793.16,1881.28,321.169,0.698688,0.459886,0.951058,0.893001,0.639847,0.525955
-5792.9,0.920178,0.232592,3,7,0,5794.23,1866.29,321.38,0.658184,0.484057,0.889225,0.945312,0.603677,0.555026
-5792.9,0.282523,0.232592,2,3,0,5795.91,1866.29,321.38,0.658184,0.484057,0.889225,0.945312,0.603677,0.555026
-5791.78,0.53328,0.232592,4,23,0,5794.94,1888.13,325.79,0.662413,0.488876,0.874597,0.940702,0.679925,0.488367
-5791.7,0.617482,0.232592,4,15,0,5794.73,1853.17,321.295,0.675203,0.449825,0.98666,0.974656,0.619099,0.492984
-5790.47,0.878582,0.232592,4,15,0,5794.18,1872.62,327.964,0.66658,0.501718,0.96826,0.954709,0.649978,0.502932
-5792.62,0.801041,0.232592,4,15,0,5794.11,1886.42,322.578,0.694723,0.449651,0.858008,0.966704,0.651098,0.543883
-5789.49,0.582058,0.232592,2,7,0,5795.3,1880.87,325.516,0.701019,0.459589,0.919183,0.963536,0.648021,0.53992
-5789.75,0.846276,0.232592,4,15,0,5790.57,1892.86,324.367,0.691148,0.47003,0.91762,0.951484,0.663942,0.565468
-5788.33,0.683723,0.232592,4,15,0,5792.12,1848.68,326.609,0.651329,0.4887,0.955615,0.949717,0.641072,0.49636
-5790.22,0.738176,0.232592,3,15,0,5794.47,1873.43,307.184,0.666598,0.466804,0.908491,0.92044,0.622555,0.55393
-5789.99,0.91967,0.232592,4,15,0,5793.71,1868.27,325.33,0.713228,0.466751,0.907358,0.942421,0.67127,0.501079
-5789.63,0.999002,0.232592,4,15,0,5791.09,1880.06,323.197,0.632389,0.483953,0.936458,0.923345,0.6205,0.543039
-5791.23,0.849611,0.232592,4,15,0,5793.97,1894.12,293.119,0.632393,0.453845,0.892293,0.896022,0.639544,0.464674
-5789.63,0.763255,0.232592,3,7,0,5792.92,1883.49,299.698,0.629317,0.449375,0.883113,0.918248,0.643401,0.471717
-5789.08,0.961463,0.232592,4,15,0,5790.84,1882.8,316.682,0.599722,0.447481,0.902755,0.927086,0.644505,0.503889
-5790.44,0.66873,0.232592,3,15,0,5795.83,1826.58,318.686,0.67449,0.495939,0.974535,0.973917,0.66145,0.504847
-5792.35,0.942029,0.232592,3,15,0,5796.39,1825.67,316.769,0.674037,0.429987,0.97178,0.990992,0.658662,0.511404
