# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_modified_model
# start_datetime = 2024-11-24 17:46:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_423.json
# init = 2 (Default)
# random
#   seed = 1718728177 (Default)
# output
#   file = output_model_modified/output_423.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.163015
# Diagonal elements of inverse mass matrix:
# 430310, 0.000921088, 2.7186, 4.05626, 0.0142835, 2.4866, 0.00719302, 0.0330173
-8331.72,0.983624,0.163015,4,31,0,8338.97,51190.9,9293.63,0.988817,0.995,0.714058,0.96863,0.488794,0.677589
-8336.31,0.9578,0.163015,4,15,0,8341.41,50590.6,9268.65,0.94388,0.998243,0.729014,0.994802,0.482824,0.67053
-8336.06,0.981974,0.163015,4,15,0,8345.44,50920,9296.86,0.977067,0.999505,0.74747,0.999603,0.488368,0.669357
-8332.89,0.829971,0.163015,5,31,0,8339.33,51101,9238.97,0.967671,0.999058,0.66512,0.994152,0.519177,0.598292
-8332.33,0.98945,0.163015,4,31,0,8334.99,51708.2,9230.38,0.96198,0.985532,0.726437,0.998748,0.503481,0.710327
-8333.06,0.9882,0.163015,3,15,0,8333.98,51903.7,9266.8,0.946283,0.995132,0.722178,0.998369,0.50764,0.698898
-8333.48,0.79504,0.163015,4,31,0,8338.3,51814.8,9230.8,0.964879,0.996835,0.727999,0.998428,0.50447,0.691363
-8333.24,0.986627,0.163015,4,31,0,8335.4,51461.3,9406.76,0.948546,0.997724,0.726818,0.999185,0.511677,0.687763
-8331.86,1,0.163015,4,15,0,8334.31,50717.3,9278.21,0.980138,0.969784,0.683603,0.993717,0.521735,0.653508
-8337.14,0.955102,0.163015,4,15,0,8339.38,50985,9377.39,0.995353,0.996734,0.762984,0.998313,0.504324,0.628173
