# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_modified_model
# start_datetime = 2024-11-24 17:46:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_382.json
# init = 2 (Default)
# random
#   seed = 1718715222 (Default)
# output
#   file = output_model_modified/output_382.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.382755
# Diagonal elements of inverse mass matrix:
# 35.5386, 0.00190405, 0.0624689, 0.00838595, 0.0320451, 0.00712925, 0.00791661, 0.0209043
-4469.92,0.923735,0.382755,3,15,0,4473.01,384.924,57.0099,0.822592,0.625646,0.807719,0.607102,0.604353,0.676141
-4472.48,0.857437,0.382755,3,7,0,4474.03,379.782,57.8559,0.855082,0.623134,0.842076,0.621181,0.595735,0.66152
-4473.24,0.67934,0.382755,3,7,0,4477.92,372.843,57.5404,0.884624,0.628249,0.806758,0.613679,0.628793,0.642192
-4472.47,0.977526,0.382755,3,7,0,4474.75,374.899,59.0702,0.855471,0.631683,0.835809,0.637702,0.634204,0.61775
-4474.16,0.961618,0.382755,3,7,0,4476.04,372.033,59.7719,0.858847,0.650678,0.871434,0.615085,0.631133,0.643449
-4474.14,0.963254,0.382755,3,7,0,4477,374.859,61.2191,0.864261,0.681889,0.840943,0.633551,0.625186,0.652681
-4473.83,0.974129,0.382755,4,15,0,4476.76,376.812,59.2064,0.878138,0.659456,0.794909,0.628196,0.649173,0.674258
-4472.43,0.992953,0.382755,3,7,0,4475.16,381.248,55.1745,0.833489,0.612312,0.83992,0.618042,0.600281,0.672704
-4475.03,0.908759,0.382755,3,7,0,4475.78,390.613,54.502,0.786599,0.620812,0.734222,0.593477,0.618852,0.659921
-4472.1,0.997508,0.382755,3,7,0,4478.54,391.489,55.1609,0.807596,0.621295,0.794142,0.616668,0.584567,0.664355
-4473.72,0.837716,0.382755,4,15,0,4476.24,375.091,59.0333,0.884237,0.651302,0.843826,0.626766,0.617327,0.625203
-4474.89,0.928016,0.382755,3,7,0,4479.81,375.375,55.571,0.823969,0.666074,0.84005,0.640731,0.619806,0.661764
-4478.1,0.639427,0.382755,3,7,0,4484.17,375.789,60.4281,0.889395,0.620322,0.815701,0.594994,0.663185,0.614042
-4478.69,0.998746,0.382755,4,15,0,4483.75,374.558,64.1193,0.868732,0.685127,0.880579,0.680617,0.629776,0.705446
-4474.15,0.999168,0.382755,4,15,0,4481.16,383.138,57.918,0.87194,0.655328,0.793574,0.604876,0.64483,0.69286
-4476.88,0.961805,0.382755,3,7,0,4479.1,379.204,62.227,0.828225,0.656566,0.850172,0.616481,0.591179,0.674375
-4476.44,0.987718,0.382755,3,7,0,4482.51,376.863,56.1737,0.869332,0.671734,0.79956,0.600413,0.656439,0.663863
-4476.44,0.297818,0.382755,2,3,0,4483.61,376.863,56.1737,0.869332,0.671734,0.79956,0.600413,0.656439,0.663863
-4476.28,0.974027,0.382755,3,7,0,4480.39,387.191,60.2766,0.804594,0.626931,0.825971,0.652537,0.602343,0.719299
-4474.98,0.993584,0.382755,3,7,0,4482,383.536,57.5624,0.820261,0.630373,0.785326,0.583196,0.642241,0.614408
-4472.2,1,0.382755,3,7,0,4476.73,380.275,54.7231,0.84674,0.655563,0.816506,0.61858,0.609088,0.684564
-4472.45,0.895204,0.382755,3,7,0,4477.18,381.995,55.6537,0.859886,0.641384,0.829458,0.605566,0.606784,0.688089
-4470.29,0.978538,0.382755,3,7,0,4474.24,385.153,56.9114,0.816526,0.629409,0.788674,0.606009,0.604883,0.645592
-4472.55,0.901678,0.382755,3,7,0,4474.16,388.314,56.6437,0.828718,0.599395,0.766804,0.588128,0.606581,0.658409
-4475.18,0.848364,0.382755,3,7,0,4478.16,392.063,52.3934,0.822328,0.618908,0.812701,0.610304,0.62078,0.699908
-4472.21,1,0.382755,3,7,0,4477.87,384.506,54.1607,0.788544,0.64072,0.802404,0.610229,0.622631,0.668924
-4473.4,0.904427,0.382755,3,15,0,4477.75,375.151,57.6082,0.876317,0.635731,0.833402,0.596117,0.6211,0.667197
-4472.95,0.947349,0.382755,3,7,0,4478.37,387.104,55.919,0.822859,0.628548,0.771085,0.635701,0.641268,0.675715
-4472.56,0.968598,0.382755,3,11,0,4477.68,377.633,61.9166,0.851935,0.636773,0.833509,0.630841,0.636164,0.667685
-4471.27,0.933903,0.382755,3,7,0,4474.74,378.075,55.9953,0.832272,0.63557,0.805036,0.628653,0.645328,0.660019
-4470.81,0.932152,0.382755,3,7,0,4473.55,385.125,55.6368,0.853103,0.618404,0.804692,0.609908,0.604606,0.669199
-4472.79,0.809505,0.382755,3,7,0,4474.69,385.653,55.0476,0.858909,0.618841,0.802175,0.588733,0.604532,0.667858
-4475.56,0.991885,0.382755,3,7,0,4479.51,399.075,55.0843,0.7898,0.591501,0.773249,0.612306,0.605649,0.67783
-4471.48,0.992138,0.382755,3,7,0,4478.3,382.786,53.2594,0.816511,0.623463,0.760757,0.612496,0.617698,0.653407
-4472.31,0.894471,0.382755,4,15,0,4475.16,388.174,56.9756,0.823326,0.652686,0.813764,0.616313,0.632579,0.679826
-4476.2,0.872362,0.382755,3,7,0,4479.16,387.862,59.0035,0.819706,0.677318,0.797903,0.591356,0.641269,0.689521
-4478.23,0.837285,0.382755,3,15,0,4482.15,377.489,58.3959,0.860877,0.590726,0.845376,0.646212,0.60423,0.710585
-4473.75,1,0.382755,3,7,0,4481.8,383.708,58.7134,0.807971,0.646161,0.802694,0.589003,0.641822,0.672457
-4474.1,0.985645,0.382755,3,7,0,4478.5,384.697,55.1442,0.80816,0.604369,0.815155,0.63001,0.578163,0.63341
-4473.74,0.978727,0.382755,3,7,0,4475.72,383.505,54.117,0.848806,0.614502,0.775403,0.594682,0.642775,0.633559
-4470.86,0.901417,0.382755,3,7,0,4477.24,388.142,55.952,0.819486,0.630895,0.811602,0.617731,0.627012,0.673145
-4471.81,0.983746,0.382755,3,7,0,4473.09,383.679,59.7062,0.828317,0.629716,0.812213,0.618098,0.607609,0.700568
-4471.84,0.940699,0.382755,2,7,0,4476.76,383.856,59.1375,0.834429,0.639854,0.801833,0.613875,0.626351,0.716034
-4473.48,0.810023,0.382755,4,15,0,4476.56,384.392,56.6126,0.840326,0.631975,0.822692,0.626891,0.640138,0.637228
-4476.04,0.821392,0.382755,3,7,0,4484.54,372.668,56.9395,0.88774,0.626782,0.831419,0.604789,0.627184,0.581016
-4473.83,0.984571,0.382755,3,7,0,4478.42,372.325,56.817,0.879427,0.633648,0.816567,0.602467,0.623907,0.607822
