# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_modified_model
# start_datetime = 2024-11-24 17:46:17 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_406.json
# init = 2 (Default)
# random
#   seed = 1718721726 (Default)
# output
#   file = output_model_modified/output_406.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.269013
# Diagonal elements of inverse mass matrix:
# 25065.5, 0.000850985, 0.0608811, 3.63001, 0.0441417, 2.408, 0.0913741, 0.127868
-7115.61,1,0.269013,4,15,0,7118.03,11658.4,2060.5,0.817999,0.951352,0.619593,0.997435,0.839923,0.33338
-7114.67,0.985317,0.269013,4,15,0,7117.53,11647.7,1991.35,0.790143,0.997695,0.633225,0.987017,0.857747,0.329034
-7116.96,0.735951,0.269013,4,15,0,7122.89,11695.8,2138.93,0.844663,0.950011,0.608044,0.938777,0.840596,0.386118
-7118.94,0.896066,0.269013,4,15,0,7123.34,11720.3,2164.85,0.842696,0.97116,0.624435,0.902324,0.831126,0.425306
-7120.21,0.962322,0.269013,3,15,0,7126.34,11626.4,2109.01,0.869866,0.999953,0.604916,0.995731,0.851185,0.251687
-7119.42,0.959366,0.269013,4,15,0,7127.18,12003.5,2025.51,0.788255,0.978951,0.662234,0.99394,0.892572,0.462215
-7118.24,0.749927,0.269013,4,15,0,7120.94,11563.7,2037.45,0.853957,0.99789,0.661433,0.994726,0.793493,0.277998
-7117.93,0.967941,0.269013,4,15,0,7121.11,11941.6,2067.36,0.796323,0.997752,0.639889,0.947434,0.908151,0.45317
