# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_modified_model
# start_datetime = 2024-11-24 17:45:32 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_140.json
# init = 2 (Default)
# random
#   seed = 1718676038 (Default)
# output
#   file = output_model_modified/output_140.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.147266
# Diagonal elements of inverse mass matrix:
# 53148.5, 0.000723156, 4.51456, 0.0973633, 2.12777, 4.69838, 4.01799, 0.588975
-7512.79,1,0.147266,4,15,0,7515.82,20955.2,3544.93,0.998554,0.882963,0.957825,0.983109,0.995016,0.678534
-7512.76,0.997531,0.147266,4,31,0,7516.32,20899.7,3706.21,0.999858,0.839388,0.927718,0.967722,0.995205,0.556331
-7512.36,0.988667,0.147266,4,31,0,7515.47,21006.9,3741.6,0.999872,0.86756,0.945355,0.954129,0.99148,0.715077
-7514.03,0.667032,0.147266,4,15,0,7518.44,21187.5,3728.1,0.999375,0.900822,0.936439,0.940796,0.990168,0.893498
-7512.2,0.951489,0.147266,4,31,0,7516.05,21012.3,3689.76,0.995716,0.908656,0.963151,0.98592,0.974826,0.880518
-7512.87,0.944586,0.147266,4,31,0,7518.03,21321.2,3658.22,0.958317,0.850288,0.936259,0.97537,0.977395,0.856848
-7511.41,0.918572,0.147266,3,7,0,7515.6,21288.1,3674.9,0.975731,0.864119,0.968465,0.9536,0.965124,0.798643
-7513.9,0.750109,0.147266,4,15,0,7517.93,21322.3,3635.1,0.989389,0.87299,0.951095,0.989446,0.97146,0.718285
-7511.53,0.843347,0.147266,3,7,0,7517.48,21312.1,3616.48,0.991147,0.850614,0.926573,0.946466,0.947308,0.824228
-7512.99,0.620825,0.147266,4,31,0,7520.26,21603.8,3682.5,0.961564,0.888142,0.925426,0.938541,0.973258,0.963733
-7513.14,0.633001,0.147266,5,31,0,7517.22,20701.3,3736.88,0.991553,0.927993,0.95677,0.973316,0.998415,0.660892
-7522.2,0.842529,0.147266,5,31,0,7524.72,21142.6,3673.38,0.999099,0.849475,0.913798,0.999983,0.998768,0.822052
-7516.77,1,0.147266,4,15,0,7523.58,20504.8,3706.39,0.999677,0.89831,0.953911,0.999384,0.964046,0.381035
-7515.83,0.976746,0.147266,4,31,0,7520.9,21104.6,3605.73,0.951723,0.877663,0.96002,0.994291,0.998028,0.765141
-7520.24,0.57697,0.147266,5,31,0,7523.8,20574.6,3797.08,0.999999,0.912594,0.942019,0.998616,0.999673,0.731729
-7521.72,0.976497,0.147266,5,31,0,7524.76,20808.5,3589.89,0.999999,0.877608,0.98462,0.999956,0.999699,0.681238
