# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_modified_model
# start_datetime = 2024-11-24 17:46:38 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_507.json
# init = 2 (Default)
# random
#   seed = 1718742268 (Default)
# output
#   file = output_model_modified/output_507.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.111133
# Diagonal elements of inverse mass matrix:
# 38488.3, 0.00081773, 0.0164938, 5.56623, 7.17452, 5.07113, 0.00873987, 0.121424
-7285.07,1,0.111133,5,63,0,7289.34,14328.5,2459.5,0.762162,0.987173,0.998256,0.999618,0.667291,0.851403
-7282.53,0.976545,0.111133,4,15,0,7290.76,14696.1,2568.61,0.77198,0.979373,0.995073,0.996551,0.655406,0.797451
-7280.7,0.803562,0.111133,5,31,0,7285.87,14753.5,2582.44,0.759926,0.977738,0.942663,0.999297,0.664377,0.852878
-7279.87,1,0.111133,5,31,0,7282.82,14492.9,2622.95,0.766964,0.988005,0.988464,0.998857,0.663916,0.803968
-7279.3,0.994055,0.111133,4,15,0,7281.21,14429.7,2597.68,0.777838,0.98723,0.98157,0.996906,0.66151,0.819444
-7279.72,0.99351,0.111133,5,31,0,7281.89,14520.8,2519.38,0.769168,0.988419,0.974383,0.983723,0.686431,0.797536
-7280.34,0.980487,0.111133,5,31,0,7284.42,14830.1,2682.82,0.794132,0.969818,0.942543,0.951854,0.657194,0.852519
-7280.54,0.818235,0.111133,4,15,0,7285.56,14833.6,2607.07,0.784454,0.961321,0.96751,0.993963,0.658231,0.867305
