# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_modified_model
# start_datetime = 2024-11-24 17:45:01 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_110.json
# init = 2 (Default)
# random
#   seed = 1718645554 (Default)
# output
#   file = output_model_modified/output_110.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.185432
# Diagonal elements of inverse mass matrix:
# 341323, 0.000929314, 2.29346, 0.101851, 7.35198, 3.64073, 0.0560397, 0.246456
-8084.22,0.95462,0.185432,3,7,0,8084.97,40877,7251.43,0.98357,0.898249,0.988475,0.976169,0.845918,0.741394
-8082.93,0.980071,0.185432,3,7,0,8087.95,41045.8,7267.3,0.974767,0.857331,0.993161,0.970674,0.872143,0.721172
-8087.78,0.962003,0.185432,4,15,0,8088.58,40120.6,7969.31,0.999399,0.883832,0.997492,0.996116,0.853932,0.63315
-8086.22,0.998121,0.185432,4,15,0,8089.42,40363,7676.57,0.999768,0.901961,0.999082,0.972798,0.872085,0.672671
-8087.17,0.833551,0.185432,4,15,0,8092.01,40550.6,7651.97,0.998343,0.87478,0.999726,0.998554,0.860503,0.739474
-8087.66,0.98862,0.185432,3,15,0,8090.65,40658.9,7630.33,0.998751,0.880363,0.999752,0.998699,0.866803,0.763261
-8087.61,0.979587,0.185432,4,15,0,8090.99,40674.9,7693.07,0.999938,0.895787,0.9956,0.944969,0.891401,0.751286
-8085.59,0.98513,0.185432,5,31,0,8090.43,40847.5,7787.23,0.945651,0.893101,0.984876,0.992349,0.888951,0.822998
-8085.68,0.6304,0.185432,4,31,0,8091.46,40720,7306.79,0.99956,0.843162,0.981648,0.99612,0.817211,0.577313
-8083.68,0.961675,0.185432,4,31,0,8088.38,40846.1,7768.43,0.997941,0.872144,0.992116,0.967019,0.841151,0.635753
-8083.74,0.969998,0.185432,4,15,0,8086.63,40730.6,7193.6,0.966495,0.857759,0.996765,0.977752,0.857299,0.718915
-8084.16,0.969339,0.185432,3,15,0,8087.96,40783,7368.2,0.974325,0.876692,0.998359,0.948674,0.85603,0.788451
-8081.3,0.908033,0.185432,4,31,0,8085.13,41742.7,7411.86,0.928375,0.782246,0.963817,0.906585,0.788939,0.529282
-8081.86,0.575481,0.185432,4,31,0,8087.42,41890.1,7542.89,0.91627,0.828359,0.932777,0.931108,0.777591,0.557302
-8083.93,0.658317,0.185432,4,15,0,8085.33,41237.6,6892.99,0.946676,0.819343,0.986251,0.932187,0.834526,0.561374
-8082.22,0.939815,0.185432,4,15,0,8086.94,40907.1,7790.01,0.972837,0.866091,0.975987,0.964451,0.821526,0.592798
-8080.56,0.609509,0.185432,4,19,0,8084.54,41508.7,7151.55,0.956024,0.83127,0.9788,0.944005,0.829264,0.690079
-8080.75,0.981546,0.185432,4,15,0,8081.97,41667,7201.75,0.920952,0.822292,0.960992,0.935119,0.845385,0.675612
-8080.74,0.995247,0.185432,3,7,0,8081.48,41793.7,7261.26,0.945771,0.815465,0.967095,0.930397,0.848433,0.647112
-8081.64,0.627277,0.185432,3,7,0,8082.72,41789.1,7300.06,0.922473,0.829427,0.949278,0.963065,0.843668,0.6365
