# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:18:06 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_25.json
# init = 2 (Default)
# random
#   seed = 1673830108 (Default)
# output
#   file = output_model_baseline/output_25.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.392786
# Diagonal elements of inverse mass matrix:
# 0.000566908, 1.06753, 0.0627849, 0.00756779, 1.4242, 0.0092148, 3.77775
-7473.76,0.873289,0.392786,3,7,0,7475.69,8768.63,0.967017,0.928405,0.795494,0.996129,0.783136,0.214464
-7474.67,0.948395,0.392786,3,7,0,7478.54,8419.97,0.997949,0.973265,0.738787,0.977648,0.824274,0.789619
-7473.78,0.808664,0.392786,3,7,0,7479.49,8288.51,0.987789,0.953174,0.786226,0.998712,0.83477,0.126763
-7474.09,0.951474,0.392786,3,15,0,7480.17,8048.81,0.991147,0.977918,0.754629,0.989642,0.808362,0.650503
-7472.32,1,0.392786,3,7,0,7475.47,8769.3,0.996759,0.972772,0.764749,0.985246,0.80197,0.425269
-7471.47,0.940795,0.392786,3,7,0,7475.84,8202.79,0.99095,0.969562,0.747177,0.989863,0.803213,0.582636
-7471.11,0.997146,0.392786,3,7,0,7472.64,8281.97,0.993631,0.970485,0.751676,0.986894,0.802773,0.536967
-7469.96,0.967079,0.392786,4,15,0,7474.75,8461.76,0.983571,0.938168,0.761043,0.991009,0.840706,0.50629
-7467.98,0.98999,0.392786,3,7,0,7470.97,8355.05,0.986679,0.924885,0.754023,0.982962,0.810517,0.573867
-7470.89,0.835914,0.392786,3,7,0,7471.71,8349.37,0.979884,0.924858,0.757463,0.996486,0.795486,0.966176
-7474.43,0.903162,0.392786,3,7,0,7477.44,8456.78,0.9821,0.918574,0.727766,0.978489,0.791195,0.988143
-7473.41,0.980791,0.392786,4,15,0,7477.72,8585.22,0.978017,0.967789,0.781047,0.981137,0.824224,0.0405074
-7467.94,0.928775,0.392786,2,7,0,7476.3,8303.92,0.98742,0.944905,0.755876,0.988553,0.810353,0.633072
-7471.45,0.851637,0.392786,3,7,0,7471.97,8283.58,0.996457,0.927275,0.77561,0.998539,0.794838,0.141199
-7473.22,0.957677,0.392786,3,7,0,7476.22,8541.91,0.979939,0.940142,0.756033,0.971339,0.812737,0.00270705
-7472.46,0.948946,0.392786,3,7,0,7479.69,8222.62,0.995503,0.949157,0.768432,0.997428,0.796493,0.974726
-7470.33,0.988225,0.392786,3,7,0,7476.67,8777.43,0.99036,0.957613,0.761738,0.989363,0.815929,0.161527
-7469.96,0.977251,0.392786,4,15,0,7474.24,8421.4,0.997539,0.946941,0.759551,0.991997,0.827666,0.629477
-7471.87,0.907385,0.392786,3,15,0,7475.03,8693.82,0.990677,0.915936,0.770703,0.999614,0.802368,0.379188
-7470.31,0.85399,0.392786,3,7,0,7476.59,8751.84,0.983063,0.936541,0.759919,0.982889,0.81,0.0356214
-7468.8,0.976312,0.392786,3,7,0,7471.92,8680.4,0.985669,0.929017,0.754237,0.992814,0.795894,0.225037
-7468.64,0.980116,0.392786,3,7,0,7471.26,8644.03,0.988783,0.936943,0.778971,0.987817,0.792186,0.582019
-7468.79,0.958522,0.392786,3,7,0,7471.55,8604.21,0.988137,0.955307,0.763564,0.986776,0.819979,0.448474
-7470.14,0.913877,0.392786,2,7,0,7472.8,8715.91,0.987465,0.959046,0.755484,0.991742,0.823784,0.64381
