# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:18:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_115.json
# init = 2 (Default)
# random
#   seed = 1673848139 (Default)
# output
#   file = output_model_baseline/output_115.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.467355
# Diagonal elements of inverse mass matrix:
# 0.000604187, 0.232191, 0.014692, 1.54301, 1.50097, 0.0701024, 3.31991
-6769.87,0.947853,0.467355,3,7,0,6775.97,3336.13,0.945948,0.834905,0.999264,0.995521,0.963656,0.0381023
-6769.77,0.959623,0.467355,3,7,0,6770.92,3495.59,0.940699,0.840328,0.971131,0.991876,0.874,0.962086
-6763.54,1,0.467355,2,7,0,6770.04,3376.96,0.940669,0.840004,0.997922,0.995373,0.933068,0.311206
-6763.54,0.960363,0.467355,3,7,0,6766.37,3466.85,0.932872,0.840777,0.99419,0.988372,0.933581,0.85344
-6762.83,0.976075,0.467355,3,7,0,6764.27,3399.38,0.93209,0.84193,0.990519,0.991265,0.934666,0.659335
-6763.29,0.946884,0.467355,3,7,0,6764.2,3382.2,0.960205,0.824375,0.992384,0.992621,0.912768,0.344321
-6769.62,0.615376,0.467355,3,7,0,6771.99,3535.74,0.956889,0.888884,0.99186,0.999003,0.942198,0.648462
-6766.91,0.991221,0.467355,3,7,0,6772.38,3418.51,0.937368,0.869075,0.989783,0.999425,0.926574,0.920162
-6764.1,0.757547,0.467355,3,7,0,6771.43,3423.85,0.96066,0.825538,0.997514,0.9935,0.914317,0.194791
-6764.63,0.981488,0.467355,2,7,0,6765.93,3454.2,0.926466,0.849318,0.983957,0.997037,0.927546,0.878325
-6766.18,0.61929,0.467355,3,7,0,6769.22,3437.33,0.977834,0.824346,0.997942,0.996526,0.911469,0.316122
-6764.27,0.982033,0.467355,3,7,0,6767.61,3475.57,0.958633,0.831656,0.997173,0.984957,0.917171,0.132188
-6766.2,0.958458,0.467355,3,7,0,6768.37,3581.24,0.933154,0.867162,0.995275,0.993821,0.922174,0.871225
-6764.96,0.934608,0.467355,3,7,0,6769.76,3420.78,0.94668,0.8569,0.986451,0.982158,0.918543,0.95551
-6763.85,0.953919,0.467355,3,7,0,6766.9,3460.56,0.94067,0.842176,0.992457,0.994668,0.946928,0.730926
-6764.56,0.948383,0.467355,3,7,0,6767.54,3435.67,0.950286,0.815684,0.98956,0.99348,0.929195,0.0811883
-6765.05,0.987953,0.467355,3,7,0,6765.56,3418.42,0.953931,0.863104,0.996473,0.989929,0.911425,0.931145
-6766.41,0.960071,0.467355,2,3,0,6767.38,3413.71,0.944693,0.870592,0.997478,0.977079,0.914579,0.909747
-6766.13,0.746868,0.467355,3,7,0,6772.29,3447.76,0.97609,0.848649,0.996087,0.998793,0.925234,0.26489
-6766.3,0.968435,0.467355,3,7,0,6768.65,3511.91,0.971747,0.841466,0.996856,0.993887,0.923992,0.0508308
-6765.35,0.98604,0.467355,3,7,0,6769.19,3318.2,0.944502,0.835823,0.999496,0.9957,0.907239,0.625894
-6763.23,0.965468,0.467355,3,7,0,6766.79,3328.01,0.937751,0.846898,0.995141,0.992722,0.92595,0.728959
-6766.74,0.868668,0.467355,2,3,0,6767.41,3247.9,0.947878,0.867327,0.983622,0.997491,0.922207,0.446214
-6766.78,0.993357,0.467355,3,7,0,6768.14,3629.33,0.932757,0.816925,0.996419,0.977723,0.925507,0.495345
-6764.13,0.944198,0.467355,3,7,0,6769.26,3436.24,0.944804,0.852251,0.975215,0.994838,0.933519,0.439671
-6764.06,1,0.467355,3,7,0,6765.06,3399.17,0.932266,0.840337,0.998747,0.984649,0.907002,0.580976
-6764.39,0.42828,0.467355,3,7,0,6769.22,3386.6,0.926152,0.848736,0.995214,0.992116,0.898478,0.813271
-6766.69,0.913655,0.467355,3,7,0,6768.83,3428.51,0.959578,0.817573,0.999253,0.989877,0.943711,0.140522
-6765.49,0.995158,0.467355,3,7,0,6767.4,3401.85,0.939942,0.856704,0.976929,0.993227,0.896681,0.857105
-6765.49,0.208466,0.467355,2,3,0,6767.92,3401.85,0.939942,0.856704,0.976929,0.993227,0.896681,0.857105
-6765.09,0.6325,0.467355,3,7,0,6767.98,3454.14,0.954657,0.853632,0.99796,0.986459,0.903074,0.899621
-6765.75,0.978023,0.467355,3,7,0,6766.64,3432.91,0.931307,0.847308,0.978667,0.994901,0.947496,0.110907
-6763.88,1,0.467355,3,7,0,6768.02,3402.81,0.944909,0.836032,0.988634,0.988594,0.942519,0.130216
-6764.71,0.964787,0.467355,3,7,0,6765.47,3461.62,0.956464,0.840515,0.993757,0.997044,0.898055,0.87005
-6765.04,0.989157,0.467355,3,7,0,6766.95,3373.21,0.966607,0.850872,0.988554,0.979452,0.940753,0.384209
-6764.55,0.967696,0.467355,3,7,0,6767.92,3482.37,0.943594,0.839021,0.987372,0.988859,0.954787,0.537952
-6766.05,0.945201,0.467355,3,7,0,6767.51,3429.6,0.94036,0.832956,0.987963,0.975946,0.959262,0.487001
-6767.26,0.965024,0.467355,3,7,0,6768.29,3382.32,0.938442,0.846096,0.998828,0.998812,0.883188,0.594738
-6765.44,1,0.467355,3,7,0,6769.39,3412.05,0.956132,0.852638,0.982716,0.994108,0.95404,0.307183
-6766.95,0.883,0.467355,3,7,0,6770.73,3351.14,0.937018,0.859172,0.98098,0.996917,0.951158,0.117524
-6768.6,0.796135,0.467355,3,7,0,6771.97,3367.04,0.978685,0.822796,0.997523,0.987271,0.943067,0.0442342
-6767.53,0.932639,0.467355,3,7,0,6771.49,3459.96,0.91684,0.853073,0.996319,0.999127,0.903328,0.931998
-6768.13,0.69346,0.467355,3,7,0,6771.07,3470,0.973453,0.82605,0.986267,0.999882,0.930852,0.582187
-6770.22,0.901027,0.467355,2,3,0,6770.64,3498.55,0.976235,0.823489,0.974722,0.999921,0.927085,0.587077
-6768.51,0.701318,0.467355,2,7,0,6772.32,3471.78,0.976909,0.818896,0.990752,0.999818,0.934207,0.501465
-6770.72,0.708831,0.467355,2,7,0,6772.81,3539.01,0.977758,0.817667,0.992942,0.999915,0.942746,0.428889
-6764.16,1,0.467355,3,7,0,6771.99,3298.75,0.950925,0.842121,0.996476,0.99725,0.930077,0.547495
-6763.82,1,0.467355,3,7,0,6764.84,3520.25,0.944949,0.831757,0.983919,0.980584,0.908898,0.457105
-6764.81,0.9615,0.467355,3,7,0,6766.35,3467.02,0.943785,0.872221,0.995567,0.996174,0.930221,0.629677
-6768.01,0.906924,0.467355,2,3,0,6768.57,3510.42,0.960841,0.886048,0.994165,0.975804,0.918756,0.27259
-6766.06,0.774868,0.467355,3,7,0,6771.39,3403.21,0.936112,0.809487,0.993857,0.999318,0.924505,0.800792
-6764.75,0.576598,0.467355,3,7,0,6770.09,3457.05,0.960031,0.82819,0.989158,0.979614,0.946431,0.563542
-6765.03,0.769477,0.467355,3,7,0,6768.28,3462.88,0.974056,0.841929,0.981658,0.996986,0.923864,0.528148
-6764.15,1,0.467355,3,7,0,6766.07,3439.21,0.961048,0.835651,0.997019,0.979495,0.909429,0.305604
-6768.81,0.413508,0.467355,3,7,0,6771.3,3455.15,0.965847,0.850704,0.983925,0.999457,0.959175,0.805104
-6763.9,0.790771,0.467355,3,7,0,6770.98,3356.93,0.951637,0.829563,0.994861,0.993925,0.935986,0.848202
-6764.02,0.62343,0.467355,3,7,0,6766.72,3351.73,0.953058,0.829051,0.993436,0.978489,0.934971,0.604245
-6763.58,0.504873,0.467355,2,3,0,6766.56,3379.16,0.939728,0.833844,0.997286,0.990472,0.933552,0.818071
-6762.74,0.984397,0.467355,3,7,0,6764.38,3390.03,0.928921,0.840477,0.989631,0.988913,0.926105,0.650722
-6762.64,0.97484,0.467355,3,7,0,6763.71,3444.65,0.939316,0.838679,0.994263,0.991525,0.916616,0.214817
-6765.9,0.7588,0.467355,3,7,0,6767.7,3448.41,0.940678,0.819358,0.995779,0.992954,0.958905,0.675326
-6764.89,0.954298,0.467355,3,7,0,6769.15,3387.22,0.940377,0.855332,0.996437,0.993358,0.887618,0.504853
-6764.22,0.920377,0.467355,3,7,0,6767.3,3324.51,0.919064,0.844557,0.99099,0.993835,0.909398,0.494435
-6763.6,0.828763,0.467355,2,3,0,6766.07,3363.05,0.961473,0.85392,0.990687,0.992252,0.925604,0.752686
-6764.2,0.268217,0.467355,2,3,0,6769.78,3356.35,0.955115,0.857278,0.998536,0.991578,0.92754,0.523234
-6763.27,0.968003,0.467355,3,7,0,6766.62,3367.79,0.927526,0.83073,0.990457,0.994149,0.93259,0.420348
-6764.35,0.983054,0.467355,3,7,0,6767.16,3417.04,0.959391,0.830477,0.997231,0.988141,0.8954,0.590965
-6765.59,0.952117,0.467355,3,7,0,6768.18,3319.12,0.96599,0.855024,0.99806,0.994468,0.934534,0.2765
-6767.28,0.991379,0.467355,3,7,0,6769.21,3428.36,0.921064,0.872441,0.996934,0.981228,0.948244,0.365079
-6767.93,0.924031,0.467355,3,7,0,6770.53,3390.13,0.967754,0.823378,0.988121,0.998178,0.88934,0.942789
-6766.5,0.990757,0.467355,3,7,0,6770.45,3440.96,0.914733,0.839886,0.995151,0.998889,0.910567,0.920782
-6767.27,0.928583,0.467355,3,7,0,6771.06,3319.32,0.973493,0.824307,0.988061,0.996728,0.930148,0.0523468
-6766.01,0.838213,0.467355,3,7,0,6771.05,3364.38,0.94086,0.848712,0.999709,0.981801,0.907611,0.241048
-6764.36,0.977504,0.467355,3,7,0,6768.82,3493.41,0.927076,0.833542,0.998416,0.991598,0.926942,0.228527
-6763.28,1,0.467355,3,7,0,6765.68,3392.62,0.951007,0.848596,0.996823,0.992098,0.913669,0.802601
-6764.78,0.963746,0.467355,3,7,0,6766.14,3509.49,0.942686,0.867756,0.997438,0.989184,0.924565,0.267474
-6765.95,0.951098,0.467355,3,7,0,6768.69,3531.24,0.950876,0.839983,0.999609,0.993059,0.905807,0.759537
-6767.02,0.885825,0.467355,3,7,0,6769.95,3442.35,0.929642,0.817493,0.998168,0.998321,0.94776,0.165153
-6766.13,0.873939,0.467355,3,7,0,6770.38,3426.78,0.967132,0.839237,0.999189,0.991162,0.948883,0.54698
-6762.41,0.973739,0.467355,3,7,0,6766.98,3453.49,0.947226,0.843379,0.985397,0.989884,0.920849,0.493933
-6764.68,0.885808,0.467355,3,7,0,6765.69,3521.41,0.939383,0.868385,0.995217,0.993457,0.933146,0.459764
-6764.93,0.975666,0.467355,3,7,0,6767.32,3496.09,0.948493,0.825936,0.998404,0.985705,0.895967,0.398691
-6764.62,0.757024,0.467355,3,7,0,6771.56,3547.46,0.937431,0.816737,0.99573,0.992545,0.922349,0.22965
-6765.86,0.779646,0.467355,3,7,0,6769.86,3410.48,0.963558,0.837558,0.984767,0.967113,0.919486,0.205941
-6765.86,0.435178,0.467355,2,3,0,6769.08,3410.48,0.963558,0.837558,0.984767,0.967113,0.919486,0.205941
-6765.74,0.667845,0.467355,3,7,0,6768.64,3385.44,0.960119,0.836124,0.989635,0.972014,0.899042,0.163993
-6764.9,1,0.467355,3,7,0,6769.51,3277.4,0.941652,0.831405,0.992106,0.997281,0.913648,0.850663
-6765.54,0.965369,0.467355,3,7,0,6767.93,3583.25,0.925429,0.847767,0.993863,0.997082,0.933622,0.288005
-6763.19,0.988736,0.467355,3,7,0,6766.51,3444.98,0.951493,0.83011,0.982817,0.98333,0.915501,0.603656
-6765.34,0.943697,0.467355,3,7,0,6765.95,3323.91,0.938288,0.846743,0.996589,0.995696,0.952323,0.552808
-6765.88,0.43209,0.467355,3,7,0,6769.31,3430.55,0.942554,0.849403,0.999705,0.990948,0.945029,0.398994
-6767.85,0.995628,0.467355,2,7,0,6769.15,3412.45,0.949454,0.857358,0.999969,0.987528,0.918649,0.778062
-6769.22,0.963997,0.467355,3,7,0,6770.18,3418.67,0.943135,0.82368,0.999983,0.995458,0.919668,0.0835346
-6765.76,0.979263,0.467355,3,15,0,6772.41,3457.31,0.946627,0.871852,0.994218,0.983667,0.929562,0.926502
-6765.37,0.904741,0.467355,3,7,0,6769.21,3323.51,0.941821,0.834958,0.999246,0.99722,0.925793,0.183896
-6766.12,0.780941,0.467355,3,7,0,6769.59,3574.27,0.952361,0.843964,0.988561,0.998559,0.934251,0.880613
-6765.63,0.969279,0.467355,3,7,0,6768.05,3351.78,0.93713,0.855533,0.99314,0.982793,0.945561,0.0898453
-6774.27,0.745233,0.467355,3,7,0,6777.6,3121.48,0.956453,0.854226,0.990608,0.997006,0.917109,0.00388337
-6776.45,0.990705,0.467355,3,7,0,6784.62,3451.76,0.931168,0.796704,0.99412,0.999755,0.946773,0.000268912
-6767.61,1,0.467355,3,7,0,6777.82,3448.22,0.954759,0.875583,0.995144,0.993673,0.89652,0.958284
-6766.17,0.837148,0.467355,3,7,0,6772.63,3387.04,0.976338,0.828466,0.998831,0.986869,0.931005,0.286173
-6764.11,0.896734,0.467355,3,7,0,6768.28,3421.06,0.92937,0.85222,0.987673,0.994235,0.930188,0.898408
-6765.04,0.602195,0.467355,3,7,0,6769.71,3303.28,0.929174,0.848841,0.983985,0.996588,0.938938,0.55463
-6763.74,0.794323,0.467355,2,3,0,6766.81,3346.61,0.966796,0.837714,0.995332,0.992011,0.928355,0.448294
-6764.93,0.900678,0.467355,3,7,0,6768.58,3435.73,0.943554,0.841915,0.999321,0.991618,0.896922,0.694842
-6768.32,0.681683,0.467355,2,3,0,6770.67,3435.54,0.911431,0.856608,0.998663,0.995502,0.882566,0.429523
-6766.21,0.954692,0.467355,3,7,0,6771.21,3455.21,0.94714,0.853283,0.998378,0.998266,0.887779,0.493202
-6764.07,0.914541,0.467355,3,7,0,6768.78,3440,0.973269,0.839675,0.995431,0.989256,0.917719,0.640641
-6765.1,0.943813,0.467355,3,7,0,6768.42,3284.19,0.926245,0.843508,0.994539,0.997835,0.924665,0.243353
-6767.64,0.807321,0.467355,3,7,0,6770.26,3220.71,0.957798,0.829834,0.991078,0.998335,0.916336,0.0812657
-6763.76,0.974151,0.467355,3,7,0,6770.35,3420.41,0.94756,0.832609,0.979696,0.995009,0.907688,0.21982
-6767.46,0.413087,0.467355,3,7,0,6768.66,3291.36,0.942682,0.836853,0.999705,0.998229,0.94194,0.620739
-6764.87,0.925373,0.467355,3,7,0,6770.2,3323.81,0.946179,0.850753,0.996775,0.998871,0.915977,0.749692
-6764.19,0.888668,0.467355,3,7,0,6770.28,3434.59,0.946409,0.814097,0.987407,0.996787,0.933506,0.328816
-6763.76,0.992056,0.467355,3,7,0,6765.26,3409.77,0.946053,0.868069,0.992582,0.984433,0.917647,0.486143
-6766.42,0.880478,0.467355,3,7,0,6767.45,3384.61,0.941637,0.805094,0.999288,0.995896,0.926737,0.711376
-6765.31,0.846055,0.467355,3,7,0,6770.74,3339.42,0.93747,0.822783,0.99951,0.985953,0.926435,0.55046
-6765.75,0.960651,0.467355,3,7,0,6767.22,3500.4,0.948017,0.84445,0.99963,0.996516,0.932701,0.296169
-6764.99,0.95623,0.467355,3,7,0,6768.22,3313.5,0.961899,0.831941,0.996492,0.992931,0.897307,0.634005
-6764.43,0.979695,0.467355,3,7,0,6767.17,3476.22,0.928259,0.850965,0.987033,0.996969,0.941627,0.638746
-6764.18,0.931431,0.467355,3,7,0,6768.23,3342.29,0.94887,0.82448,0.997136,0.9816,0.909017,0.380687
-6766.68,0.778469,0.467355,2,3,0,6767.49,3358.47,0.948224,0.820615,0.997894,0.974558,0.891424,0.311279
-6768.11,0.381177,0.467355,3,7,0,6773.21,3499.88,0.93199,0.841505,0.99947,0.9996,0.915505,0.097099
-6767.81,0.982526,0.467355,3,7,0,6770.17,3521.87,0.935373,0.833143,0.998489,0.999242,0.933505,0.041408
-6768.94,0.973163,0.467355,3,7,0,6772.71,3294.85,0.950437,0.859592,0.998815,0.995694,0.88767,0.0557709
-6764.07,1,0.467355,2,3,0,6769.59,3399.42,0.927964,0.845587,0.997042,0.993184,0.91158,0.123734
