# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:19:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_286.json
# init = 2 (Default)
# random
#   seed = 1673939381 (Default)
# output
#   file = output_model_baseline/output_286.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.284617
# Diagonal elements of inverse mass matrix:
# 0.000692588, 0.385958, 1.72986, 1.47744, 1.3313, 0.794081, 2.9549
-7094.49,0.919782,0.284617,3,7,0,7098.8,5417.57,0.967914,0.986973,0.969859,0.965464,0.968193,0.894274
-7094.28,0.896039,0.284617,4,15,0,7098.3,5104.34,0.970491,0.996925,0.970425,0.968744,0.983326,0.487122
-7095.48,0.930698,0.284617,3,15,0,7097.17,5082.88,0.97796,0.992492,0.981388,0.980445,0.989451,0.587948
-7099.85,0.976629,0.284617,3,7,0,7101.44,5412.69,0.951237,0.998447,0.956672,0.957297,0.997136,0.210874
-7097.65,0.770247,0.284617,4,15,0,7102.69,5217.73,0.984819,0.976314,0.989557,0.967893,0.997913,0.469886
-7096.13,0.872494,0.284617,4,15,0,7101.22,5203.02,0.965741,0.997676,0.974437,0.965003,0.995307,0.576446
-7095.02,0.976538,0.284617,3,15,0,7098.74,5374.96,0.962102,0.997574,0.973082,0.966263,0.962922,0.604476
-7096.66,0.906552,0.284617,3,7,0,7097.51,5383.96,0.968564,0.998042,0.952621,0.947027,0.967374,0.72448
-7098.9,0.319194,0.284617,4,15,0,7104.96,5063.8,0.986251,0.979122,0.977884,0.996276,0.986754,0.840309
-7099.47,0.999307,0.284617,4,15,0,7101.83,5281.75,0.941706,0.986622,0.968335,0.998756,0.981293,0.421905
-7100.6,0.648975,0.284617,3,15,0,7106.05,5010.39,0.984409,0.988603,0.97503,0.999315,0.971264,0.833908
-7102.57,0.853335,0.284617,3,7,0,7107.66,5013.68,0.989097,0.983868,0.99549,0.998748,0.972898,0.2914
-7094.06,0.537182,0.284617,4,15,0,7104.31,5213.24,0.961678,0.982733,0.978259,0.964412,0.987762,0.158854
-7095.86,0.92613,0.284617,3,7,0,7097.5,5048.7,0.97677,0.983614,0.966349,0.955826,0.993795,0.834117
-7096.21,0.945365,0.284617,4,15,0,7098.39,5244.68,0.975353,0.993146,0.961591,0.959867,0.997726,0.561779
-7099.55,0.228423,0.284617,3,15,0,7108.15,5228.94,0.975546,0.986099,0.986797,0.929034,0.996597,0.719529
-7095.81,1,0.284617,3,7,0,7100.81,5260.36,0.978335,0.983215,0.972645,0.995516,0.975232,0.393052
-7098.09,0.757334,0.284617,2,7,0,7098.97,5324.45,0.982558,0.982096,0.962126,0.997495,0.959918,0.184347
-7095.84,0.964716,0.284617,3,7,0,7099.35,5295,0.958301,0.982906,0.967516,0.993308,0.984628,0.368958
-7093.39,0.951952,0.284617,3,7,0,7097.82,5306.26,0.979411,0.983966,0.975478,0.95992,0.964588,0.271716
-7093.87,0.88381,0.284617,3,7,0,7095.59,5303.16,0.981062,0.976262,0.955555,0.959049,0.96417,0.361223
-7094.45,0.986325,0.284617,3,7,0,7095.27,5243.96,0.971603,0.992457,0.980159,0.973534,0.982143,0.117791
-7095.67,0.986613,0.284617,3,7,0,7096.96,5218.59,0.986609,0.993579,0.96343,0.962224,0.989725,0.141537
-7095.91,0.988576,0.284617,3,7,0,7097.48,5273.38,0.980355,0.969755,0.972471,0.972438,0.991778,0.0899037
-7097.68,0.902845,0.284617,4,15,0,7102.45,5190.01,0.964822,0.982058,0.981931,0.977081,0.990408,0.99146
-7098.39,0.954377,0.284617,3,7,0,7101.59,5092.25,0.946794,0.978063,0.966578,0.954533,0.966089,0.993583
-7095.45,0.963606,0.284617,3,7,0,7099.88,5094.06,0.9575,0.982436,0.963899,0.963733,0.979237,0.97033
-7093.72,0.969223,0.284617,3,7,0,7096.93,5262.56,0.963479,0.987902,0.972629,0.967788,0.982145,0.880759
-7093.52,0.921298,0.284617,4,15,0,7095.87,5131.2,0.978461,0.990692,0.973004,0.978968,0.970482,0.393279
-7094.8,0.963435,0.284617,3,7,0,7096.3,5144.33,0.962191,0.98141,0.965351,0.985454,0.980428,0.118773
-7094.84,0.966203,0.284617,3,7,0,7096.12,5104,0.97221,0.982883,0.978161,0.946505,0.975344,0.104741
