# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:20:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_430.json
# init = 2 (Default)
# random
#   seed = 1673991951 (Default)
# output
#   file = output_model_baseline/output_430.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.429996
# Diagonal elements of inverse mass matrix:
# 0.000614949, 0.0127995, 0.6895, 0.0346608, 0.0113876, 0.361984, 3.92679
-7091.83,0.94434,0.429996,3,7,0,7093.48,5298.34,0.820492,0.98857,0.834479,0.790545,0.970906,0.469169
-7091.13,0.989414,0.429996,3,7,0,7094.04,5222.31,0.794638,0.952536,0.886135,0.742009,0.977555,0.439737
-7090.66,0.972111,0.429996,3,7,0,7095.06,5448.34,0.783593,0.979422,0.860626,0.747799,0.962976,0.172079
-7089.82,0.98477,0.429996,3,7,0,7092.3,5182.49,0.792735,0.963412,0.855123,0.781598,0.950707,0.936672
-7089.89,0.932653,0.429996,3,7,0,7092,5134.7,0.797482,0.974669,0.859098,0.755825,0.978655,0.117969
-7090.73,0.889951,0.429996,3,7,0,7095.83,5147.94,0.785698,0.971224,0.859345,0.733898,0.97796,0.403
-7094.21,0.91626,0.429996,3,7,0,7096.04,5560.21,0.796854,0.972681,0.881409,0.803783,0.936246,0.843408
-7091.04,0.880687,0.429996,3,7,0,7097.88,5175.22,0.790928,0.973656,0.886409,0.762489,0.988376,0.802723
-7096.45,0.84733,0.429996,3,7,0,7101.46,5267.35,0.739789,0.98245,0.905236,0.750916,0.972889,0.261804
-7090.8,0.990451,0.429996,3,7,0,7098.37,5195.8,0.822001,0.966811,0.847296,0.792127,0.974234,0.684484
-7090.22,0.891893,0.429996,3,7,0,7094.63,5274.2,0.79045,0.985878,0.831008,0.754557,0.956026,0.578253
-7090.24,0.979778,0.429996,3,7,0,7093.32,5312.79,0.816128,0.965648,0.889854,0.764294,0.965245,0.226114
-7092.43,0.875237,0.429996,3,7,0,7096.74,5182.53,0.769693,0.983458,0.840574,0.745208,0.985305,0.286179
-7090.21,0.983703,0.429996,3,7,0,7095.39,5048.91,0.800133,0.976966,0.858455,0.790858,0.951638,0.848067
-7091.03,0.953527,0.429996,3,7,0,7092.96,5294.21,0.784872,0.99266,0.855163,0.740753,0.963661,0.194548
-7089.75,1,0.429996,3,7,0,7091.7,5190.38,0.796726,0.994827,0.86503,0.757642,0.954731,0.710953
-7089.77,0.990202,0.429996,3,7,0,7090.64,5251.91,0.784902,0.99236,0.857836,0.756944,0.960841,0.803566
-7091.04,0.955346,0.429996,3,7,0,7092.88,4997.05,0.817203,0.962071,0.855379,0.786012,0.963781,0.339903
-7093.87,0.823388,0.429996,3,7,0,7096.68,5151,0.773332,0.993152,0.862199,0.720941,0.954113,0.761644
-7095.32,0.938316,0.429996,3,7,0,7098.89,5237.58,0.818332,0.945579,0.887605,0.816743,0.978308,0.298586
-7089.84,1,0.429996,3,7,0,7097.87,5153.86,0.808574,0.992397,0.868514,0.754648,0.965409,0.674086
-7092.05,0.937686,0.429996,3,7,0,7093.94,5106.03,0.835262,0.976751,0.846985,0.788711,0.9636,0.284151
-7090,0.985797,0.429996,3,7,0,7094.29,5184.69,0.775564,0.981715,0.889457,0.754756,0.961189,0.661504
-7089.65,0.997124,0.429996,3,7,0,7091.67,5411.66,0.808897,0.959448,0.859559,0.754652,0.956809,0.397701
-7092.35,0.853014,0.429996,3,7,0,7096.21,4993,0.785367,0.985544,0.842504,0.800946,0.958217,0.631403
-7094.53,0.911942,0.429996,3,7,0,7097.66,5390.88,0.776619,0.982379,0.880127,0.72005,0.981818,0.228842
-7092.45,0.989938,0.429996,3,7,0,7097.11,5342.05,0.785322,0.961414,0.835575,0.806951,0.974376,0.709223
-7092.99,0.990018,0.429996,3,7,0,7094.51,5057.65,0.799188,0.985045,0.891715,0.732906,0.941416,0.353352
-7089.87,0.953439,0.429996,3,7,0,7094.22,5213.31,0.799648,0.971265,0.848087,0.793483,0.975362,0.753103
