# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:20:45 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_405.json
# init = 2 (Default)
# random
#   seed = 1673989737 (Default)
# output
#   file = output_model_baseline/output_405.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.407615
# Diagonal elements of inverse mass matrix:
# 0.000559776, 0.374249, 0.00561461, 0.00531478, 0.0110643, 1.24652, 3.13648
-7270.77,0.975775,0.407615,3,7,0,7272.95,6622.48,0.965917,0.674221,0.672126,0.808315,0.980715,0.160488
-7271.78,0.982748,0.407615,3,7,0,7272.8,6650.19,0.956562,0.6853,0.705915,0.812793,0.975521,0.857753
-7272.39,0.958617,0.407615,3,7,0,7273.17,6521.28,0.977107,0.688135,0.657226,0.796572,0.981472,0.13585
-7271.31,0.966643,0.407615,3,7,0,7274.05,6474.35,0.964105,0.683998,0.66593,0.81177,0.992284,0.32167
-7275.32,0.893013,0.407615,3,7,0,7277.45,6711.77,0.964788,0.714646,0.653763,0.784588,0.985286,0.0463017
-7275.85,0.979148,0.407615,4,15,0,7278.33,6578.88,0.943759,0.655058,0.700165,0.820825,0.960743,0.946195
-7272.72,0.771319,0.407615,3,7,0,7278.63,6727.96,0.978317,0.682443,0.682724,0.795518,0.995531,0.807809
-7272.32,0.906001,0.407615,3,7,0,7274.66,6402.03,0.961003,0.694811,0.672744,0.804871,0.955495,0.756904
-7270.62,0.824957,0.407615,3,7,0,7275.88,6643.31,0.958525,0.688176,0.675353,0.820439,0.983277,0.241829
-7270.45,0.992023,0.407615,3,7,0,7271.49,6750.09,0.958947,0.686572,0.686066,0.796976,0.985573,0.704796
-7269.85,0.978973,0.407615,3,7,0,7271.66,6571.21,0.956247,0.678838,0.67823,0.800936,0.981554,0.31757
-7272.13,0.859527,0.407615,3,7,0,7275.44,6855.18,0.953684,0.698389,0.692288,0.801989,0.96207,0.711066
-7273.74,0.93643,0.407615,3,7,0,7276.93,6970.79,0.947576,0.678613,0.680351,0.775865,0.978332,0.709269
-7273.01,0.880402,0.407615,3,15,0,7277.74,6594.23,0.971614,0.673773,0.677377,0.798539,0.997794,0.15748
-7273.06,0.986397,0.407615,3,7,0,7274.75,6526.56,0.940955,0.683099,0.65762,0.797953,0.996109,0.652506
-7272.14,0.781997,0.407615,3,7,0,7276.79,6576.09,0.975123,0.683348,0.697189,0.802854,0.993393,0.816601
-7273.21,0.795395,0.407615,2,7,0,7284.58,6539,0.967854,0.698291,0.679754,0.822087,0.994075,0.934373
-7271.48,0.997676,0.407615,3,7,0,7275.07,6514.5,0.947075,0.697033,0.676537,0.819224,0.991653,0.371633
-7272.4,0.98287,0.407615,3,7,0,7273.89,6645.93,0.975619,0.701531,0.6927,0.821367,0.961771,0.467921
-7274.74,0.95804,0.407615,3,7,0,7276.78,6445.47,0.944619,0.675078,0.659985,0.785256,0.992907,0.0472122
-7272.03,0.962993,0.407615,4,15,0,7278.62,6548.19,0.972992,0.671934,0.69571,0.796186,0.973313,0.892792
-7275.59,0.901669,0.407615,3,7,0,7277.04,6458.27,0.955437,0.70106,0.659182,0.81605,0.992041,0.00968621
-7279.26,0.821259,0.407615,3,7,0,7282.56,6772.84,0.972531,0.657992,0.715414,0.80907,0.998069,0.981369
-7277.63,0.724484,0.407615,3,15,0,7284.36,6268.02,0.956942,0.711134,0.660285,0.793366,0.9799,0.993198
-7275.02,0.991828,0.407615,3,7,0,7281.02,6663.8,0.962759,0.682853,0.689878,0.828209,0.987555,0.993441
-7273.95,0.934575,0.407615,3,7,0,7278.65,6637.64,0.985717,0.705572,0.672571,0.801605,0.988831,0.0705321
-7274.32,0.982747,0.407615,3,7,0,7275.32,6629.82,0.936377,0.664334,0.688153,0.803915,0.990843,0.965909
-7272.28,0.983199,0.407615,3,7,0,7279.19,6577.89,0.966127,0.705367,0.691712,0.817958,0.980395,0.918512
-7274.18,0.98707,0.407615,4,15,0,7275.7,6909.11,0.953202,0.701555,0.67277,0.813912,0.975366,0.969148
-7276.82,0.818991,0.407615,3,7,0,7279.64,6564.24,0.962702,0.714024,0.674478,0.80766,0.996826,0.994882
-7273.94,1,0.407615,3,7,0,7278.18,6521.08,0.96685,0.705709,0.689882,0.805926,0.996638,0.946221
-7273.39,0.950864,0.407615,3,7,0,7277.02,6672.82,0.941724,0.695558,0.663696,0.806082,0.997493,0.788926
-7272.79,1,0.407615,3,7,0,7274.95,6583.17,0.961426,0.679564,0.66677,0.813593,0.99854,0.575486
-7272.4,0.976815,0.407615,3,7,0,7274.83,6841.32,0.957241,0.681308,0.690505,0.792364,0.995081,0.667517
-7273.76,0.928549,0.407615,4,15,0,7277.03,6629.68,0.957677,0.710076,0.696688,0.822096,0.952438,0.334979
-7274.27,0.835304,0.407615,3,7,0,7275.45,6526.72,0.96273,0.663986,0.662162,0.78387,0.997942,0.58802
-7271.12,0.889298,0.407615,3,7,0,7276.08,6463.79,0.954532,0.672188,0.692288,0.794054,0.987825,0.336619
-7273.67,0.925895,0.407615,3,7,0,7274.81,6906.15,0.969907,0.714512,0.688948,0.797103,0.96591,0.707639
-7271.98,0.973977,0.407615,2,7,0,7278.96,6626.89,0.984119,0.684477,0.6771,0.790062,0.984148,0.784385
-7272.47,0.94656,0.407615,3,7,0,7276.82,6564.81,0.982924,0.686959,0.684862,0.821176,0.990295,0.250581
-7272.22,0.984511,0.407615,3,7,0,7274.35,6658.06,0.930841,0.687392,0.676575,0.785934,0.984176,0.726218
-7272.52,0.9999,0.407615,3,7,0,7274.68,6736.58,0.984577,0.675735,0.691412,0.812599,0.974377,0.232144
-7276.81,0.556062,0.407615,3,7,0,7279.36,6167.05,0.952909,0.694125,0.662019,0.788183,0.997908,0.586456
-7272.48,0.747206,0.407615,3,7,0,7278.97,6502.08,0.968432,0.708004,0.68863,0.820599,0.961942,0.651879
-7271.83,0.999609,0.407615,3,15,0,7275.13,6625.4,0.972964,0.672147,0.673451,0.787919,0.99015,0.779038
-7271.06,0.981843,0.407615,3,7,0,7273.31,6540.04,0.971018,0.67367,0.674599,0.793489,0.983724,0.810972
-7272.11,0.965481,0.407615,2,3,0,7273.23,6560.27,0.934847,0.670818,0.677904,0.787434,0.970237,0.643645
-7274.27,0.772981,0.407615,3,7,0,7275.24,6546.97,0.986739,0.703516,0.672798,0.832642,0.986205,0.40923
-7274.84,0.992083,0.407615,3,15,0,7278.89,6599.29,0.992948,0.684234,0.698164,0.823066,0.989781,0.27822
-7279.51,0.516386,0.407615,3,7,0,7281.74,6500.27,0.991553,0.684927,0.716842,0.832602,0.998409,0.476439
-7277.17,0.875378,0.407615,3,7,0,7283.47,6428.98,0.991652,0.680397,0.722326,0.810163,0.987561,0.332688
-7277.56,0.911742,0.407615,3,7,0,7281.62,6678.63,0.937266,0.709939,0.639424,0.785263,0.97217,0.957832
-7273.12,0.956583,0.407615,3,7,0,7279.9,6791.9,0.980735,0.714091,0.683177,0.802242,0.981017,0.742497
