# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:21:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_474.json
# init = 2 (Default)
# random
#   seed = 1674033165 (Default)
# output
#   file = output_model_baseline/output_474.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.316891
# Diagonal elements of inverse mass matrix:
# 0.000597712, 1.09109, 1.16176, 0.00896727, 1.29971, 0.010135, 2.89374
-7591.58,0.975041,0.316891,4,15,0,7594.65,10362.3,0.999345,0.994841,0.353225,0.98392,0.683849,0.33104
-7590.55,0.978362,0.316891,3,7,0,7593.64,10231,0.999378,0.993431,0.35008,0.993269,0.686863,0.739898
-7590.86,0.982994,0.316891,4,15,0,7594.26,9452.53,0.97373,0.988236,0.350361,0.998475,0.723162,0.199323
-7585.43,0.951589,0.316891,3,7,0,7591.42,9770.75,0.99691,0.946209,0.346167,0.993734,0.701833,0.169505
-7585.18,0.97341,0.316891,3,15,0,7586.16,9788.83,0.99171,0.973679,0.343325,0.994438,0.712632,0.708335
-7588.94,0.955701,0.316891,3,7,0,7589.79,10149,0.99794,0.932181,0.389667,0.976488,0.720289,0.478493
-7590.41,0.962884,0.316891,4,15,0,7592.68,9571.64,0.998319,0.935271,0.312808,0.999367,0.682528,0.482063
-7591.24,0.693504,0.316891,4,15,0,7594.66,9591.12,0.994755,0.989417,0.383378,0.999559,0.707329,0.872814
-7590.85,0.906846,0.316891,4,15,0,7596.48,9470.16,0.993449,0.982794,0.361107,0.999409,0.67102,0.108622
-7592.26,0.974892,0.316891,4,15,0,7598,10033.4,0.993168,0.98043,0.315662,0.979811,0.751424,0.980308
-7594.57,0.959116,0.316891,4,15,0,7600.18,9603,0.999018,0.986435,0.333758,0.992899,0.65529,0.00474075
-7594.27,0.923865,0.316891,3,7,0,7597.31,9605.51,0.998915,0.975793,0.334469,0.995475,0.649358,0.00586094
-7593.95,0.998422,0.316891,4,15,0,7602.1,9427.53,0.981456,0.928999,0.353312,0.960486,0.69047,0.00410692
-7588.32,0.676787,0.316891,3,7,0,7596.77,9702.93,0.992195,0.979033,0.361409,0.991462,0.705932,0.0117318
