# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:20:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_444.json
# init = 2 (Default)
# random
#   seed = 1673992596 (Default)
# output
#   file = output_model_baseline/output_444.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.4204
# Diagonal elements of inverse mass matrix:
# 0.000577696, 0.0170829, 1.30866, 1.08068, 1.54465, 0.157432, 2.57104
-6853.32,0.820058,0.4204,2,7,0,6861.14,3674.86,0.851477,0.993585,0.994961,0.993213,0.961791,0.498811
-6854.5,0.920016,0.4204,3,7,0,6857.55,3975.77,0.881699,0.994916,0.997668,0.996886,0.958828,0.752886
-6854.39,0.999157,0.4204,3,7,0,6856.42,3977.67,0.88355,0.99799,0.993672,0.99441,0.943557,0.750304
-6853.84,0.9968,0.4204,3,15,0,6855.35,3963.19,0.887352,0.996325,0.99553,0.9935,0.950985,0.407415
-6853.12,0.980143,0.4204,3,7,0,6855.54,3944.03,0.872544,0.991892,0.993905,0.998078,0.956034,0.292649
-6853.47,0.981363,0.4204,3,7,0,6855.22,3709.31,0.875462,0.993503,0.995926,0.985574,0.957054,0.329277
-6854.73,0.997478,0.4204,3,7,0,6856.37,3702.75,0.890156,0.993463,0.997593,0.994015,0.968288,0.604495
-6853.36,0.99423,0.4204,3,7,0,6856.39,3936.2,0.845821,0.993071,0.984374,0.99444,0.942141,0.563119
-6853.4,0.975644,0.4204,3,7,0,6855.2,3709.18,0.876409,0.992443,0.997338,0.995744,0.966947,0.552795
-6852.64,0.976952,0.4204,3,7,0,6857.12,3714.77,0.866606,0.993487,0.994238,0.997216,0.962275,0.342586
-6853.13,0.971773,0.4204,3,7,0,6854.08,3805.6,0.865964,0.998723,0.993344,0.989601,0.940552,0.251595
-6854,0.933692,0.4204,3,7,0,6856.32,3831.07,0.872704,0.998843,0.996977,0.990282,0.93236,0.287097
-6854.63,0.98751,0.4204,3,15,0,6856.75,3778.67,0.881349,0.998345,0.999045,0.992589,0.935078,0.625575
-6855.11,0.991708,0.4204,3,7,0,6856.96,3672.87,0.842371,0.99023,0.99889,0.995451,0.959399,0.360895
-6855.73,0.971041,0.4204,3,7,0,6857.83,3752.05,0.835437,0.996777,0.998709,0.99389,0.971664,0.413364
-6858.81,0.820173,0.4204,3,7,0,6864.8,4082.06,0.893567,0.984442,0.997961,0.997,0.974807,0.508386
-6855.38,0.931646,0.4204,3,7,0,6862.29,3717.05,0.839445,0.999225,0.994137,0.99298,0.966812,0.541308
-6853.39,0.982418,0.4204,3,7,0,6856.87,3898.13,0.884561,0.992304,0.991144,0.997547,0.933407,0.515283
-6853.11,0.988915,0.4204,3,7,0,6854.83,3736.78,0.852243,0.993442,0.995718,0.991492,0.968717,0.524779
-6857.66,0.298594,0.4204,4,23,0,6864.97,3701.53,0.845303,0.976761,0.998995,0.984074,0.96737,0.644403
-6853.69,0.767063,0.4204,3,7,0,6862.23,3741.18,0.885236,0.996556,0.993565,0.997455,0.94681,0.165149
