# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:22:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_628.json
# init = 2 (Default)
# random
#   seed = 1674088852 (Default)
# output
#   file = output_model_baseline/output_628.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.347477
# Diagonal elements of inverse mass matrix:
# 0.000763319, 1.08822, 1.1417, 0.00696595, 0.412725, 1.36106, 2.91866
-6685.49,0.952979,0.347477,3,7,0,6687.6,3075.46,0.96483,0.986458,0.695577,0.974562,0.983503,0.193158
-6687.91,0.470398,0.347477,3,15,0,6690.97,3139.95,0.999692,0.990807,0.734046,0.969976,0.994763,0.372448
-6686.28,0.986835,0.347477,4,15,0,6689.67,3094.86,0.999135,0.976513,0.712082,0.972154,0.977016,0.726245
-6688.46,0.796156,0.347477,4,15,0,6692.08,3103.24,0.97425,0.996336,0.719869,0.983529,0.997267,0.989467
-6685.66,0.970601,0.347477,3,15,0,6691.47,2978.13,0.994192,0.981608,0.708599,0.982051,0.973032,0.351208
-6685.91,0.995331,0.347477,3,15,0,6688.21,3092.55,0.998371,0.991959,0.710446,0.969629,0.996043,0.658044
-6683.85,0.877231,0.347477,4,15,0,6688.87,3086.73,0.991708,0.983364,0.724944,0.981805,0.992171,0.254567
-6683.58,0.994445,0.347477,3,7,0,6684.54,3096.04,0.977008,0.991431,0.719324,0.981165,0.980993,0.686505
-6685.36,0.909342,0.347477,4,15,0,6687.9,3035.1,0.979449,0.972118,0.727956,0.967827,0.969568,0.625703
-6690.26,0.521118,0.347477,3,7,0,6693.78,3176.81,0.993377,0.999528,0.727325,0.983116,0.997149,0.963754
-6689.97,1,0.347477,2,3,0,6690.8,3149.36,0.993506,0.999615,0.724595,0.980541,0.997656,0.958148
-6691.96,0.926942,0.347477,3,15,0,6695,2934.39,0.968887,0.999393,0.736609,0.981949,0.999337,0.195893
-6688.81,0.973987,0.347477,4,15,0,6693.07,3250.27,0.996051,0.997568,0.697359,0.977628,0.975642,0.803851
-6692.8,0.686721,0.347477,4,15,0,6700.39,3157.53,0.999433,0.99916,0.678054,0.981201,0.995936,0.811341
-6690.14,0.968106,0.347477,3,7,0,6695.34,3063.49,0.978581,0.953001,0.756135,0.982389,0.9731,0.549408
-6685.13,0.674955,0.347477,3,15,0,6695.69,3026.18,0.98661,0.984374,0.733473,0.992181,0.979932,0.283918
-6693.29,0.650686,0.347477,4,15,0,6696.11,3208.95,0.982605,0.999373,0.69524,0.998147,0.999622,0.608301
-6687.92,0.821189,0.347477,3,7,0,6695.08,2993.69,0.983919,0.973097,0.726953,0.993425,0.965823,0.146395
-6689.16,0.948113,0.347477,4,15,0,6693.32,3131.21,0.979734,0.993425,0.757657,0.993726,0.996089,0.820328
-6689.45,0.996499,0.347477,3,15,0,6692.91,3211.56,0.986678,0.99461,0.729281,0.997436,0.969811,0.925795
-6685.95,0.993915,0.347477,4,15,0,6692.13,2974.2,0.991116,0.985472,0.7075,0.966604,0.996377,0.161234
-6688.26,0.870425,0.347477,4,15,0,6691.77,3188.31,0.992671,0.999303,0.726511,0.987433,0.976628,0.850634
-6688.18,0.248174,0.347477,3,7,0,6695.86,3229.72,0.99502,0.998416,0.706791,0.986892,0.981237,0.814092
-6687.24,0.981149,0.347477,3,7,0,6692.04,2930.17,0.983461,0.99142,0.72073,0.953023,0.995586,0.409038
-6684,1,0.347477,3,7,0,6688.25,3063.1,0.984712,0.992479,0.722927,0.989124,0.980527,0.488724
-6687.51,0.900532,0.347477,3,7,0,6690.49,2995.1,0.991223,0.997831,0.69613,0.960233,0.992753,0.81681
-6684.43,0.993476,0.347477,3,7,0,6688.38,3058.04,0.990653,0.994087,0.708231,0.965146,0.989946,0.761413
-6685.5,0.982214,0.347477,3,7,0,6686.33,3073.31,0.972309,0.968141,0.7012,0.981264,0.995186,0.573667
-6686.46,0.982519,0.347477,3,15,0,6688.13,3094.49,0.993364,0.995305,0.717161,0.965609,0.997874,0.108709
-6688.36,0.748871,0.347477,3,7,0,6692.87,3218.3,0.994647,0.975497,0.715465,0.974799,0.953327,0.418289
-6691.44,0.277332,0.347477,3,7,0,6699.26,3219.32,0.955617,0.991581,0.751111,0.968024,0.996934,0.0462821
-6687.79,0.854373,0.347477,3,7,0,6695.49,3073.48,0.996512,0.966165,0.740928,0.961726,0.972179,0.283604
-6688.79,0.980343,0.347477,4,15,0,6691.6,3024.31,0.995122,0.971159,0.739286,0.946251,0.97465,0.256184
-6687.83,0.676152,0.347477,3,7,0,6693.38,3061.68,0.966492,0.997761,0.70054,0.991034,0.997693,0.410511
-6689.9,0.963131,0.347477,3,15,0,6692.22,3059.4,0.996771,0.968743,0.736802,0.987799,0.968706,0.977902
-6688.37,1,0.347477,4,15,0,6691.88,3062.37,0.997311,0.987349,0.735157,0.987272,0.992956,0.015142
-6692.3,0.951003,0.347477,3,7,0,6694.37,2980.93,0.998799,0.996035,0.687806,0.969577,0.997868,0.0235341
-6690.59,0.978468,0.347477,3,15,0,6695.05,2990.39,0.99741,0.981927,0.688385,0.9707,0.99923,0.0623975
-6689.07,0.947201,0.347477,4,15,0,6695.16,3008.39,0.989017,0.996935,0.716653,0.957341,0.997921,0.0223459
-6686.85,0.991856,0.347477,3,7,0,6690.89,3191.3,0.994631,0.991835,0.723318,0.988408,0.968001,0.802193
-6686.39,1,0.347477,4,15,0,6689.31,3096.88,0.990917,0.994785,0.726191,0.990941,0.994284,0.0707569
-6685.81,0.996255,0.347477,4,15,0,6689.8,3132.11,0.977855,0.968181,0.708822,0.955675,0.981516,0.816471
-6683.79,0.988744,0.347477,3,7,0,6686.99,3107.91,0.986453,0.99389,0.724693,0.972296,0.99347,0.490332
-6683.94,0.979184,0.347477,3,7,0,6685.03,3065.32,0.983491,0.992825,0.70959,0.973085,0.974629,0.604757
-6688.32,0.872141,0.347477,3,7,0,6689.7,3091.52,0.996234,0.969069,0.684045,0.966507,0.993015,0.126486
-6687.57,0.986573,0.347477,4,15,0,6692.25,3145.76,0.985774,0.99603,0.756159,0.989411,0.984889,0.5253
-6685.41,0.996463,0.347477,4,15,0,6688.81,3120.63,0.987612,0.995595,0.70264,0.963125,0.97409,0.74103
-6685.85,0.950739,0.347477,3,7,0,6687.53,3087.57,0.979364,0.969869,0.73512,0.988473,0.995597,0.233602
-6686.5,0.974921,0.347477,3,7,0,6688.67,3054.24,0.985299,0.996263,0.742315,0.987232,0.970285,0.502897
-6686.68,0.783353,0.347477,3,7,0,6690.66,2982.17,0.970597,0.977971,0.737439,0.980166,0.997445,0.638018
-6685.45,0.954074,0.347477,3,7,0,6688.88,3007.85,0.990013,0.977732,0.739417,0.977145,0.994199,0.242486
-6686.46,0.829013,0.347477,4,15,0,6689.19,3059.71,0.990625,0.998028,0.68842,0.971495,0.990718,0.539322
-6689.11,0.892666,0.347477,4,15,0,6692.77,3047.45,0.984241,0.962043,0.731152,0.996635,0.990252,0.960016
-6687.29,1,0.347477,4,15,0,6691.79,3155.58,0.970793,0.991721,0.743688,0.996131,0.991154,0.542585
