# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:20:44 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_398.json
# init = 2 (Default)
# random
#   seed = 1673988656 (Default)
# output
#   file = output_model_baseline/output_398.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.65916
# Diagonal elements of inverse mass matrix:
# 0.000614136, 0.00293408, 0.0551061, 0.0813581, 0.0332983, 0.00295874, 3.13027
-7419.63,0.903531,0.65916,3,7,0,7420.86,7753.01,0.615187,0.935482,0.94307,0.919088,0.506337,0.475438
-7422.4,0.702031,0.65916,3,7,0,7425.01,8223.76,0.637535,0.931824,0.956776,0.905168,0.477138,0.0180321
-7418.74,1,0.65916,2,7,0,7423.22,8048.32,0.643896,0.938141,0.956095,0.912293,0.479035,0.706395
-7420.36,0.904879,0.65916,3,7,0,7421.69,7825.45,0.661271,0.928715,0.946449,0.924838,0.491622,0.895272
-7421.2,0.989954,0.65916,3,7,0,7423.1,8082.36,0.606236,0.943278,0.957787,0.911833,0.500289,0.150958
-7425.13,0.80014,0.65916,3,7,0,7428.64,7719.95,0.624235,0.966166,0.965536,0.916778,0.53017,0.481915
-7422.71,0.979483,0.65916,3,7,0,7427.68,7867.12,0.628768,0.960577,0.977153,0.928466,0.502205,0.135866
-7419.32,1,0.65916,3,7,0,7423.68,7926.01,0.637214,0.919003,0.963323,0.904615,0.505733,0.568915
-7418.63,0.957321,0.65916,3,7,0,7422.35,8053.16,0.632713,0.95262,0.944916,0.931286,0.498587,0.405456
-7420.34,0.821664,0.65916,2,7,0,7422.43,7938.89,0.634857,0.951468,0.93905,0.937958,0.51386,0.778873
-7420.09,0.990358,0.65916,3,7,0,7421.83,7863.87,0.637084,0.944056,0.930232,0.937794,0.509865,0.494979
-7419.49,1,0.65916,3,7,0,7421.45,7930.42,0.638863,0.926019,0.965486,0.910157,0.490226,0.113056
-7421.1,0.871916,0.65916,3,7,0,7424.57,8346.08,0.648722,0.938179,0.961889,0.941029,0.490747,0.305382
-7419.44,0.985385,0.65916,3,7,0,7422.03,8102,0.624365,0.933693,0.959464,0.939286,0.49852,0.32294
-7418.2,0.95107,0.65916,3,7,0,7420.91,7811.47,0.641681,0.928889,0.948086,0.915352,0.503758,0.796144
-7419.84,0.739093,0.65916,3,7,0,7423.27,8222.99,0.635813,0.948749,0.952144,0.941554,0.499274,0.388235
-7423.72,0.852776,0.65916,2,7,0,7425.04,8257.01,0.6153,0.958258,0.949492,0.932599,0.526559,0.251176
-7422.6,0.92417,0.65916,3,7,0,7430.49,7751.45,0.664645,0.938367,0.949542,0.906004,0.470725,0.576407
-7421.94,1,0.65916,3,7,0,7423.78,8162.19,0.614617,0.937406,0.960754,0.930835,0.526501,0.439295
-7422.66,0.822885,0.65916,3,7,0,7426.31,7911.46,0.651554,0.943015,0.952431,0.905434,0.467104,0.0571447
-7420.34,0.958308,0.65916,3,7,0,7425.14,7898.06,0.652335,0.957284,0.947877,0.899712,0.492306,0.602754
-7421.04,0.946087,0.65916,3,7,0,7422.11,8083.13,0.623934,0.9134,0.953648,0.94065,0.504319,0.253955
-7419.84,0.897965,0.65916,3,7,0,7424.56,7890.77,0.6524,0.961821,0.950157,0.915583,0.494563,0.510947
-7418.01,0.936664,0.65916,2,7,0,7422.34,7959.01,0.642125,0.947387,0.949712,0.919368,0.485592,0.561259
-7418.09,0.972923,0.65916,3,7,0,7419.27,8012.81,0.642974,0.934393,0.960454,0.931009,0.504245,0.430102
-7418.16,0.941217,0.65916,3,7,0,7419.6,7953.77,0.633325,0.936614,0.951229,0.905937,0.487874,0.301123
-7419.35,0.932669,0.65916,3,7,0,7420.19,7949.7,0.652454,0.943317,0.961691,0.931866,0.491744,0.80662
-7418.38,0.81019,0.65916,3,7,0,7424.61,8003.17,0.626334,0.941551,0.941017,0.907919,0.505073,0.383865
-7418.86,0.896932,0.65916,3,7,0,7421.02,8010.51,0.655453,0.934165,0.958191,0.929073,0.487328,0.599503
-7420.15,0.855652,0.65916,3,7,0,7422.93,8052.51,0.627089,0.947294,0.946615,0.92357,0.470346,0.50687
-7419.61,0.956327,0.65916,3,7,0,7423.55,8206.7,0.639696,0.947928,0.953684,0.903264,0.510641,0.24097
-7421.72,0.747729,0.65916,3,7,0,7426.2,8191.16,0.641521,0.949575,0.971006,0.897042,0.510031,0.814656
-7420.59,0.99669,0.65916,3,7,0,7423.74,7788.15,0.635411,0.922367,0.940016,0.940236,0.482566,0.403853
-7418.85,0.989491,0.65916,3,7,0,7422.35,7836.03,0.633419,0.932376,0.95687,0.902316,0.493614,0.219894
-7421.81,0.808533,0.65916,3,7,0,7424.11,7835.2,0.617741,0.940605,0.955337,0.939691,0.481547,0.899894
-7418.68,1,0.65916,3,7,0,7422.9,7931,0.619601,0.938109,0.942483,0.910905,0.499822,0.291216
-7419.68,0.635718,0.65916,3,7,0,7427.15,8078.17,0.653394,0.943637,0.957463,0.93645,0.494867,0.821259
-7420.14,0.910788,0.65916,3,7,0,7423.33,7934.18,0.63115,0.928165,0.941494,0.900251,0.508357,0.914636
-7418.11,1,0.65916,2,3,0,7420.92,8030.67,0.634926,0.929727,0.950771,0.904008,0.501576,0.677127
-7421.11,0.716484,0.65916,2,3,0,7422.11,7920.52,0.63345,0.933691,0.935095,0.887039,0.501264,0.732894
-7422.29,0.902359,0.65916,3,7,0,7425.83,7905.89,0.630625,0.926215,0.951807,0.917059,0.477321,0.991594
-7422.21,0.878608,0.65916,3,7,0,7428.58,8199.15,0.652341,0.946657,0.947639,0.922919,0.51374,0.0138259
