# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:21:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_495.json
# init = 2 (Default)
# random
#   seed = 1674037042 (Default)
# output
#   file = output_model_baseline/output_495.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.60751
# Diagonal elements of inverse mass matrix:
# 0.000503798, 0.0835878, 0.0205995, 1.0756, 0.00678945, 1.33026, 3.19708
-6094.05,0.988482,0.60751,2,7,0,6099.24,1472.51,0.927404,0.856337,0.994207,0.686799,0.995293,0.294597
-6095.31,0.834889,0.60751,3,7,0,6096.72,1449.97,0.94435,0.84599,0.996235,0.670921,0.992971,0.739388
-6094.9,0.980697,0.60751,3,7,0,6096.98,1460.66,0.934535,0.869561,0.993834,0.707205,0.993917,0.233227
-6097.91,0.798187,0.60751,2,3,0,6099.41,1398.07,0.916969,0.865485,0.998139,0.715284,0.993845,0.868288
-6096.35,0.91496,0.60751,2,7,0,6102.51,1495.68,0.949602,0.876761,0.99568,0.684384,0.985334,0.550498
-6096.99,0.982431,0.60751,3,7,0,6098.14,1437.44,0.905512,0.828584,0.989194,0.689342,0.998269,0.44931
-6096.56,0.942363,0.60751,3,7,0,6099.96,1485.12,0.923638,0.827337,0.992955,0.667278,0.989253,0.630349
-6095.38,0.974509,0.60751,3,7,0,6098.53,1507.99,0.928081,0.845882,0.986724,0.680128,0.991309,0.581068
-6096.06,0.883824,0.60751,3,7,0,6097.28,1511.03,0.942374,0.847842,0.99742,0.694674,0.993483,0.241491
