# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:19:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_258.json
# init = 2 (Default)
# random
#   seed = 1673933779 (Default)
# output
#   file = output_model_baseline/output_258.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.456043
# Diagonal elements of inverse mass matrix:
# 0.000563615, 0.00539069, 0.00979848, 0.576496, 0.950783, 0.0260346, 3.82804
-6635.92,0.867756,0.456043,3,7,0,6640.33,2910.91,0.662555,0.775989,0.986835,0.950961,0.898694,0.585546
-6638.01,0.99345,0.456043,3,7,0,6639.47,2949.06,0.709168,0.815212,0.957061,0.994946,0.837349,0.418351
-6633.28,0.98202,0.456043,3,7,0,6639.5,2962.35,0.709529,0.786993,0.974461,0.975829,0.86099,0.837859
-6633.15,0.954339,0.456043,3,7,0,6636.5,2906.79,0.666357,0.77064,0.983868,0.97492,0.879081,0.180558
-6637.27,0.821296,0.456043,3,7,0,6639.9,3007.04,0.658182,0.758847,0.966449,0.993187,0.856193,0.0351894
-6633.57,0.941079,0.456043,3,7,0,6639.23,2935.17,0.688558,0.755579,0.985498,0.981953,0.853857,0.714657
-6633.14,0.928916,0.456043,3,7,0,6638.2,2901.89,0.658984,0.791397,0.968402,0.967634,0.8753,0.244432
-6633.78,0.936748,0.456043,3,7,0,6635.85,2942.05,0.691227,0.749791,0.972525,0.987046,0.859826,0.792344
-6634.45,0.828793,0.456043,3,7,0,6638.73,2921.45,0.675335,0.746988,0.969361,0.970768,0.861438,0.915627
-6636.5,0.924916,0.456043,3,7,0,6639.13,2833.7,0.709882,0.781222,0.980319,0.981656,0.902097,0.0855678
-6636.45,1,0.456043,3,7,0,6640.55,2851.14,0.699834,0.787934,0.954257,0.984899,0.83139,0.086205
-6635.68,0.997194,0.456043,3,7,0,6641.62,2996.44,0.670136,0.779422,0.975321,0.969725,0.906252,0.879566
-6631.7,0.983873,0.456043,3,7,0,6636.47,2875.27,0.675726,0.784936,0.962488,0.982226,0.870946,0.593885
-6632.98,0.867932,0.456043,3,7,0,6634.3,3010.15,0.684748,0.786222,0.976637,0.984944,0.853561,0.358881
-6635.51,0.857393,0.456043,3,7,0,6638.4,2863.11,0.713542,0.756538,0.992234,0.980006,0.877515,0.511475
-6635.85,0.941421,0.456043,3,7,0,6639.03,2895.32,0.7077,0.785788,0.995093,0.989154,0.858438,0.869417
-6636.36,0.980666,0.456043,4,15,0,6640.83,3065.21,0.713686,0.789557,0.982146,0.978091,0.852209,0.867476
-6635.98,0.960674,0.456043,3,7,0,6641.66,2928.45,0.688063,0.8048,0.990713,0.969316,0.899258,0.173949
-6632.85,0.981485,0.456043,3,7,0,6636.48,2894.74,0.679085,0.759569,0.956828,0.980136,0.864752,0.82067
-6634.37,0.86297,0.456043,3,7,0,6637.26,2918.54,0.674424,0.77008,0.975581,0.977907,0.895431,0.938219
-6637.86,0.854877,0.456043,3,7,0,6639.83,2869.4,0.69755,0.790931,0.994281,0.97208,0.882759,0.993741
-6639,0.924718,0.456043,3,7,0,6643.78,2936.76,0.682726,0.754889,0.938417,0.977975,0.912019,0.931392
-6638.25,1,0.456043,3,7,0,6640.41,2888.45,0.702409,0.803554,0.992625,0.977879,0.831498,0.0677601
-6638.52,1,0.456043,3,7,0,6641.59,2913.12,0.694109,0.766077,0.946795,0.971057,0.899917,0.995472
-6637.1,0.705215,0.456043,3,7,0,6643.34,2942.94,0.680802,0.812611,0.990005,0.996615,0.854004,0.789814
-6635.62,0.959652,0.456043,3,7,0,6639.43,2892.84,0.692378,0.758677,0.946281,0.994896,0.887161,0.220763
-6635.17,0.300374,0.456043,3,7,0,6640.27,3009.31,0.677393,0.766745,0.977529,0.959897,0.882341,0.0440331
-6634.26,1,0.456043,3,7,0,6636.99,2832.13,0.683788,0.773276,0.967614,0.98804,0.864744,0.966178
-6631.68,0.967668,0.456043,3,7,0,6635.21,2908.5,0.698099,0.784591,0.967246,0.970064,0.862132,0.36797
-6633.92,0.808752,0.456043,3,7,0,6635.62,2782.43,0.680562,0.756893,0.967233,0.984341,0.867351,0.577218
-6632.65,0.99629,0.456043,3,7,0,6635.42,2939.94,0.690165,0.806269,0.972967,0.970865,0.871242,0.584395
-6633.26,0.889071,0.456043,3,7,0,6635.1,2958.92,0.686425,0.803783,0.962484,0.977854,0.871035,0.861007
-6631.7,0.964333,0.456043,3,7,0,6634.49,2841.48,0.682601,0.780694,0.974358,0.973768,0.874684,0.419416
-6631.73,0.800669,0.456043,2,7,0,6637.58,2932.59,0.688385,0.772768,0.978537,0.980546,0.86975,0.708145
-6633.17,0.827522,0.456043,3,7,0,6634.94,2884.83,0.691143,0.781691,0.957819,0.994579,0.867773,0.262889
-6634.67,0.896039,0.456043,3,7,0,6636.32,2869.68,0.718898,0.789605,0.979943,0.984359,0.867049,0.844422
-6635.01,0.638618,0.456043,3,7,0,6637.29,2920.36,0.6598,0.764745,0.961491,0.995713,0.869608,0.1658
-6633.06,0.972429,0.456043,3,7,0,6640.24,2906.44,0.694423,0.789825,0.980923,0.991849,0.867042,0.772132
-6634.1,0.912975,0.456043,3,7,0,6635.66,2949.13,0.695426,0.788402,0.966824,0.994597,0.856398,0.121725
-6632.76,0.989005,0.456043,3,7,0,6634.71,2902.03,0.684325,0.776578,0.981835,0.968232,0.868575,0.910134
-6632.64,0.99059,0.456043,3,7,0,6635.11,2934.08,0.683868,0.784717,0.980044,0.968641,0.872741,0.104732
-6633.38,0.514354,0.456043,3,7,0,6638.41,2955.74,0.697836,0.793398,0.955236,0.982337,0.87108,0.119157
-6634.98,0.636516,0.456043,3,7,0,6636.81,2882.68,0.674073,0.76851,0.993097,0.988655,0.857906,0.887649
-6634.7,0.997599,0.456043,3,7,0,6636.69,2921.11,0.6911,0.781294,0.997113,0.959501,0.863425,0.39523
-6631.42,0.813745,0.456043,3,7,0,6640.45,2893.33,0.679485,0.779749,0.97175,0.981677,0.867682,0.669631
-6632.8,0.915493,0.456043,3,7,0,6633.7,2956.14,0.703802,0.783641,0.984444,0.970369,0.862263,0.330409
-6633.31,0.965021,0.456043,3,7,0,6634.14,2972.57,0.703255,0.780693,0.982,0.96349,0.868207,0.178057
-6633.11,0.9814,0.456043,3,7,0,6635.78,2896.62,0.683768,0.766363,0.976476,0.984295,0.890376,0.802333
