# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:18:24 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_114.json
# init = 2 (Default)
# random
#   seed = 1673848156 (Default)
# output
#   file = output_model_baseline/output_114.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.363295
# Diagonal elements of inverse mass matrix:
# 0.000652396, 1.59541, 1.26668, 0.0119159, 0.00797257, 0.697236, 3.82111
-6851.85,0.966927,0.363295,3,15,0,6857.16,3804.18,0.995342,0.997609,0.748441,0.671345,0.995255,0.525337
-6850.99,0.988506,0.363295,3,7,0,6854.05,3851.6,0.992899,0.996313,0.767937,0.6907,0.993929,0.54742
-6850.84,0.979947,0.363295,3,15,0,6852.9,3856.18,0.984276,0.990469,0.764484,0.660509,0.943554,0.528307
-6854.39,0.960521,0.363295,3,7,0,6856.79,3698.09,0.995801,0.97942,0.754793,0.71854,0.98915,0.0729374
-6853.29,0.950719,0.363295,4,15,0,6860.77,3932.66,0.989944,0.997836,0.791112,0.647911,0.988578,0.476629
-6853.57,0.987857,0.363295,3,15,0,6857.81,3999.69,0.993158,0.990151,0.733496,0.689295,0.995568,0.180852
-6851.24,0.840593,0.363295,4,15,0,6859.21,3854.57,0.979657,0.980241,0.754776,0.649698,0.989455,0.665504
-6850.21,0.986464,0.363295,4,15,0,6852.45,3780.35,0.988838,0.979297,0.74645,0.680656,0.990106,0.636508
-6850.25,0.991084,0.363295,3,7,0,6851.43,3896.04,0.989865,0.992457,0.748065,0.674935,0.991106,0.42397
-6851.05,0.959154,0.363295,3,7,0,6854.23,3716.08,0.9969,0.985784,0.7755,0.677364,0.990363,0.504578
-6852.26,0.979856,0.363295,3,7,0,6854.67,3719.3,0.994456,0.98295,0.738481,0.695597,0.944685,0.588805
-6853.28,0.889895,0.363295,4,15,0,6856.96,3832.91,0.995115,0.997811,0.776158,0.646148,0.995188,0.546287
-6850.24,0.990025,0.363295,4,15,0,6854.57,3870.95,0.981159,0.970426,0.7686,0.689463,0.972395,0.371415
-6853.03,0.619446,0.363295,3,7,0,6855.11,3791.2,0.997882,0.998657,0.731257,0.662177,0.982881,0.664851
-6853.15,0.969442,0.363295,3,15,0,6857.4,3715.64,0.996288,0.975111,0.798077,0.695301,0.98608,0.666878
-6851.13,0.897651,0.363295,3,7,0,6856.18,3854.54,0.980349,0.99874,0.747318,0.673555,0.971713,0.280233
-6850.57,0.955727,0.363295,3,15,0,6853.71,3754.15,0.996219,0.973836,0.746459,0.686422,0.975751,0.629252
-6851.19,0.962126,0.363295,4,15,0,6854.35,3886.66,0.984411,0.996531,0.765111,0.69098,0.99375,0.36901
-6852.13,0.949395,0.363295,3,15,0,6854.63,3753.29,0.983511,0.999266,0.756633,0.697313,0.986519,0.605638
-6856.71,0.897889,0.363295,3,7,0,6858.36,3817.26,0.996165,0.999674,0.790183,0.630945,0.954672,0.504629
-6857.68,0.992254,0.363295,4,15,0,6862.03,3875.13,0.992775,0.999937,0.795693,0.71629,0.992329,0.481702
-6862.37,0.661809,0.363295,3,15,0,6865.95,3973.93,0.997345,0.999995,0.713464,0.716827,0.961367,0.614033
-6863.6,0.972659,0.363295,3,7,0,6865.13,4009.4,0.997644,0.999998,0.721289,0.714748,0.946206,0.556918
-6859.86,0.715307,0.363295,3,15,0,6866.86,3905.32,0.961146,0.999992,0.787653,0.704123,0.984731,0.693425
-6863.71,0.943332,0.363295,3,7,0,6869.41,3891.13,0.998853,0.999962,0.694552,0.672514,0.976581,0.0164968
-6853.24,0.947284,0.363295,4,15,0,6865.45,3759.75,0.99869,0.999366,0.746564,0.692312,0.968136,0.714846
-6852.1,0.989486,0.363295,4,15,0,6856.39,3913.41,0.96847,0.997597,0.774263,0.663662,0.976192,0.299229
-6852.6,1,0.363295,3,7,0,6854.46,3744.71,0.998484,0.981133,0.742848,0.69692,0.992391,0.740374
-6850.2,0.997496,0.363295,3,7,0,6853.96,3913.81,0.984363,0.988246,0.773139,0.690358,0.985504,0.744616
