# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:22:20 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_601.json
# init = 2 (Default)
# random
#   seed = 1674084233 (Default)
# output
#   file = output_model_baseline/output_601.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.687285
# Diagonal elements of inverse mass matrix:
# 0.00063557, 0.0219932, 0.0122435, 0.0047366, 0.0871574, 0.00854701, 3.08886
-7250.83,0.876185,0.687285,3,7,0,7253.75,6385.9,0.845161,0.802153,0.459045,0.955235,0.713136,0.617331
-7250.23,0.964015,0.687285,2,7,0,7252.45,6417.35,0.849933,0.7729,0.460594,0.953666,0.724125,0.184076
-7251.69,0.874171,0.687285,3,7,0,7253.5,6528.52,0.833086,0.793684,0.469204,0.957885,0.726276,0.186732
-7249.78,0.995141,0.687285,2,7,0,7252.47,6630.58,0.868882,0.777964,0.45809,0.950502,0.723092,0.69596
-7251.92,0.735342,0.687285,3,7,0,7257.26,6261.53,0.860757,0.793451,0.489349,0.968156,0.723791,0.315028
-7250.51,0.984622,0.687285,3,7,0,7253.82,6495.27,0.85844,0.78933,0.450906,0.964822,0.727276,0.520756
-7253.81,0.767746,0.687285,2,7,0,7255.66,6465.75,0.888767,0.797491,0.492545,0.895412,0.710133,0.6717
-7250.91,0.995749,0.687285,2,7,0,7255.51,6461.8,0.886436,0.801981,0.474675,0.905713,0.736896,0.675854
-7251.85,0.937416,0.687285,3,7,0,7253.91,6451.46,0.846139,0.774339,0.464424,0.961479,0.724092,0.0693968
-7254.07,0.688914,0.687285,3,7,0,7258.76,6527.97,0.875622,0.776523,0.447657,0.968897,0.748064,0.0360152
-7253.16,0.942078,0.687285,3,7,0,7257.12,6505.67,0.853253,0.809426,0.480444,0.910303,0.711343,0.963702
-7250.17,1,0.687285,3,7,0,7254.57,6702.89,0.874531,0.780451,0.480897,0.943244,0.729348,0.230715
-7250.17,0.930803,0.687285,3,7,0,7252.82,6161.09,0.863954,0.796133,0.460245,0.927114,0.7371,0.743942
-7249.23,0.845882,0.687285,2,3,0,7253.09,6303.77,0.87914,0.789591,0.463956,0.927187,0.720279,0.245353
-7250.47,0.863463,0.687285,3,7,0,7251.7,6702.49,0.870644,0.781627,0.467215,0.935281,0.75182,0.777984
-7249.53,0.817776,0.687285,2,3,0,7254.78,6428.22,0.881479,0.797609,0.470987,0.930847,0.730754,0.891843
-7248.74,0.977126,0.687285,3,7,0,7250.58,6577.93,0.861576,0.788258,0.460964,0.931906,0.723682,0.317719
-7249.13,0.815589,0.687285,2,3,0,7251.46,6496,0.873734,0.798984,0.454283,0.930285,0.726797,0.760133
-7249.66,0.906291,0.687285,3,7,0,7251.12,6356.22,0.859292,0.776487,0.483358,0.953175,0.73612,0.270945
-7255.06,0.570447,0.687285,3,7,0,7258.12,6235.94,0.895997,0.83011,0.460275,0.914063,0.734466,0.340367
-7254.52,0.961193,0.687285,3,7,0,7257.4,6746.72,0.834309,0.763239,0.476592,0.963374,0.747943,0.654164
-7252.08,1,0.687285,3,7,0,7256.82,6420.07,0.850815,0.777772,0.460401,0.968658,0.711952,0.195692
-7248.53,0.953194,0.687285,2,3,0,7252.92,6493.35,0.869148,0.785072,0.461079,0.934868,0.735409,0.769426
-7250.25,0.878084,0.687285,3,7,0,7251.12,6250.65,0.850342,0.785627,0.469266,0.938329,0.714963,0.146758
-7250.8,0.904528,0.687285,3,7,0,7253.68,6738.75,0.881497,0.776514,0.474572,0.933656,0.733331,0.821469
