# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:24:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_833.json
# init = 2 (Default)
# random
#   seed = 1674211832 (Default)
# output
#   file = output_model_baseline/output_833.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.397803
# Diagonal elements of inverse mass matrix:
# 0.000714626, 0.256748, 0.30335, 0.0122884, 0.277015, 0.192946, 2.61189
-7589.38,0.875883,0.397803,3,7,0,7592.98,9917.71,0.984787,0.972435,0.819697,0.961899,0.964644,0.268065
-7589,0.960747,0.397803,3,15,0,7593.08,10266.6,0.961141,0.961564,0.801394,0.957748,0.968923,0.16941
-7586.6,0.981178,0.397803,3,7,0,7590.27,9763.81,0.951871,0.955626,0.819849,0.953446,0.942454,0.473187
-7586.57,0.759691,0.397803,3,7,0,7591.26,9904.25,0.961362,0.956135,0.811407,0.952066,0.961272,0.442172
-7590.24,0.729181,0.397803,3,7,0,7592.71,9883.05,0.969525,0.985044,0.802634,0.933893,0.966549,0.52779
-7591,0.954773,0.397803,3,7,0,7595.07,9842.61,0.984177,0.942138,0.840072,0.972588,0.946795,0.462631
-7588.88,0.998891,0.397803,3,7,0,7592.78,9785.57,0.971381,0.971172,0.810473,0.93242,0.959728,0.692708
-7588.15,0.988938,0.397803,3,7,0,7591.18,9628.27,0.941048,0.974304,0.797919,0.959023,0.952562,0.68803
-7587.93,0.997974,0.397803,3,7,0,7589.13,9957.67,0.970731,0.947783,0.832158,0.962641,0.952985,0.405731
-7588.78,0.95737,0.397803,3,7,0,7590.95,9574.28,0.954955,0.962568,0.809609,0.980014,0.949353,0.128527
-7589.84,0.968706,0.397803,3,7,0,7591.7,9568.26,0.97105,0.963928,0.805168,0.928325,0.955197,0.322009
-7591.72,0.884027,0.397803,3,7,0,7597.99,9682.47,0.972115,0.984025,0.801856,0.984184,0.952877,0.924883
-7591.86,0.956595,0.397803,3,15,0,7598.67,9938.63,0.940217,0.996758,0.817195,0.956887,0.970141,0.406718
-7592.44,0.945428,0.397803,3,7,0,7596.63,10020,0.970861,0.998206,0.808931,0.961188,0.951519,0.821954
-7592.17,0.869927,0.397803,3,7,0,7598.6,9749.16,0.9824,0.99499,0.819978,0.967158,0.950686,0.269541
-7591.95,0.940641,0.397803,3,7,0,7595,9709.18,0.976194,0.994458,0.820482,0.971433,0.96264,0.240697
-7593.84,0.939687,0.397803,3,7,0,7596.25,9513.84,0.977774,0.99191,0.819568,0.952539,0.974737,0.091271
-7596.77,0.881223,0.397803,3,15,0,7600.36,10601.1,0.950499,0.996682,0.813903,0.979697,0.97055,0.85558
-7595.35,0.976999,0.397803,3,15,0,7601,9645.91,0.955373,0.996687,0.814969,0.990957,0.974379,0.74805
-7594.99,0.79172,0.397803,4,15,0,7603.94,9921.84,0.991971,0.995075,0.826038,0.945044,0.956815,0.122855
-7594.15,0.962595,0.397803,3,7,0,7596.5,10022.7,0.990846,0.993286,0.831897,0.940832,0.95332,0.378123
-7595.32,0.850746,0.397803,3,7,0,7598.36,10182.4,0.994519,0.993093,0.809207,0.971183,0.940818,0.165345
-7597.35,0.859096,0.397803,3,15,0,7602.4,10376.7,0.982896,0.992835,0.820185,0.988275,0.977655,0.165642
-7595.62,0.966957,0.397803,3,15,0,7602.47,9784.42,0.974832,0.990867,0.782067,0.981099,0.933148,0.0361112
-7593.76,1,0.397803,3,7,0,7597.07,9994.63,0.933603,0.988106,0.843469,0.956509,0.967559,0.959447
-7588.95,1,0.397803,3,7,0,7595.48,9706.22,0.974708,0.959508,0.799771,0.976667,0.962624,0.238847
-7589.47,0.926938,0.397803,3,7,0,7592.11,9678.17,0.970338,0.938386,0.802735,0.97881,0.954327,0.307073
