# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:19:57 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_302.json
# init = 2 (Default)
# random
#   seed = 1673941395 (Default)
# output
#   file = output_model_baseline/output_302.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.547498
# Diagonal elements of inverse mass matrix:
# 0.000670872, 0.0210642, 0.026901, 1.67902, 0.0095984, 0.00948871, 2.88019
-7182.45,0.541271,0.547498,3,7,0,7183.92,5755.9,0.851273,0.866749,0.999413,0.77216,0.725471,0.498798
-7182.51,0.990285,0.547498,3,7,0,7183.8,5710.37,0.853756,0.886278,0.999405,0.767195,0.727504,0.61846
-7182.55,0.978615,0.547498,3,7,0,7186.12,6062.61,0.845343,0.855941,0.997426,0.727267,0.754773,0.809499
-7182.4,0.979121,0.547498,3,7,0,7188.02,5721.17,0.839673,0.896854,0.998951,0.774209,0.738464,0.220335
-7181.5,0.954841,0.547498,3,7,0,7183.91,5853.69,0.825697,0.85295,0.987162,0.7327,0.757854,0.780534
-7181.35,0.982485,0.547498,3,7,0,7183.74,5908.19,0.845191,0.902135,0.993055,0.769286,0.722437,0.243568
-7182.2,0.924855,0.547498,3,7,0,7185.21,5598.01,0.829197,0.866522,0.995157,0.725544,0.749016,0.529236
-7182.9,0.978606,0.547498,3,7,0,7184.63,6166.87,0.85116,0.896374,0.990593,0.779452,0.731814,0.551645
-7186.66,0.804172,0.547498,3,7,0,7190.25,5697.01,0.900341,0.865525,0.994966,0.738639,0.746901,0.446997
-7179.96,0.940246,0.547498,2,7,0,7189.59,5999.26,0.844142,0.881404,0.996352,0.751974,0.736774,0.288425
-7179.16,0.917793,0.547498,3,7,0,7183.42,5794.14,0.840019,0.873776,0.991045,0.751714,0.743039,0.492939
-7179.5,0.819431,0.547498,3,7,0,7184.56,5979,0.832054,0.878149,0.993671,0.760243,0.733574,0.483246
-7179.48,0.982877,0.547498,3,7,0,7180.48,5812.23,0.837682,0.875769,0.989324,0.762195,0.749361,0.630961
-7180.76,0.880679,0.547498,3,7,0,7181.5,5990.44,0.811073,0.879278,0.99415,0.760804,0.735006,0.23041
-7179.64,0.998787,0.547498,3,7,0,7181.13,5898.35,0.817265,0.875399,0.9945,0.748528,0.735699,0.572381
-7179.92,0.847118,0.547498,3,7,0,7184.32,5895.59,0.853665,0.880609,0.988028,0.761627,0.747042,0.65187
-7180.58,0.382339,0.547498,3,7,0,7184.28,5740.8,0.852632,0.868891,0.997083,0.760443,0.742762,0.73931
-7180.93,0.970115,0.547498,3,7,0,7182.61,5778.15,0.815815,0.857257,0.989248,0.751081,0.733964,0.782701
-7180.92,0.992015,0.547498,3,7,0,7182.92,5822.59,0.824001,0.847021,0.991696,0.741216,0.730071,0.519837
-7181.36,0.701529,0.547498,3,7,0,7190.57,6004.52,0.860226,0.904724,0.992591,0.752625,0.745659,0.497476
-7181.87,0.803044,0.547498,3,7,0,7186.98,5747.95,0.811746,0.886735,0.999048,0.746429,0.731117,0.32727
-7182,0.951894,0.547498,3,7,0,7184.35,5635.32,0.82735,0.889271,0.998342,0.751515,0.722996,0.311889
-7186.24,0.737516,0.547498,3,7,0,7191.67,5802.81,0.848601,0.829119,0.998618,0.744032,0.779788,0.750057
-7187.6,0.927977,0.547498,3,7,0,7191.35,6014.88,0.803129,0.930886,0.996257,0.772045,0.715405,0.143642
-7183.37,1,0.547498,3,7,0,7188.29,5761.19,0.867776,0.867873,0.991011,0.727527,0.766427,0.84472
-7185.23,0.945818,0.547498,3,7,0,7186.43,5923.74,0.814362,0.892542,0.99522,0.7838,0.707547,0.0382185
-7183.97,0.997224,0.547498,3,7,0,7187.01,5740.02,0.851752,0.86534,0.984311,0.735989,0.76388,0.976795
-7182.17,0.979725,0.547498,3,7,0,7188.35,5930.89,0.821,0.887138,0.997665,0.776309,0.71624,0.239398
-7181.82,0.99696,0.547498,3,7,0,7183.52,5860.96,0.859447,0.870142,0.99311,0.725049,0.766133,0.614873
-7182.41,0.837738,0.547498,3,7,0,7188.32,5977.9,0.842886,0.877628,0.995716,0.779909,0.706045,0.393555
-7181.29,1,0.547498,3,7,0,7184.13,6077.68,0.844126,0.851772,0.992128,0.761938,0.730613,0.642091
-7181.86,0.991057,0.547498,3,7,0,7183.16,5692.27,0.815028,0.896209,0.99423,0.730318,0.751792,0.588011
-7183.84,0.887392,0.547498,2,3,0,7184.93,5753.92,0.800003,0.896455,0.991961,0.722236,0.757086,0.769351
-7182.16,1,0.547498,3,7,0,7186,5737.87,0.862067,0.895468,0.992648,0.766156,0.721424,0.760063
-7183.51,0.931293,0.547498,3,7,0,7185.39,6019.29,0.809432,0.865303,0.991649,0.740645,0.765032,0.0387124
-7184.39,0.894109,0.547498,3,7,0,7188.57,5750.26,0.858354,0.901812,0.998649,0.712673,0.752705,0.431028
-7180.91,0.982963,0.547498,3,7,0,7185.59,5948.16,0.810486,0.872123,0.986876,0.749166,0.752317,0.205028
-7182.62,0.831503,0.547498,3,7,0,7184.36,5863.04,0.880844,0.876044,0.986582,0.74347,0.744857,0.759803
-7181.85,0.952849,0.547498,3,7,0,7186.81,5846.66,0.811213,0.873524,0.990915,0.745231,0.77113,0.175145
-7184.14,0.945204,0.547498,3,7,0,7185.8,5699.53,0.855618,0.906449,0.995932,0.75991,0.708808,0.854034
-7180.43,0.922475,0.547498,3,7,0,7187.14,5859.02,0.830897,0.85861,0.996348,0.73411,0.754192,0.427905
-7180.94,0.973058,0.547498,3,7,0,7182.19,5959.34,0.841582,0.900142,0.984251,0.76551,0.728496,0.548234
-7181.27,0.853566,0.547498,3,7,0,7183.27,5787.95,0.840941,0.849867,0.998253,0.739517,0.748402,0.477232
-7184.15,0.89894,0.547498,3,7,0,7186.21,5747.31,0.838291,0.882786,0.979231,0.798206,0.739487,0.777264
-7181.86,1,0.547498,3,7,0,7185.75,6006.82,0.858009,0.88773,0.998904,0.746305,0.742524,0.212931
-7180.71,0.973768,0.547498,3,7,0,7183.85,5751.95,0.814843,0.863408,0.992292,0.74962,0.73395,0.782769
-7181.87,0.923805,0.547498,3,7,0,7183.53,5987.3,0.83221,0.895258,0.996303,0.731032,0.769166,0.309336
-7180.14,0.902006,0.547498,2,7,0,7185.74,6026.86,0.839736,0.883547,0.993594,0.756173,0.759342,0.494783
-7183.44,0.800289,0.547498,2,3,0,7184.02,6173.6,0.858896,0.892733,0.998269,0.740823,0.754812,0.277521
-7181.45,1,0.547498,3,7,0,7184.81,5727.6,0.841587,0.894168,0.98354,0.740485,0.762913,0.391345
-7181.89,0.878412,0.547498,3,7,0,7183.86,6091.01,0.818397,0.875423,0.998497,0.740683,0.725928,0.58685
-7181.24,0.951181,0.547498,3,7,0,7183.31,5707.03,0.8515,0.876587,0.980108,0.758445,0.750891,0.360316
-7180.5,0.954158,0.547498,3,7,0,7182.75,5732.54,0.832918,0.873847,0.994297,0.774297,0.745656,0.727945
-7181.27,0.832712,0.547498,3,7,0,7185.24,5987.66,0.856934,0.886293,0.992111,0.729246,0.74037,0.176627
-7182.73,0.916052,0.547498,3,7,0,7185.04,5659.45,0.84338,0.865149,0.997965,0.782538,0.750286,0.72405
-7179.67,0.979492,0.547498,2,3,0,7183.51,5806.63,0.831277,0.868334,0.993065,0.760933,0.735195,0.748955
-7181.14,0.913001,0.547498,2,3,0,7181.49,5652.34,0.82359,0.866001,0.989178,0.754012,0.726637,0.693548
-7181.48,0.977653,0.547498,3,7,0,7183.77,5667.84,0.853251,0.879111,0.99504,0.737896,0.763279,0.548738
-7181.31,0.999167,0.547498,3,7,0,7183.28,5623.69,0.836952,0.869606,0.987838,0.737465,0.738443,0.252463
-7183.08,0.577709,0.547498,3,7,0,7185.96,6005,0.824296,0.883645,0.999432,0.771385,0.71969,0.802656
-7181.24,0.965534,0.547498,3,7,0,7185.88,5748.19,0.831482,0.902899,0.987219,0.742516,0.759441,0.428749
-7179.69,0.84383,0.547498,3,7,0,7187.05,6007.21,0.82447,0.871553,0.99235,0.746009,0.738709,0.461518
-7182.39,0.763784,0.547498,3,7,0,7184.76,5772.72,0.822555,0.899057,0.999481,0.746757,0.726903,0.357099
-7185.15,0.615496,0.547498,3,7,0,7190.3,6211.44,0.830376,0.863931,0.995703,0.72147,0.78112,0.573197
-7183.93,0.939789,0.547498,3,7,0,7190.08,5676.77,0.842837,0.894266,0.987844,0.756838,0.76099,0.983022
-7184.86,1,0.547498,3,7,0,7185.93,6028.48,0.829229,0.86339,0.996269,0.743775,0.717835,0.00496315
-7186.67,0.291901,0.547498,3,7,0,7190.11,6083.18,0.850628,0.850788,0.984392,0.750355,0.715627,0.0037745
-7181.01,1,0.547498,3,7,0,7190.47,5929.19,0.815588,0.875868,0.994135,0.727383,0.722684,0.523036
-7182.89,0.887304,0.547498,3,7,0,7184.91,6024.15,0.85374,0.899103,0.989999,0.789733,0.73823,0.670891
-7181.82,0.922995,0.547498,3,7,0,7186.42,5759.99,0.815188,0.855375,0.990335,0.725012,0.742445,0.340146
-7185.15,0.697292,0.547498,3,7,0,7189.06,6140.71,0.868357,0.916359,0.997281,0.766279,0.730032,0.644354
-7180.8,0.995746,0.547498,3,7,0,7186.32,5928.13,0.846122,0.882351,0.998949,0.767108,0.742618,0.559962
-7180,0.898572,0.547498,3,7,0,7185.04,5920.36,0.827598,0.881361,0.995214,0.739525,0.760059,0.5688
-7182.63,0.881024,0.547498,3,7,0,7183.85,5911.05,0.868057,0.864332,0.99796,0.773539,0.723716,0.668315
-7180.23,0.962998,0.547498,3,7,0,7185.21,5967.49,0.822775,0.874489,0.987853,0.740409,0.725198,0.349117
-7180.23,0.0456534,0.547498,3,7,0,7184.79,5967.49,0.822775,0.874489,0.987853,0.740409,0.725198,0.349117
-7184.66,0.767543,0.547498,2,3,0,7185.75,6283.71,0.834486,0.875542,0.995356,0.716477,0.758152,0.630539
-7183.52,1,0.547498,3,7,0,7186.01,5544.87,0.841258,0.894639,0.991181,0.776286,0.726499,0.38754
-7182.24,0.967727,0.547498,3,7,0,7185.55,6171.53,0.830709,0.868221,0.997444,0.73579,0.756245,0.604812
-7181.4,0.978018,0.547498,3,7,0,7184.81,5593.5,0.837714,0.885619,0.993872,0.766476,0.732845,0.582309
-7184.58,0.878399,0.547498,3,7,0,7185.68,6183.98,0.839578,0.905226,0.990864,0.717163,0.748964,0.133839
-7182.13,0.941519,0.547498,3,7,0,7187.98,5986.49,0.838704,0.910083,0.996527,0.733634,0.74355,0.18116
-7186.53,0.787417,0.547498,2,3,0,7188.24,6144.46,0.826404,0.915859,0.999582,0.727097,0.716033,0.460078
-7185.76,0.972521,0.547498,3,7,0,7189.95,6009.33,0.853522,0.899479,0.9991,0.739925,0.690282,0.622794
-7181.29,0.969917,0.547498,2,7,0,7187.85,5945.61,0.837421,0.889055,0.999094,0.761139,0.748836,0.206498
-7184.85,0.735758,0.547498,3,7,0,7188.9,5848.97,0.817936,0.864397,0.974026,0.754919,0.698133,0.849979
-7186.17,0.52464,0.547498,3,7,0,7188.74,5961.11,0.848386,0.890264,0.999871,0.74793,0.782538,0.114771
-7183.94,0.784789,0.547498,3,7,0,7188.67,5907.74,0.808789,0.843971,0.975987,0.764337,0.734219,0.826226
-7183.94,0.153726,0.547498,2,3,0,7186.76,5907.74,0.808789,0.843971,0.975987,0.764337,0.734219,0.826226
-7180.55,0.374445,0.547498,3,7,0,7187.86,5746.67,0.821944,0.860339,0.996645,0.742513,0.736713,0.664682
-7183.53,0.762073,0.547498,2,3,0,7185.82,5558.47,0.830312,0.86482,0.986596,0.773568,0.752588,0.171138
-7181.74,1,0.547498,3,7,0,7185.56,6030.06,0.822577,0.880263,0.996231,0.77674,0.739214,0.131995
-7186.62,0.859804,0.547498,3,7,0,7191.2,5929.99,0.834306,0.894212,0.996172,0.784083,0.728997,0.998553
-7183.81,0.997643,0.547498,3,7,0,7188.43,5901.44,0.825988,0.855632,0.98879,0.731059,0.741524,0.00933369
-7181.58,0.893538,0.547498,3,7,0,7187.67,5942.39,0.827195,0.898216,0.995858,0.759008,0.722294,0.890778
-7180.94,0.847848,0.547498,3,7,0,7186.9,5780.27,0.850806,0.889631,0.990477,0.759047,0.737707,0.906209
-7180.6,0.8675,0.547498,3,7,0,7183.36,6028.94,0.836613,0.865212,0.996737,0.758624,0.75095,0.763852
-7179.8,0.971048,0.547498,3,7,0,7182.03,5942.89,0.841031,0.883342,0.985246,0.740148,0.746647,0.405343
-7180.6,0.844696,0.547498,2,7,0,7182.69,5839.42,0.833336,0.872034,0.981315,0.742208,0.755347,0.221663
-7181.14,0.828508,0.547498,3,7,0,7182.29,5836.38,0.83727,0.891797,0.999015,0.742704,0.729606,0.754888
-7182.15,0.939522,0.547498,3,7,0,7184.35,5758.73,0.820311,0.864245,0.999333,0.755642,0.762486,0.408745
-7182.86,0.973746,0.547498,3,7,0,7184.37,5777.31,0.828504,0.854771,0.99908,0.764922,0.765134,0.191592
-7181.81,0.999905,0.547498,2,7,0,7183.97,5867,0.832811,0.852746,0.999239,0.759986,0.754024,0.307535
-7184.3,0.787156,0.547498,3,7,0,7186.69,5768.68,0.847979,0.925411,0.984415,0.761197,0.750233,0.821926
-7182.92,0.894617,0.547498,3,7,0,7187.79,5991.45,0.824728,0.878624,0.998909,0.73591,0.732319,0.0427666
-7183.97,0.910791,0.547498,3,7,0,7187.53,5837.29,0.802497,0.886894,0.998819,0.732422,0.723553,0.0888594
-7182.73,0.911761,0.547498,2,7,0,7185.33,5763.1,0.828756,0.893508,0.999552,0.74072,0.727086,0.157709
-7184.3,0.951662,0.547498,3,7,0,7187.06,5710.97,0.845665,0.847334,0.972943,0.770238,0.746994,0.834087
-7185.23,0.0703844,0.547498,3,7,0,7191.16,5697.35,0.838583,0.868425,0.967413,0.7764,0.72488,0.900574
-7183.38,0.845111,0.547498,3,7,0,7187.15,5737.22,0.799364,0.86037,0.997461,0.770344,0.723113,0.617083
-7182.79,0.919429,0.547498,3,7,0,7189.52,6071.05,0.855263,0.890115,0.998636,0.767945,0.740055,0.132715
-7187.12,0.990783,0.547498,3,7,0,7190.36,5953.57,0.849655,0.864818,0.971462,0.812517,0.750533,0.397849
-7183.62,0.915864,0.547498,3,7,0,7190.99,6083.12,0.861366,0.885728,0.998606,0.76794,0.757683,0.112929
-7187.5,0.85671,0.547498,3,7,0,7192.39,5921.91,0.831703,0.874371,0.97671,0.762297,0.679074,0.936445
-7183.4,1,0.547498,3,7,0,7187.93,5884.67,0.829489,0.874036,0.998762,0.731332,0.782065,0.238355
-7183.3,0.996301,0.547498,3,7,0,7186.08,5922.46,0.835988,0.889915,0.981101,0.740583,0.697345,0.767318
-7182.88,0.286898,0.547498,3,7,0,7186.72,6047.64,0.824957,0.877928,0.998894,0.76232,0.720191,0.907045
-7182.76,0.905705,0.547498,3,7,0,7185.4,5937.57,0.834912,0.894095,0.984888,0.755699,0.765936,0.963502
-7180.67,0.861223,0.547498,3,7,0,7187.89,5841.04,0.832053,0.864791,0.997043,0.745884,0.734116,0.105152
-7183.23,0.91126,0.547498,3,7,0,7184.81,5811.38,0.837629,0.850298,0.998497,0.753029,0.724981,0.0400048
-7181.42,0.979745,0.547498,3,7,0,7185.49,5928.14,0.867424,0.872069,0.993455,0.765253,0.742866,0.163157
-7182.49,0.876366,0.547498,3,7,0,7186.05,6040.34,0.870401,0.880422,0.991858,0.740841,0.733854,0.107246
-7183.38,0.943011,0.547498,2,7,0,7184.77,6049.79,0.867999,0.891485,0.995105,0.718273,0.736038,0.244789
-7184.36,0.876225,0.547498,3,7,0,7186.82,5720.43,0.803707,0.864857,0.999016,0.785594,0.747058,0.57685
-7186.65,0.883668,0.547498,3,7,0,7190.45,5982.01,0.878034,0.880237,0.97901,0.732759,0.790152,0.60097
-7185.15,1,0.547498,3,7,0,7191.36,5909.43,0.788623,0.878679,0.998072,0.766716,0.704989,0.505954
-7183.41,0.985293,0.547498,3,7,0,7188.53,6061.82,0.798846,0.874133,0.997508,0.754613,0.71802,0.801816
-7182.2,0.995917,0.547498,3,7,0,7185.93,5811.91,0.838256,0.853136,0.980529,0.768507,0.751961,0.128799
-7182.2,0.47584,0.547498,2,7,0,7184.41,5811.91,0.838256,0.853136,0.980529,0.768507,0.751961,0.128799
-7182.2,4.61558e-13,0.547498,1,1,0,7187.37,5811.91,0.838256,0.853136,0.980529,0.768507,0.751961,0.128799
-7182.16,1,0.547498,3,7,0,7184.43,5906.3,0.861027,0.893132,0.997391,0.720431,0.742027,0.598928
-7182.2,0.986046,0.547498,3,7,0,7183.53,5831.57,0.810941,0.87097,0.989483,0.788157,0.748763,0.396958
-7180.12,1,0.547498,3,7,0,7183.14,5932.16,0.85418,0.865574,0.994924,0.745284,0.73165,0.666412
-7181.37,0.874713,0.547498,3,7,0,7183.78,5938.92,0.806265,0.88614,0.9902,0.727707,0.738512,0.609256
-7183.88,0.869929,0.547498,3,7,0,7187.08,6122.29,0.85076,0.912273,0.996783,0.761849,0.765695,0.301807
-7186.35,0.80599,0.547498,3,7,0,7191.07,5510.88,0.838093,0.866398,0.999938,0.747521,0.753436,0.468336
-7185.19,1,0.547498,3,7,0,7188.84,6016.91,0.831127,0.866148,0.999957,0.742015,0.76616,0.262905
-7181.28,0.99112,0.547498,3,7,0,7185.96,5832.37,0.839844,0.899006,0.992077,0.754294,0.711701,0.729762
-7181.29,0.963021,0.547498,3,7,0,7184.03,5902.64,0.828081,0.861525,0.988168,0.747757,0.770522,0.199576
-7181.11,0.973672,0.547498,3,7,0,7182.79,5806.39,0.838195,0.863382,0.994438,0.748426,0.772627,0.264321
-7183.35,0.892544,0.547498,3,7,0,7185.73,6130.9,0.818237,0.889884,0.984274,0.775943,0.734705,0.897675
-7183.41,0.686331,0.547498,3,7,0,7189.69,5737.23,0.85901,0.869624,0.999026,0.723167,0.738167,0.863144
-7180.34,0.989278,0.547498,3,7,0,7183.77,5827.23,0.837834,0.889621,0.981452,0.754532,0.752657,0.334087
-7182.15,0.951734,0.547498,2,7,0,7184.32,6001.54,0.809608,0.864518,0.994621,0.781595,0.738215,0.275512
-7184.43,0.906558,0.547498,3,7,0,7185.69,5906.62,0.87499,0.883276,0.994002,0.711528,0.756698,0.813764
-7184.15,0.970786,0.547498,3,7,0,7188.4,5957.78,0.788877,0.844428,0.989063,0.762139,0.73622,0.59911
-7182.2,0.720228,0.547498,3,7,0,7189.28,5678.48,0.816615,0.890746,0.998971,0.743385,0.754807,0.527869
-7182.46,0.966294,0.547498,3,7,0,7185.02,5588.98,0.815514,0.889276,0.99368,0.770168,0.749571,0.421117
-7182.43,0.978868,0.547498,3,7,0,7184.27,6125.55,0.869157,0.876862,0.995243,0.746509,0.724866,0.559585
-7183.38,0.99033,0.547498,3,7,0,7185.81,5729.43,0.795517,0.855389,0.992578,0.735536,0.755868,0.44131
-7183.01,0.99671,0.547498,3,7,0,7187.65,5518.86,0.832954,0.89512,0.99225,0.739759,0.742939,0.734719
-7180.95,0.97878,0.547498,2,3,0,7183.98,5625.06,0.831591,0.886131,0.995719,0.740877,0.749182,0.595156
-7183.42,0.816114,0.547498,3,7,0,7186.17,5724.5,0.869143,0.860165,0.996092,0.76726,0.770494,0.493983
-7181.32,0.987593,0.547498,3,7,0,7185.25,5837.69,0.869446,0.86852,0.994741,0.75318,0.758787,0.394407
-7183.33,0.837578,0.547498,3,7,0,7186.82,5698.76,0.854404,0.90058,0.995329,0.769097,0.712827,0.187651
-7182.51,0.948839,0.547498,3,7,0,7188.09,5987.86,0.8181,0.856717,0.995821,0.732893,0.770493,0.766609
-7184.25,0.866709,0.547498,3,7,0,7187.49,5621.76,0.874933,0.897376,0.99651,0.734372,0.733094,0.523631
-7182.15,0.920201,0.547498,3,7,0,7188.8,6102.29,0.817983,0.875757,0.989009,0.763711,0.715355,0.222382
-7182.21,0.978894,0.547498,3,7,0,7184.72,5943.49,0.853282,0.880319,0.988712,0.778666,0.711794,0.260739
-7183.39,0.895761,0.547498,3,7,0,7186.33,5776.62,0.819436,0.882048,0.998144,0.718314,0.7711,0.680311
-7183.61,0.824778,0.547498,3,7,0,7190.52,5892.27,0.859055,0.876376,0.999362,0.781575,0.718201,0.317494
-7184.05,0.918773,0.547498,3,7,0,7188.61,5559.13,0.845162,0.850551,0.998071,0.756403,0.727019,0.818857
-7184.26,0.941733,0.547498,3,7,0,7188.11,6251.58,0.838496,0.897729,0.977631,0.761402,0.723545,0.6957
-7182.64,0.992712,0.547498,3,7,0,7186.94,5930.01,0.868119,0.880366,0.998419,0.749498,0.768581,0.693307
-7183.97,0.637069,0.547498,3,7,0,7191.46,6001.23,0.871153,0.873275,0.995026,0.778274,0.771939,0.212691
-7184.78,0.936239,0.547498,3,7,0,7189.37,5791.96,0.809001,0.877101,0.99019,0.715661,0.708214,0.896682
-7184.13,0.956284,0.547498,3,7,0,7188.51,5791.1,0.791981,0.863426,0.997474,0.733065,0.717009,0.44869
-7181.51,0.950484,0.547498,3,7,0,7187.92,5946.6,0.837076,0.875606,0.990442,0.720047,0.717373,0.692774
-7184.9,0.820037,0.547498,3,7,0,7187.77,5808.58,0.83584,0.898671,0.996406,0.793005,0.780051,0.345073
-7185.03,1,0.547498,3,7,0,7186.66,5934.79,0.833399,0.858027,0.997777,0.709975,0.70147,0.699823
-7184.68,1,0.547498,3,7,0,7189.64,6194.11,0.863806,0.868025,0.997017,0.734128,0.720359,0.105636
-7180.24,0.963565,0.547498,3,7,0,7188.53,5818.2,0.837495,0.890112,0.995032,0.774548,0.74128,0.639188
-7180.88,0.913969,0.547498,3,7,0,7185.23,5901.73,0.835855,0.896014,0.989889,0.722396,0.739441,0.360743
-7179.78,0.934557,0.547498,3,7,0,7184.15,5883.1,0.839203,0.884015,0.993635,0.772004,0.737696,0.622363
-7180.48,0.915131,0.547498,3,7,0,7182.67,6006.54,0.828756,0.872508,0.990552,0.763646,0.73099,0.834715
-7182.45,0.736614,0.547498,3,7,0,7185.38,5735.36,0.845728,0.883334,0.999025,0.74881,0.746867,0.0511826
-7182.49,0.949044,0.547498,3,7,0,7185.22,5987.95,0.809414,0.872001,0.975899,0.752314,0.741053,0.872676
-7182.49,0.202963,0.547498,3,7,0,7187,5987.95,0.809414,0.872001,0.975899,0.752314,0.741053,0.872676
-7181.97,1,0.547498,3,7,0,7185.03,5730.78,0.8218,0.887524,0.997689,0.766866,0.728087,0.893796
-7180.65,0.862818,0.547498,3,7,0,7188.04,5998.39,0.853343,0.869724,0.988424,0.751027,0.752023,0.182042
-7180.31,0.993878,0.547498,3,7,0,7182,5748.29,0.832112,0.887584,0.996251,0.746913,0.733406,0.817285
-7180.72,0.976767,0.547498,3,7,0,7181.98,5965.31,0.84551,0.862347,0.986153,0.763183,0.749552,0.179409
-7182.23,0.82704,0.547498,3,7,0,7184.42,5836.43,0.835014,0.915778,0.997593,0.768678,0.746708,0.526315
-7181.38,0.980281,0.547498,3,7,0,7184.5,5819.59,0.817397,0.863195,0.982746,0.762678,0.761838,0.65903
-7181.68,1,0.547498,3,7,0,7183.16,5780.47,0.852114,0.902662,0.98964,0.740296,0.719222,0.686916
-7184.99,0.903991,0.547498,3,7,0,7187.1,5637.04,0.823987,0.922348,0.994443,0.746866,0.75056,0.901939
-7186.6,0.946414,0.547498,3,7,0,7188.3,6170.46,0.852465,0.823115,0.994678,0.753456,0.728358,0.0854538
-7184.25,1,0.547498,2,3,0,7188.27,6152.45,0.847234,0.846712,0.97983,0.743709,0.737549,0.0739421
