# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:18:02 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_13.json
# init = 2 (Default)
# random
#   seed = 1673826978 (Default)
# output
#   file = output_model_baseline/output_13.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.34585
# Diagonal elements of inverse mass matrix:
# 0.000515625, 0.957106, 1.02145, 1.58436, 0.0248132, 1.35108, 3.58895
-6929.85,0.961334,0.34585,3,7,0,6933.42,4241.66,0.986922,0.99162,0.987045,0.867988,0.995774,0.787813
-6930.3,0.99719,0.34585,3,7,0,6930.77,4217.9,0.988182,0.991798,0.986861,0.867461,0.996267,0.848472
-6930.85,0.899883,0.34585,3,7,0,6937.73,4220.53,0.979388,0.985675,0.999344,0.858636,0.979513,0.157132
-6932.55,0.83583,0.34585,3,7,0,6936.61,4297.48,0.978353,0.996985,0.998705,0.85338,0.979459,0.358672
-6933.61,0.88641,0.34585,4,15,0,6937.1,4157.76,0.981827,0.997188,0.998427,0.907997,0.998995,0.82965
-6933.11,0.800862,0.34585,3,15,0,6941.1,4216.35,0.984913,0.997529,0.996403,0.91611,0.997865,0.676511
-6933.77,0.949894,0.34585,3,7,0,6938.09,4231.62,0.969697,0.99766,0.999434,0.901554,0.997024,0.873645
-6935.47,0.91661,0.34585,3,7,0,6941.02,4064.1,0.989639,0.98845,0.972253,0.871048,0.997115,0.0332173
-6933.74,1,0.34585,3,7,0,6936.74,4024.64,0.992901,0.987925,0.983246,0.872494,0.99663,0.0315236
-6930.88,0.918261,0.34585,3,7,0,6935.94,4198.6,0.967487,0.954692,0.99977,0.896936,0.987275,0.528684
-6930.24,0.332412,0.34585,3,15,0,6937.6,4163.37,0.986717,0.978558,0.999828,0.897539,0.990248,0.297067
-6929.72,0.954889,0.34585,2,7,0,6935.78,4243.24,0.991283,0.993393,0.98969,0.892475,0.996108,0.46915
-6932.36,0.932776,0.34585,3,7,0,6935.37,4391.89,0.96116,0.958714,0.994663,0.88312,0.998642,0.940241
-6931.27,0.972706,0.34585,4,15,0,6934.82,4136.61,0.997424,0.962676,0.993624,0.895865,0.978599,0.0683317
-6931.2,0.800536,0.34585,4,15,0,6937.49,4247.38,0.975624,0.978784,0.999681,0.913056,0.993935,0.588417
-6930.69,0.98286,0.34585,3,7,0,6933.31,4222.09,0.989323,0.971404,0.999076,0.912353,0.980838,0.76486
-6929.45,0.935836,0.34585,3,7,0,6933.4,4088.99,0.989909,0.975923,0.995853,0.903992,0.997621,0.452012
-6934.41,0.80244,0.34585,3,7,0,6937.21,4126.52,0.974253,0.994691,0.999225,0.902444,0.999831,0.442282
-6931.38,1,0.34585,3,7,0,6935.27,4224.19,0.988404,0.993606,0.998071,0.88773,0.999576,0.554174
-6936.08,0.94685,0.34585,3,7,0,6937.25,4193.57,0.980229,0.946311,0.99309,0.914683,0.999757,0.0176612
-6940.51,0.920733,0.34585,4,15,0,6945.43,4157.72,0.994982,0.973427,0.987426,0.921149,0.999809,0.000750191
-6929.57,0.99694,0.34585,3,15,0,6941.7,4173.28,0.977293,0.984929,0.998702,0.863211,0.997771,0.332037
-6931.54,0.963935,0.34585,3,15,0,6934.11,3983.54,0.989869,0.968011,0.99914,0.8987,0.997139,0.624465
-6929.78,0.99619,0.34585,3,7,0,6932.99,4049.95,0.996573,0.976963,0.997742,0.887004,0.996098,0.449309
-6930.65,0.985701,0.34585,3,7,0,6932.08,4107.96,0.995064,0.966167,0.999174,0.891138,0.978558,0.179904
-6928.56,0.940436,0.34585,3,7,0,6932.81,4153.79,0.989001,0.977638,0.999338,0.875956,0.993786,0.645118
-6932.44,0.953255,0.34585,3,7,0,6933.97,4294.2,0.974153,0.972568,0.999971,0.878907,0.997596,0.327176
-6935.03,0.883153,0.34585,3,7,0,6937.21,4071.89,0.993849,0.977697,0.999976,0.875214,0.989546,0.0263241
-6931.7,0.971938,0.34585,3,11,0,6937.88,4305.68,0.969228,0.988438,0.997805,0.892925,0.99162,0.980528
-6937.62,0.792966,0.34585,4,15,0,6940.57,4269.48,0.996335,0.994768,0.989727,0.895467,0.986435,0.999726
-6933.41,0.747741,0.34585,3,15,0,6942.13,4273.63,0.962731,0.968127,0.998825,0.852882,0.998023,0.971931
-6930.06,0.656359,0.34585,3,7,0,6937.3,4206.09,0.994687,0.976184,0.989979,0.901151,0.995919,0.902445
-6933.61,0.954293,0.34585,3,7,0,6936.32,4177.5,0.997762,0.975098,0.992226,0.86833,0.997083,0.996248
-6936.65,0.788604,0.34585,4,15,0,6945.16,4304.97,0.980214,0.972458,0.997417,0.933849,0.98679,0.00573278
-6934.58,0.974446,0.34585,3,15,0,6938.81,4251.31,0.970474,0.964024,0.991015,0.91845,0.988356,0.00357529
-6929.56,0.861028,0.34585,3,7,0,6938.25,4226.05,0.99494,0.983105,0.996953,0.891813,0.996326,0.873424
-6928.28,0.945759,0.34585,3,7,0,6934.31,4222.91,0.98525,0.969066,0.990016,0.885774,0.976912,0.742053
-6930.11,0.641051,0.34585,4,15,0,6935.4,4308.44,0.974975,0.969214,0.997878,0.848538,0.991854,0.20442
-6928.81,0.972991,0.34585,3,7,0,6931.82,4221.74,0.973934,0.954433,0.996817,0.859497,0.994076,0.408004
-6930.46,0.973658,0.34585,3,7,0,6932.33,4186.85,0.987661,0.987605,0.993986,0.872844,0.980094,0.0314345
-6936.14,0.764337,0.34585,4,15,0,6939.3,3977.81,0.978912,0.954756,0.997793,0.909451,0.999514,0.0379158
-6932.34,0.996897,0.34585,3,15,0,6938.02,4061.95,0.974897,0.986488,0.996145,0.887984,0.999811,0.165002
-6930.85,0.922216,0.34585,4,15,0,6935.15,4345.2,0.998386,0.985874,0.99833,0.874812,0.990016,0.652352
