# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:24:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_967.json
# init = 2 (Default)
# random
#   seed = 1674233486 (Default)
# output
#   file = output_model_baseline/output_967.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.678683
# Diagonal elements of inverse mass matrix:
# 0.000713721, 0.0432598, 0.00468463, 0.042219, 0.00424743, 0.00583235, 2.87063
-7234.54,0.84488,0.678683,3,7,0,7238.01,5922.98,0.916891,0.246543,0.938163,0.676306,0.756436,0.104106
-7231.51,1,0.678683,2,3,0,7235.24,6132.18,0.916762,0.239881,0.92056,0.673544,0.759021,0.188974
-7233.83,0.657835,0.678683,3,7,0,7238.38,6427.93,0.922197,0.263268,0.941504,0.683667,0.777398,0.958761
-7233.18,0.991284,0.678683,3,7,0,7235.63,6518.48,0.914455,0.242183,0.929641,0.676289,0.751002,0.0759541
-7232.86,0.862766,0.678683,3,7,0,7236.46,6135.64,0.891177,0.243882,0.924816,0.670259,0.765323,0.481983
-7232.89,0.968818,0.678683,3,7,0,7236.16,6525.2,0.939152,0.253622,0.931097,0.674369,0.775457,0.261128
-7233.02,0.990091,0.678683,3,7,0,7234.08,6071.23,0.899747,0.242469,0.927001,0.679437,0.755916,0.83599
-7231.41,1,0.678683,3,7,0,7233.77,6159.64,0.911035,0.249592,0.92555,0.674541,0.749807,0.612926
-7234.41,0.680287,0.678683,2,3,0,7236.27,6035.14,0.902004,0.247526,0.907925,0.685687,0.75589,0.861696
-7232.38,0.860045,0.678683,3,7,0,7238.37,6355.19,0.911654,0.25605,0.938109,0.656982,0.755934,0.415238
-7233.05,0.898146,0.678683,3,7,0,7235.85,6342.66,0.921002,0.217716,0.924539,0.681773,0.761384,0.740664
-7233.35,0.976403,0.678683,3,7,0,7234.85,6241.5,0.907603,0.279065,0.926714,0.6685,0.773641,0.539497
-7230.66,1,0.678683,2,3,0,7233.73,6197.46,0.917913,0.249686,0.930429,0.673901,0.763931,0.211314
-7236.47,0.586638,0.678683,2,3,0,7237.54,6527.93,0.913968,0.2356,0.944167,0.664127,0.75745,0.990067
-7233.93,0.99025,0.678683,3,7,0,7238.14,6513.09,0.923203,0.243266,0.938277,0.69078,0.760435,0.0385754
-7234.42,0.946392,0.678683,3,7,0,7237.22,6441.55,0.942248,0.251752,0.95319,0.688811,0.772276,0.418669
-7236.31,0.859821,0.678683,3,7,0,7239.35,6381.66,0.951551,0.230491,0.910697,0.683488,0.772112,0.93092
-7233.43,0.972439,0.678683,3,7,0,7239.07,6351.55,0.920521,0.266059,0.944312,0.684946,0.760536,0.0677335
-7233.23,0.904359,0.678683,3,7,0,7237.57,6397.45,0.927827,0.226374,0.915802,0.679297,0.766635,0.908894
-7232.13,1,0.678683,3,7,0,7234.33,6242.29,0.907055,0.246511,0.929556,0.685937,0.760504,0.0623373
-7232.71,0.852854,0.678683,3,7,0,7236,6262.12,0.933928,0.247594,0.926822,0.671726,0.773009,0.956564
-7235.06,0.918844,0.678683,3,7,0,7237,6340.89,0.905509,0.243379,0.931144,0.685623,0.756014,0.00481829
-7235.34,0.947182,0.678683,3,7,0,7237.85,6352.15,0.937408,0.255449,0.933233,0.674392,0.774509,0.994274
-7234.08,0.901028,0.678683,2,7,0,7239.33,6439.47,0.902467,0.272112,0.905971,0.671475,0.759627,0.366375
-7233.73,0.575307,0.678683,2,7,0,7241.13,5992.02,0.932665,0.239402,0.938431,0.676259,0.753041,0.383221
-7234.89,0.966023,0.678683,3,7,0,7236.87,6665.71,0.926264,0.256776,0.914248,0.68339,0.786756,0.816998
-7233.78,0.996432,0.678683,3,7,0,7236.97,5983.14,0.912304,0.240779,0.936787,0.680274,0.746796,0.406049
-7235.7,0.726493,0.678683,3,7,0,7239.13,6470.08,0.920491,0.256635,0.908438,0.669266,0.784877,0.0134959
-7231.89,0.899928,0.678683,2,3,0,7237.41,6206.37,0.911647,0.241973,0.946142,0.670412,0.77502,0.366134
-7237,0.567641,0.678683,2,3,0,7239.59,6490.46,0.919109,0.263168,0.899711,0.697061,0.795747,0.860897
-7235.56,1,0.678683,2,3,0,7237.59,6526.79,0.921091,0.264652,0.908675,0.689823,0.797816,0.709585
