# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:21:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_505.json
# init = 2 (Default)
# random
#   seed = 1674037623 (Default)
# output
#   file = output_model_baseline/output_505.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.337505
# Diagonal elements of inverse mass matrix:
# 0.000682667, 1.5379, 1.45497, 1.03361, 2.49501, 1.4692, 2.61832
-7123.04,0.985564,0.337505,3,15,0,7129.12,5256.1,0.99278,0.993436,0.991254,0.998212,0.999189,0.465893
-7122.74,0.955513,0.337505,3,7,0,7126.22,5274.96,0.992652,0.993502,0.995643,0.996653,0.999026,0.596724
-7128.15,0.793147,0.337505,2,3,0,7129.75,5207.74,0.967289,0.971749,0.997292,0.998738,0.998198,0.566085
-7124.74,0.947444,0.337505,2,3,0,7130.61,5142.46,0.997505,0.985006,0.997617,0.998951,0.998183,0.571131
-7123.24,0.95606,0.337505,3,7,0,7128.99,5494.85,0.985236,0.99373,0.988998,0.992531,0.978812,0.0920711
-7123.21,0.894361,0.337505,3,7,0,7126.47,5454.78,0.998746,0.989397,0.993744,0.998092,0.996223,0.170042
-7121.83,0.998303,0.337505,3,7,0,7124.47,5291.34,0.987503,0.984862,0.995429,0.986006,0.988219,0.727327
-7121.48,0.99182,0.337505,3,7,0,7122.85,5366.1,0.996573,0.993323,0.996642,0.996025,0.993237,0.421269
-7123.37,0.978215,0.337505,4,15,0,7124.18,5411.16,0.997805,0.990828,0.99872,0.996883,0.994736,0.841526
-7123.37,0.981744,0.337505,3,7,0,7125.56,5259.53,0.990615,0.98092,0.997748,0.986039,0.985045,0.1107
-7124.16,0.938493,0.337505,3,7,0,7128.08,5629.39,0.994492,0.992557,0.986021,0.998538,0.995767,0.158393
-7122.8,0.986138,0.337505,3,15,0,7127.77,5173.96,0.992025,0.995349,0.993685,0.990651,0.997205,0.240843
-7122.81,0.899866,0.337505,3,7,0,7126.35,5458.85,0.994046,0.981942,0.990558,0.999415,0.994478,0.778748
-7121.68,0.871956,0.337505,3,7,0,7126.42,5266.46,0.994452,0.994109,0.986865,0.989116,0.997131,0.386173
-7127.2,0.820874,0.337505,4,15,0,7128.84,5342.42,0.994221,0.993557,0.99995,0.98812,0.997914,0.0940725
-7122.37,0.952695,0.337505,3,7,0,7128.93,5371.4,0.99504,0.985645,0.9973,0.998873,0.984942,0.631408
-7122.82,0.915286,0.337505,3,7,0,7126.13,5402.42,0.989607,0.989934,0.998805,0.988671,0.997695,0.52524
-7122.86,0.967848,0.337505,3,7,0,7124.53,5358.99,0.997403,0.991487,0.99842,0.997549,0.983833,0.282035
-7122.93,0.988324,0.337505,3,7,0,7124.77,5271.31,0.996644,0.982512,0.997158,0.990141,0.995539,0.905681
-7122.34,0.949095,0.337505,3,7,0,7126.68,5446.23,0.981334,0.992644,0.983096,0.998038,0.990287,0.455255
-7122.15,0.994556,0.337505,3,7,0,7124.49,5505.95,0.996445,0.987191,0.989284,0.980718,0.987871,0.606074
-7123.67,0.909889,0.337505,3,7,0,7124.67,5401.87,0.996382,0.995222,0.987168,0.999275,0.992873,0.08246
-7123.33,0.977748,0.337505,4,15,0,7125.64,5316.99,0.993167,0.985135,0.994815,0.995601,0.988243,0.981077
-7122.72,0.969657,0.337505,3,15,0,7125.01,5381.6,0.997525,0.990301,0.982946,0.99539,0.996206,0.0741799
-7125.87,0.944085,0.337505,3,15,0,7128.09,5410.26,0.99844,0.979636,0.987702,0.9892,0.991939,0.00339051
-7124.01,0.800163,0.337505,4,15,0,7132.95,5298.09,0.991197,0.99847,0.998842,0.992554,0.996848,0.726834
-7124.32,0.975941,0.337505,3,15,0,7127.42,5260.1,0.99365,0.997417,0.987479,0.995551,0.99962,0.225002
-7126.63,0.986638,0.337505,3,15,0,7128.85,5515.52,0.990873,0.994059,0.988308,0.994123,0.999981,0.51165
-7130.12,0.661606,0.337505,3,15,0,7134.38,5523.29,0.990694,0.995609,0.996222,0.996513,0.999989,0.962327
-7125.51,0.994588,0.337505,3,7,0,7131.45,5366.86,0.994621,0.978157,0.995924,0.991918,0.99995,0.391772
-7126.26,0.839646,0.337505,3,7,0,7132.6,5427.31,0.997886,0.980031,0.986132,0.999491,0.999846,0.523212
-7126.28,0.88917,0.337505,3,7,0,7129.52,5437.47,0.991512,0.99655,0.997803,0.978624,0.965395,0.283714
-7121.59,0.536722,0.337505,2,3,0,7128.7,5399.76,0.986991,0.994971,0.996567,0.992119,0.989746,0.473793
-7125.32,0.906073,0.337505,3,7,0,7126.1,5143.29,0.998502,0.995387,0.984955,0.995213,0.996269,0.0372457
-7125.48,0.924151,0.337505,3,7,0,7131.69,5363.2,0.985351,0.999003,0.997282,0.993995,0.997543,0.0595882
-7128.44,0.954775,0.337505,3,7,0,7130.73,5515.78,0.997151,0.998212,0.993431,0.989042,0.962924,0.0183886
-7123.84,1,0.337505,3,7,0,7130.65,5294.09,0.987366,0.990451,0.988311,0.998507,0.999564,0.661718
-7123.95,0.936562,0.337505,4,15,0,7129.32,5422.38,0.997303,0.9966,0.99944,0.990769,0.994359,0.351908
-7124.78,0.994009,0.337505,3,15,0,7125.96,5221.84,0.999028,0.994921,0.999575,0.994289,0.993205,0.521047
-7127.78,0.965441,0.337505,3,7,0,7128.98,5299.73,0.999856,0.995385,0.999711,0.991813,0.989121,0.910418
-7127.1,0.871525,0.337505,3,15,0,7133.2,5259.01,0.999969,0.975875,0.994993,0.999048,0.993153,0.393657
-7128.64,0.902774,0.337505,3,7,0,7130.27,5207.1,0.999959,0.997865,0.99805,0.998854,0.997057,0.51345
-7128.27,0.86047,0.337505,3,15,0,7132.13,5129.39,0.999842,0.995652,0.968925,0.991482,0.996595,0.847579
-7125.45,0.981539,0.337505,3,15,0,7131.09,5077.36,0.999632,0.977905,0.991908,0.992206,0.993776,0.287025
-7122.3,0.915916,0.337505,3,7,0,7130.49,5517.81,0.996368,0.994697,0.996139,0.994824,0.988125,0.724252
-7124.83,0.965783,0.337505,3,7,0,7126.3,5658.11,0.980439,0.977447,0.991792,0.997359,0.987372,0.146953
-7125.21,0.900857,0.337505,3,15,0,7130.67,5515.11,0.998015,0.997286,0.998825,0.985712,0.997711,0.638558
-7122.76,1,0.337505,3,7,0,7126.1,5338.63,0.992128,0.976731,0.997703,0.996751,0.996195,0.169922
-7123.59,0.988143,0.337505,3,15,0,7125.58,5225.44,0.992502,0.987976,0.999457,0.997846,0.994684,0.397873
-7125.62,0.97201,0.337505,4,15,0,7126.84,5347.52,0.994236,0.995685,0.999617,0.9913,0.999547,0.404011
-7124.18,0.968426,0.337505,3,15,0,7127.63,5423.51,0.991157,0.986051,0.99804,0.989886,0.999712,0.525477
-7127.67,0.944291,0.337505,4,15,0,7130.33,5646.59,0.985693,0.985171,0.998411,0.991149,0.999878,0.270826
-7125.8,1,0.337505,4,15,0,7128.9,5245.44,0.9964,0.99317,0.998489,0.994832,0.999891,0.55088
-7124.34,0.888957,0.337505,3,15,0,7127.64,5510.7,0.996251,0.981353,0.994729,0.991732,0.999385,0.890606
-7124.45,0.906984,0.337505,3,7,0,7127.89,5384.62,0.997876,0.977222,0.993102,0.977257,0.998682,0.736981
-7121.23,1,0.337505,3,7,0,7124.79,5362.51,0.996988,0.988297,0.988452,0.99338,0.9967,0.70855
-7121.84,0.979154,0.337505,3,7,0,7122.94,5411.59,0.997291,0.984504,0.984569,0.994432,0.997454,0.744701
-7123.61,0.930599,0.337505,3,7,0,7125.62,5410.99,0.998873,0.988573,0.987078,0.990244,0.99894,0.848155
-7121.79,0.913971,0.337505,3,15,0,7126.96,5443.65,0.997603,0.978315,0.984065,0.996917,0.993753,0.58099
-7122.41,0.97373,0.337505,4,15,0,7124.24,5488.59,0.992287,0.989009,0.996432,0.996295,0.976313,0.422487
-7126.02,0.546756,0.337505,3,7,0,7131.92,5705.94,0.98524,0.976579,0.991946,0.999574,0.991047,0.34331
-7127.37,0.833274,0.337505,4,15,0,7134.07,5319.17,0.999257,0.996008,0.985136,0.997538,0.989762,0.997258
-7130.09,0.938458,0.337505,3,7,0,7132.15,5052.15,0.999462,0.997358,0.995229,0.989672,0.994987,0.994795
-7128.14,0.997282,0.337505,4,15,0,7135.05,5682.6,0.997729,0.988836,0.998815,0.989836,0.988479,0.0107364
