# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:24:44 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_924.json
# init = 2 (Default)
# random
#   seed = 1674228769 (Default)
# output
#   file = output_model_baseline/output_924.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.394831
# Diagonal elements of inverse mass matrix:
# 0.000641208, 1.10521, 0.505428, 0.0118687, 0.00638599, 0.0100444, 2.84137
-7614.98,0.992326,0.394831,3,7,0,7618.64,10081.5,0.967817,0.944307,0.747456,0.507628,0.754162,0.646385
-7618.42,0.849474,0.394831,3,7,0,7619.25,10172.5,0.969283,0.980332,0.721007,0.532656,0.753487,0.0877407
-7621.51,0.900964,0.394831,3,15,0,7623.78,10781.2,0.988412,0.977923,0.739666,0.53996,0.757228,0.029939
-7618.64,1,0.394831,3,7,0,7622.69,10706,0.98918,0.945345,0.749523,0.518737,0.764995,0.0997043
-7618.29,0.41886,0.394831,3,7,0,7624.07,10826.6,0.945806,0.930995,0.758664,0.510572,0.754539,0.216986
-7617.83,0.358564,0.394831,3,7,0,7622.78,10722.7,0.968329,0.948595,0.758864,0.526907,0.740765,0.0542335
-7616,0.96427,0.394831,3,7,0,7620.75,10214,0.985037,0.958734,0.752302,0.49589,0.724145,0.719347
-7617.4,0.940137,0.394831,3,7,0,7618.95,10510.5,0.959896,0.982481,0.762144,0.483563,0.749325,0.137233
-7615.31,1,0.394831,3,7,0,7617.98,10011,0.968458,0.95438,0.750006,0.5252,0.730693,0.531539
