# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:23:16 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_734.json
# init = 2 (Default)
# random
#   seed = 1674140494 (Default)
# output
#   file = output_model_baseline/output_734.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.410454
# Diagonal elements of inverse mass matrix:
# 0.000665069, 0.0895627, 0.00990049, 0.0175649, 0.304479, 0.00932319, 3.32192
-6113.95,0.940217,0.410454,3,7,0,6118.34,1417.12,0.94745,0.745812,0.851905,0.988973,0.817484,0.310635
-6109.77,0.961558,0.410454,3,7,0,6115.87,1558.04,0.941869,0.734177,0.840976,0.939407,0.793778,0.684248
-6110,0.963265,0.410454,3,7,0,6112.16,1542.69,0.939394,0.733948,0.845617,0.928273,0.803394,0.768271
-6109.61,0.99063,0.410454,3,7,0,6113.3,1493.85,0.939884,0.742186,0.837893,0.973821,0.809616,0.128158
-6112.72,0.932877,0.410454,3,15,0,6114.49,1525.95,0.9629,0.759031,0.867513,0.980718,0.796312,0.2909
-6110.65,0.986815,0.410454,3,7,0,6114.76,1462.11,0.949427,0.739202,0.858385,0.949474,0.781873,0.936584
-6109.4,0.970876,0.410454,4,15,0,6113.49,1460.55,0.930714,0.750238,0.824345,0.946036,0.810201,0.172904
-6108.66,0.999051,0.410454,3,7,0,6110.45,1486.49,0.937319,0.724029,0.852545,0.962656,0.791586,0.357837
-6109.61,0.937503,0.410454,3,7,0,6112.55,1491.57,0.925401,0.751522,0.848133,0.939637,0.827906,0.660149
-6111.98,0.761644,0.410454,3,15,0,6114.22,1508.13,0.936493,0.739587,0.814364,0.988709,0.785862,0.545041
-6115.56,0.964839,0.410454,3,7,0,6118.49,1425.83,0.917045,0.713807,0.852175,0.914834,0.766983,0.39779
-6115.97,1,0.410454,3,7,0,6118.7,1573.03,0.95556,0.78132,0.84437,0.98625,0.822344,0.563363
-6113.78,0.990234,0.410454,3,7,0,6118.87,1574.83,0.926412,0.765074,0.849652,0.973114,0.831302,0.153467
-6109.41,1,0.410454,3,7,0,6114.22,1516.96,0.928,0.740087,0.836508,0.971515,0.819672,0.638178
-6110.03,0.979966,0.410454,3,7,0,6111.26,1481.43,0.929097,0.747117,0.839964,0.926492,0.804191,0.914381
-6111.22,0.928036,0.410454,3,7,0,6112.28,1523.68,0.9338,0.72774,0.847018,0.981657,0.794545,0.081907
-6112.07,0.99087,0.410454,3,7,0,6113.34,1538.42,0.938433,0.73115,0.846766,0.979266,0.791438,0.0360249
-6113.72,0.955981,0.410454,3,7,0,6119.09,1503.82,0.949023,0.723764,0.841638,0.984647,0.796473,0.0134703
-6110.67,0.934403,0.410454,3,7,0,6118.01,1538.62,0.916306,0.771289,0.837058,0.942073,0.799062,0.184193
-6114.03,0.834633,0.410454,3,15,0,6115.04,1462.08,0.973465,0.712058,0.840051,0.974784,0.796662,0.814324
-6111.09,0.995227,0.410454,3,7,0,6115.35,1456.81,0.965931,0.742826,0.85112,0.931167,0.806365,0.440637
-6110.61,1,0.410454,4,15,0,6113.04,1535.59,0.898723,0.744481,0.835679,0.968101,0.805032,0.512586
-6110.86,0.999758,0.410454,4,15,0,6113.07,1466.01,0.959856,0.739029,0.845619,0.950644,0.830021,0.504561
-6115.45,0.920844,0.410454,3,7,0,6117.87,1584.98,0.885317,0.759031,0.870385,0.964797,0.804895,0.535156
-6111.86,0.97035,0.410454,3,7,0,6119.55,1481.18,0.955403,0.7706,0.867801,0.939071,0.778544,0.686223
-6116.64,0.890998,0.410454,4,15,0,6120.26,1549.38,0.980318,0.751864,0.831021,0.924103,0.837197,0.597826
-6111.47,0.987836,0.410454,4,15,0,6120.14,1554.49,0.948409,0.738845,0.863487,0.940335,0.769871,0.62704
-6110.21,1,0.410454,3,7,0,6113.87,1541.41,0.938155,0.763127,0.841903,0.949167,0.773185,0.690987
-6111.56,0.932649,0.410454,3,7,0,6114.93,1552.47,0.940704,0.774452,0.821646,0.965009,0.802859,0.659867
-6114.79,0.868307,0.410454,3,7,0,6119.03,1503.28,0.964841,0.756007,0.843139,0.970286,0.778296,0.994482
-6109.46,0.999883,0.410454,3,7,0,6115.73,1491.84,0.936495,0.743912,0.834746,0.961477,0.814211,0.0827737
-6110.08,0.990103,0.410454,3,7,0,6111.08,1493.32,0.943475,0.740123,0.839934,0.966207,0.818469,0.0780895
-6110.31,0.975831,0.410454,3,7,0,6114.18,1533.31,0.950961,0.737861,0.833282,0.964034,0.800683,0.906465
-6111.43,0.989851,0.410454,3,7,0,6113.29,1506.07,0.892549,0.734374,0.839526,0.971339,0.810905,0.300815
