# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:19:46 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_239.json
# init = 2 (Default)
# random
#   seed = 1673930522 (Default)
# output
#   file = output_model_baseline/output_239.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.390931
# Diagonal elements of inverse mass matrix:
# 0.000669455, 1.24109, 0.759563, 0.0690651, 0.375094, 0.525197, 2.70888
-7302.29,0.969142,0.390931,3,7,0,7305.83,6747.99,0.991772,0.975438,0.92046,0.972404,0.984973,0.390268
-7304.15,0.878676,0.390931,3,7,0,7305.83,7027.11,0.979257,0.997213,0.938122,0.941203,0.968681,0.369052
-7303.93,0.881175,0.390931,3,7,0,7306.85,6935.69,0.977099,0.994339,0.937203,0.944854,0.944009,0.359971
-7307.08,0.899629,0.390931,3,7,0,7308.67,7101.84,0.992503,0.958494,0.903981,0.967027,0.989455,0.913558
-7303.51,1,0.390931,3,7,0,7310.37,6650.31,0.998617,0.984051,0.927665,0.947259,0.983541,0.40208
-7304.68,0.990656,0.390931,3,7,0,7305.82,6560.93,0.998973,0.98585,0.937227,0.959101,0.983544,0.78804
-7304.67,0.900394,0.390931,3,7,0,7308.67,6972.68,0.962554,0.988245,0.937897,0.973661,0.974678,0.200901
-7302.84,1,0.390931,3,7,0,7305.52,6947.41,0.969221,0.982881,0.941968,0.970427,0.971088,0.292431
-7304.63,0.762532,0.390931,3,7,0,7307.1,6751.93,0.99891,0.985344,0.926838,0.946465,0.986167,0.880706
