# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:19:52 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_270.json
# init = 2 (Default)
# random
#   seed = 1673936585 (Default)
# output
#   file = output_model_baseline/output_270.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.472685
# Diagonal elements of inverse mass matrix:
# 0.00064041, 0.00880049, 1.32194, 0.039365, 1.98222, 0.0240743, 2.98947
-6756.78,0.684405,0.472685,3,7,0,6758.86,3417.12,0.71026,0.992391,0.928934,0.959544,0.842983,0.923227
-6754.96,1,0.472685,3,7,0,6761.19,3346.92,0.725716,0.994552,0.915582,0.99717,0.889581,0.926777
-6752.03,0.9852,0.472685,3,7,0,6756.36,3484.17,0.711877,0.976133,0.889494,0.983184,0.851214,0.638985
-6751.08,0.610514,0.472685,2,3,0,6754.91,3436.06,0.722444,0.98143,0.894318,0.994653,0.855036,0.406412
-6752.5,0.892998,0.472685,3,7,0,6755.11,3339.39,0.719653,0.992642,0.919544,0.982209,0.877924,0.62663
-6757.92,0.894878,0.472685,3,7,0,6763.28,3275.94,0.739246,0.975063,0.925149,0.992642,0.880297,0.0102448
-6757.92,0.0274361,0.472685,2,3,0,6760.38,3275.94,0.739246,0.975063,0.925149,0.992642,0.880297,0.0102448
-6752.67,0.795175,0.472685,3,7,0,6760.35,3364.23,0.724118,0.998151,0.876233,0.996581,0.861412,0.330494
-6752.42,0.928107,0.472685,3,7,0,6755.21,3416.1,0.735923,0.982849,0.914345,0.989452,0.880485,0.691851
-6752.18,0.906175,0.472685,3,7,0,6754.84,3318.89,0.731419,0.990621,0.897953,0.98737,0.874804,0.889588
-6754.61,0.832278,0.472685,3,7,0,6755.65,3366.16,0.716982,0.998954,0.878075,0.99819,0.838094,0.178463
-6752.52,0.918629,0.472685,3,7,0,6757.38,3416.87,0.727507,0.986732,0.916238,0.991719,0.879895,0.808992
-6752.95,0.332318,0.472685,3,7,0,6759.23,3410.18,0.725079,0.981905,0.903155,0.998587,0.882245,0.480265
-6752.78,0.999023,0.472685,3,7,0,6754.36,3380.94,0.73415,0.981156,0.900269,0.998688,0.875524,0.635591
-6752.48,0.954256,0.472685,3,7,0,6755.08,3386.97,0.723731,0.994055,0.875,0.997667,0.868306,0.760059
-6753.56,0.696288,0.472685,3,7,0,6756.73,3304.14,0.730711,0.996102,0.893051,0.977275,0.825801,0.553952
-6754.34,0.983531,0.472685,3,7,0,6759.49,3458.73,0.712326,0.998461,0.898847,0.994903,0.892441,0.434624
-6754.08,0.983076,0.472685,3,7,0,6756.43,3297.35,0.728951,0.969491,0.893288,0.991542,0.823179,0.504668
-6754.08,0.054831,0.472685,2,3,0,6758.58,3297.35,0.728951,0.969491,0.893288,0.991542,0.823179,0.504668
-6754.16,1,0.472685,3,7,0,6755.04,3456.71,0.715802,0.997823,0.893746,0.99057,0.895341,0.735643
-6754.22,0.989624,0.472685,3,7,0,6756.03,3266.38,0.739322,0.988169,0.889306,0.993424,0.822305,0.226482
-6752.75,1,0.472685,3,7,0,6756.36,3294.11,0.71026,0.997727,0.908451,0.992707,0.861063,0.780385
-6753.44,0.988529,0.472685,3,7,0,6755.04,3336.42,0.736866,0.976147,0.924108,0.986086,0.845638,0.22994
-6755.61,0.969967,0.472685,3,7,0,6757.5,3491.13,0.758197,0.994388,0.906893,0.992683,0.859571,0.038149
-6755.19,1,0.472685,3,7,0,6756.88,3281.97,0.686112,0.986019,0.884498,0.992498,0.855044,0.962913
-6755.51,0.996193,0.472685,2,3,0,6758.01,3335.04,0.697683,0.989302,0.86875,0.974216,0.849284,0.970504
-6756.19,1,0.472685,3,7,0,6757.65,3432.49,0.743726,0.99782,0.918333,0.995488,0.875108,0.0274098
-6755.8,0.983798,0.472685,3,7,0,6758.63,3369.47,0.684995,0.986327,0.875728,0.997062,0.845998,0.966456
-6755.65,1,0.472685,3,7,0,6757.53,3379.35,0.762372,0.993058,0.91238,0.996255,0.869091,0.0571278
-6754.96,0.948386,0.472685,3,7,0,6759.84,3419.69,0.699702,0.994836,0.903393,0.998922,0.845832,0.944216
-6756.3,0.56743,0.472685,3,7,0,6760.38,3358.64,0.748358,0.995724,0.909986,0.999569,0.868112,0.0617419
-6757.54,0.992289,0.472685,3,7,0,6760.16,3430.19,0.741872,0.996422,0.905664,0.998389,0.870858,0.00390937
-6752.73,0.999606,0.472685,3,7,0,6757.82,3307.12,0.710774,0.98063,0.88257,0.985242,0.838099,0.848394
-6755.32,0.843839,0.472685,2,7,0,6757.38,3300.2,0.69341,0.989093,0.87674,0.985804,0.824318,0.900082
-6752.38,0.961196,0.472685,3,7,0,6758.25,3439.37,0.736286,0.98261,0.90142,0.993337,0.841742,0.861857
-6753.06,0.764081,0.472685,3,7,0,6756.19,3430.36,0.736223,0.993566,0.908639,0.996741,0.884486,0.609533
-6751.92,0.998323,0.472685,3,7,0,6753.64,3372.7,0.713072,0.981565,0.89369,0.976539,0.837347,0.489108
-6752.44,0.614087,0.472685,3,7,0,6756.13,3427.84,0.729122,0.993409,0.89351,0.997995,0.878355,0.442216
-6752.52,0.99734,0.472685,3,7,0,6754,3409.84,0.723478,0.974165,0.880365,0.988318,0.875402,0.15593
-6753.74,0.924385,0.472685,3,7,0,6754.53,3376.6,0.723746,0.997796,0.926931,0.993612,0.843456,0.755668
-6755.85,0.927686,0.472685,2,7,0,6757.75,3330.38,0.715767,0.997544,0.936394,0.99381,0.835278,0.854463
-6753.84,0.981849,0.472685,3,7,0,6759.2,3235.12,0.714895,0.991289,0.870718,0.987384,0.882379,0.486387
-6754.06,0.978279,0.472685,3,7,0,6755.78,3530.43,0.736216,0.983543,0.9181,0.988413,0.830411,0.444629
-6755.69,0.813557,0.472685,3,7,0,6760.41,3397.13,0.720709,0.976651,0.936204,0.996577,0.852168,0.9407
-6752.46,1,0.472685,3,7,0,6756.73,3349.29,0.723191,0.995987,0.889539,0.989057,0.863128,0.0596794
-6755.33,0.726605,0.472685,3,7,0,6758.57,3400.89,0.725413,0.994988,0.915147,0.999557,0.853028,0.938779
-6752.37,0.88883,0.472685,3,7,0,6755.2,3354.6,0.722255,0.979232,0.904821,0.977253,0.862576,0.124647
-6752.54,0.735494,0.472685,3,7,0,6754.63,3345.03,0.711266,0.995015,0.905041,0.996715,0.878775,0.290574
-6757.27,0.686359,0.472685,3,7,0,6759.13,3541.03,0.754536,0.978186,0.878666,0.999046,0.825939,0.594666
-6757.69,0.37211,0.472685,3,7,0,6765.72,3490.03,0.732918,0.997297,0.893863,0.999824,0.894724,0.707285
-6757.32,0.485242,0.472685,3,7,0,6760.96,3395.35,0.743712,0.974704,0.896863,0.99969,0.896827,0.180702
-6754.93,1,0.472685,3,7,0,6760.19,3339.56,0.723508,0.995893,0.900401,0.98833,0.830492,0.0151959
-6756.42,0.864733,0.472685,3,7,0,6759.65,3449.64,0.693716,0.986578,0.878871,0.997531,0.888017,0.0316522
-6755.73,0.958018,0.472685,3,7,0,6760.16,3495.45,0.688023,0.985294,0.888061,0.99668,0.86553,0.0309955
-6756.3,0.932031,0.472685,4,15,0,6762.91,3301.82,0.751741,0.993106,0.93456,0.991048,0.849066,0.92598
-6752.19,1,0.472685,3,7,0,6756.95,3438.76,0.699215,0.994975,0.908612,0.989632,0.863689,0.325862
-6751.94,0.982773,0.472685,3,7,0,6754.36,3305.61,0.74471,0.98984,0.878805,0.9894,0.852776,0.552902
-6752.11,0.965091,0.472685,3,7,0,6753.74,3346.32,0.746016,0.993895,0.879909,0.982657,0.862186,0.621068
-6752.35,0.942938,0.472685,3,7,0,6754.77,3386.43,0.714538,0.996148,0.885933,0.987461,0.87208,0.893425
-6751.21,0.948823,0.472685,3,7,0,6755.23,3372.62,0.733136,0.993752,0.90151,0.987106,0.842845,0.419509
-6751.65,0.957122,0.472685,3,7,0,6753.69,3459.09,0.739012,0.990114,0.884809,0.993,0.867892,0.445519
-6756.64,0.63181,0.472685,3,7,0,6759.45,3423.34,0.715321,0.989003,0.882962,0.994834,0.840284,0.99859
-6758.2,0.389996,0.472685,2,3,0,6760.94,3482.86,0.721132,0.989436,0.888254,0.978126,0.82979,0.999016
-6758.2,0.0182165,0.472685,3,7,0,6762.71,3482.86,0.721132,0.989436,0.888254,0.978126,0.82979,0.999016
-6757.9,0.196673,0.472685,3,7,0,6764.05,3393.6,0.708011,0.994005,0.883193,0.995073,0.834298,0.999199
-6756.6,1,0.472685,3,7,0,6759.16,3413.85,0.706253,0.985362,0.908383,0.987983,0.859602,0.998911
-6759.93,0.879061,0.472685,3,7,0,6761.69,3525.85,0.711539,0.983395,0.910364,0.993967,0.817707,0.998588
-6758.61,0.861336,0.472685,3,7,0,6763.92,3246.98,0.724741,0.99951,0.905391,0.984303,0.883964,0.990116
-6756.42,0.973373,0.472685,3,7,0,6762.57,3364.14,0.732946,0.99945,0.88092,0.995776,0.899802,0.255906
-6754.97,0.983185,0.472685,3,7,0,6759.19,3409.55,0.700783,0.997144,0.901148,0.985517,0.824156,0.0685121
-6754.25,0.666667,0.472685,2,3,0,6761.83,3433.46,0.705866,0.980902,0.885623,0.989096,0.819755,0.109316
-6755.39,0.990421,0.472685,3,7,0,6757.35,3579.31,0.710498,0.988001,0.88736,0.993341,0.828392,0.106499
-6756.12,0.981986,0.472685,3,7,0,6757.93,3191.83,0.730944,0.993884,0.900421,0.993553,0.890572,0.893462
-6752.05,0.975708,0.472685,3,7,0,6758.92,3328.12,0.700488,0.988588,0.91652,0.988884,0.857143,0.381763
-6754,0.849993,0.472685,3,7,0,6755.82,3345.84,0.733312,0.999433,0.896554,0.996567,0.877701,0.537039
-6752.44,0.911391,0.472685,3,7,0,6758.26,3410.39,0.716915,0.996108,0.899922,0.997148,0.836733,0.387267
-6752.79,0.982617,0.472685,3,7,0,6755.17,3472.01,0.724737,0.964171,0.896115,0.990793,0.860375,0.650531
-6756.11,0.912874,0.472685,3,7,0,6757.54,3256.16,0.721864,0.998945,0.892114,0.99979,0.855459,0.405811
-6758.7,0.895549,0.472685,3,7,0,6761.16,3273.28,0.758348,0.999089,0.867312,0.999577,0.869035,0.488954
-6757.4,0.99076,0.472685,3,7,0,6761.71,3515.56,0.681537,0.981548,0.920631,0.962371,0.846148,0.268395
-6751.98,0.463867,0.472685,3,7,0,6762.59,3464.65,0.713214,0.988225,0.884952,0.99474,0.875459,0.694815
-6753.19,0.958176,0.472685,3,7,0,6754.23,3363.92,0.724618,0.988769,0.923783,0.981887,0.834781,0.208316
-6754.07,0.992651,0.472685,3,7,0,6756.66,3381.6,0.728924,0.988859,0.934213,0.994284,0.883053,0.540252
-6754.86,0.955952,0.472685,3,7,0,6756.89,3436.13,0.731484,0.991893,0.937476,0.990046,0.883928,0.273122
-6752.29,0.969157,0.472685,3,7,0,6756.74,3470.02,0.71477,0.98894,0.913216,0.990146,0.877527,0.300288
-6751.96,0.985879,0.472685,3,7,0,6753.77,3305.81,0.724936,0.992448,0.87718,0.987603,0.838439,0.652507
-6751.79,0.971002,0.472685,3,7,0,6753.57,3308.25,0.708078,0.983206,0.891653,0.98313,0.857259,0.806771
-6753,0.894994,0.472685,3,7,0,6755.69,3527.52,0.730293,0.997388,0.886254,0.992591,0.854147,0.483308
-6751.68,0.960527,0.472685,3,7,0,6754.49,3376.34,0.70906,0.997391,0.894893,0.994405,0.852991,0.459074
-6752.01,0.905183,0.472685,3,7,0,6756.29,3372.56,0.733294,0.99284,0.898373,0.996109,0.881409,0.536653
-6751.38,0.928964,0.472685,3,7,0,6756.38,3388.74,0.711368,0.993479,0.895374,0.997043,0.855408,0.480775
-6751.88,0.95882,0.472685,3,7,0,6753.52,3363.39,0.716544,0.983181,0.907254,0.988932,0.87411,0.150395
-6751.86,0.913119,0.472685,4,15,0,6756.45,3408.66,0.723011,0.990674,0.879041,0.993459,0.842231,0.169503
-6752.94,0.916729,0.472685,3,7,0,6755.41,3365.92,0.710062,0.992189,0.875173,0.994158,0.827161,0.305544
-6753.79,0.950588,0.472685,3,7,0,6755.87,3451.58,0.729177,0.99315,0.894005,0.990068,0.89387,0.887824
-6753.72,0.993185,0.472685,3,7,0,6756.24,3268.02,0.723923,0.982085,0.919306,0.989138,0.867015,0.0879831
-6755.89,0.715182,0.472685,3,7,0,6758.79,3425.76,0.717357,0.997726,0.868718,0.992504,0.886835,0.969139
-6752.82,0.911287,0.472685,3,7,0,6759.32,3237.35,0.729698,0.978944,0.893541,0.986287,0.862159,0.21088
-6751.77,0.961798,0.472685,2,7,0,6754.54,3496.42,0.720282,0.993277,0.892294,0.991765,0.867018,0.660031
-6751.38,0.971003,0.472685,3,7,0,6753.21,3359.37,0.735069,0.995677,0.891451,0.987907,0.861008,0.746319
-6753.73,0.81673,0.472685,2,3,0,6753.81,3355.79,0.738786,0.995846,0.89013,0.964736,0.85879,0.795335
-6757.61,0.867292,0.472685,3,7,0,6759.2,3266.15,0.717045,0.999243,0.894569,0.999112,0.894854,0.171249
-6753.98,1,0.472685,2,3,0,6758.06,3356.58,0.727082,0.999071,0.89605,0.995821,0.887746,0.418569
-6752.7,0.96608,0.472685,3,7,0,6757.57,3414.54,0.714137,0.997514,0.904187,0.982031,0.833632,0.624294
-6750.94,1,0.472685,2,3,0,6752.92,3407.61,0.716344,0.992358,0.892908,0.993795,0.85095,0.677124
-6754.34,0.830163,0.472685,3,7,0,6755.86,3314.87,0.719993,0.984372,0.906435,0.991821,0.880739,0.0203596
-6753.46,0.99041,0.472685,3,7,0,6755.48,3498.06,0.719381,0.992931,0.883127,0.984941,0.830129,0.857442
-6753.49,0.986321,0.472685,3,7,0,6756.07,3308.33,0.724489,0.988753,0.895654,0.99369,0.887584,0.0761564
-6758.75,0.587539,0.472685,3,7,0,6761.67,3582.82,0.708979,0.990822,0.934402,0.996423,0.835044,0.963947
-6754.02,0.99959,0.472685,3,7,0,6762.2,3195.23,0.712759,0.98695,0.881074,0.997111,0.851274,0.626571
-6752.87,0.919416,0.472685,3,7,0,6757.8,3555.07,0.713,0.986247,0.901019,0.986491,0.843289,0.599104
-6751.43,0.923498,0.472685,3,7,0,6755.64,3317.68,0.723659,0.990184,0.880776,0.992147,0.86015,0.808218
-6754.97,0.735397,0.472685,3,7,0,6758.62,3414.38,0.71948,0.998429,0.91239,0.996384,0.85873,0.0287554
-6755.09,0.990538,0.472685,3,7,0,6757.09,3456.89,0.723908,0.997936,0.917675,0.997259,0.833775,0.120709
-6755.51,0.982512,0.472685,3,7,0,6758.79,3251.4,0.730307,0.981988,0.889393,0.998883,0.885145,0.103872
-6760.68,0.563151,0.472685,3,7,0,6763.44,3547.81,0.708399,0.99998,0.90104,0.994498,0.826643,0.892338
-6752.99,0.988229,0.472685,3,7,0,6762.04,3293.31,0.725286,0.997975,0.886331,0.989121,0.872836,0.152959
-6754.13,0.443727,0.472685,3,7,0,6758.1,3326.87,0.748259,0.974138,0.905938,0.998325,0.874154,0.48678
-6755.26,0.962215,0.472685,3,7,0,6757.24,3356.24,0.697452,0.997449,0.879733,0.969798,0.849546,0.933661
-6755.26,0.201692,0.472685,3,7,0,6758.17,3356.24,0.697452,0.997449,0.879733,0.969798,0.849546,0.933661
-6754.3,1,0.472685,3,7,0,6758.31,3284.45,0.735402,0.995287,0.909175,0.998743,0.860001,0.105038
-6754.5,0.974135,0.472685,3,7,0,6757.01,3294.96,0.744237,0.99022,0.91051,0.998062,0.871557,0.083888
-6752.75,0.996257,0.472685,3,7,0,6755.31,3423,0.703363,0.988203,0.887466,0.972737,0.839167,0.739352
-6753.71,0.667619,0.472685,3,7,0,6757.25,3407.95,0.693624,0.988577,0.923273,0.997483,0.853367,0.423179
-6753.49,0.990023,0.472685,3,7,0,6756.04,3239.94,0.743314,0.995827,0.902172,0.981795,0.865006,0.330246
-6757.51,0.809189,0.472685,3,7,0,6760.51,3225.98,0.7254,0.99947,0.91344,0.991921,0.86819,0.0227232
-6755.93,1,0.472685,3,7,0,6759.88,3552.31,0.721123,0.999617,0.888181,0.984704,0.868226,0.849323
-6754.03,0.956764,0.472685,2,7,0,6759.36,3237.57,0.721255,0.996489,0.888186,0.997408,0.868571,0.134675
-6752.34,0.916185,0.472685,3,7,0,6756.74,3428.51,0.723076,0.986926,0.916414,0.993674,0.839249,0.784857
-6755.19,0.839537,0.472685,3,7,0,6759.34,3255.36,0.730084,0.991022,0.896326,0.988249,0.867087,0.00778122
-6754.36,0.90545,0.472685,3,7,0,6758.03,3313.84,0.721505,0.997476,0.903568,0.998167,0.870446,0.0609389
-6753.83,0.979582,0.472685,3,7,0,6757.92,3401.18,0.719319,0.991236,0.87539,0.994255,0.815474,0.601588
-6753.79,0.968683,0.472685,3,7,0,6757.43,3340.29,0.695404,0.985259,0.925528,0.995061,0.866224,0.23994
