# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:19:13 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_172.json
# init = 2 (Default)
# random
#   seed = 1673897274 (Default)
# output
#   file = output_model_baseline/output_172.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.488908
# Diagonal elements of inverse mass matrix:
# 0.00071004, 0.56792, 1.37623, 0.0235876, 1.97556, 0.0313863, 3.09729
-7615.57,1,0.488908,3,7,0,7618.78,9942.71,0.974567,0.998984,0.812311,0.989127,0.871808,0.321353
-7617.49,0.875885,0.488908,2,3,0,7618.02,9852.17,0.98062,0.999004,0.811473,0.979457,0.868887,0.198624
-7616.4,0.972246,0.488908,3,7,0,7620.5,10152,0.945727,0.998984,0.814325,0.998259,0.832526,0.683743
-7616.27,0.968634,0.488908,3,7,0,7617.78,10289.3,0.990914,0.973961,0.849916,0.987726,0.86734,0.321542
-7615.28,0.24786,0.488908,2,3,0,7621.75,10255.3,0.994272,0.995981,0.851872,0.994666,0.865364,0.447006
-7616.99,0.882657,0.488908,2,7,0,7619.34,10157.8,0.996142,0.996585,0.856881,0.986684,0.87486,0.763276
-7623.35,0.67194,0.488908,3,7,0,7624.46,10178,0.997209,0.987894,0.902387,0.999309,0.877496,0.304304
-7620.14,0.872108,0.488908,3,7,0,7625.26,10325.7,0.966592,0.993185,0.766574,0.99778,0.822982,0.812788
-7618.41,0.994567,0.488908,3,7,0,7624.75,9578.1,0.963999,0.991047,0.861598,0.998883,0.880045,0.495011
