# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:21:31 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_480.json
# init = 2 (Default)
# random
#   seed = 1674035786 (Default)
# output
#   file = output_model_baseline/output_480.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.406728
# Diagonal elements of inverse mass matrix:
# 0.000698064, 0.00905774, 0.661553, 0.633476, 1.26045, 1.26397, 3.30777
-7553.38,0.965541,0.406728,3,7,0,7557.92,9374.36,0.784719,0.992457,0.977515,0.973367,0.991142,0.850809
-7558.98,0.788117,0.406728,3,7,0,7559.94,9322.12,0.811946,0.940616,0.993346,0.993502,0.984363,0.169445
-7557.01,0.850358,0.406728,3,7,0,7561.15,9394.84,0.806957,0.940996,0.991784,0.99119,0.98586,0.408208
-7554.57,1,0.406728,2,3,0,7557.31,9441.07,0.805203,0.956445,0.989875,0.987853,0.991313,0.485184
-7554.73,0.925764,0.406728,3,7,0,7556.95,9571.33,0.798907,0.990321,0.95206,0.995239,0.99016,0.449417
-7552.95,0.981973,0.406728,3,7,0,7558.17,9593.54,0.773967,0.984031,0.976295,0.968948,0.995919,0.283316
-7555.66,0.917691,0.406728,3,7,0,7556.77,9046.68,0.767845,0.958761,0.989687,0.986773,0.982019,0.100869
-7555.4,0.941677,0.406728,3,7,0,7556.96,9872.37,0.793077,0.986493,0.956867,0.974931,0.995345,0.890395
-7553.78,0.993245,0.406728,3,7,0,7557.01,9528.98,0.798662,0.955897,0.979694,0.982728,0.971144,0.591649
-7556.06,0.812146,0.406728,3,7,0,7557.95,9844.2,0.786239,0.991579,0.987156,0.990372,0.992937,0.757759
-7556.22,0.99507,0.406728,3,7,0,7559.09,8947.27,0.765159,0.970368,0.944444,0.996484,0.988326,0.388973
-7554.13,0.906615,0.406728,3,7,0,7557.75,9174.6,0.785558,0.973186,0.975317,0.997904,0.978662,0.356851
-7551.83,0.901281,0.406728,3,7,0,7555.44,9318.89,0.773786,0.981053,0.970415,0.976406,0.995919,0.583666
-7555.41,1,0.406728,2,3,0,7558.89,9510.45,0.788813,0.984252,0.96865,0.988688,0.963251,0.938392
-7555.91,1,0.406728,3,7,0,7558.73,9344.49,0.77672,0.994161,0.971339,0.96975,0.995036,0.981445
-7553.92,0.866561,0.406728,3,7,0,7558.91,9399.26,0.7704,0.96494,0.969387,0.990297,0.976924,0.953358
-7551.76,0.957081,0.406728,3,7,0,7555.13,9292.8,0.789462,0.978199,0.973887,0.978509,0.994982,0.594711
-7553.23,0.678998,0.406728,3,7,0,7556.42,9403.72,0.789317,0.994442,0.97398,0.9706,0.992127,0.519365
-7553.52,0.98138,0.406728,3,7,0,7555.61,9208.56,0.776655,0.971631,0.961488,0.985557,0.998031,0.887111
-7556.74,0.842631,0.406728,3,7,0,7560.11,9065.16,0.806303,0.983073,0.98104,0.992188,0.999124,0.535636
-7556.48,0.96125,0.406728,3,7,0,7560.65,9630.48,0.798303,0.976233,0.952382,0.961579,0.999694,0.268544
-7557.18,0.909503,0.406728,3,7,0,7559.15,9441.33,0.802864,0.969596,0.979506,0.994839,0.999733,0.82261
-7557.18,0.996112,0.406728,3,7,0,7559.56,9318.6,0.800528,0.967534,0.976684,0.99088,0.99985,0.11632
-7556.6,0.990256,0.406728,3,7,0,7558.68,9201.46,0.790001,0.959213,0.952824,0.984231,0.999778,0.117278
-7556.99,0.869094,0.406728,3,7,0,7561.27,9349.1,0.778927,0.985187,0.990347,0.984408,0.999852,0.276948
-7554.34,0.970088,0.406728,3,7,0,7557.62,9170.04,0.781046,0.957246,0.974251,0.974659,0.999247,0.718045
-7556.68,0.893512,0.406728,3,7,0,7558.42,9727.47,0.789262,0.985159,0.984564,0.991053,0.999171,0.851653
-7556.03,0.961332,0.406728,3,7,0,7559.35,8943.7,0.795598,0.969737,0.962251,0.971829,0.998937,0.12874
-7553.93,0.896648,0.406728,3,7,0,7558.45,9223.17,0.775148,0.975624,0.983733,0.987861,0.99873,0.674725
-7555.31,0.950828,0.406728,3,15,0,7556.06,9233.03,0.786823,0.975413,0.991053,0.990126,0.998346,0.833887
-7554.84,0.96951,0.406728,3,7,0,7558.81,9437.7,0.79884,0.990289,0.982635,0.971058,0.976264,0.111134
-7553.05,0.882635,0.406728,4,15,0,7558.54,9303.1,0.775678,0.991255,0.98243,0.970613,0.983016,0.486825
-7553.18,0.914518,0.406728,3,7,0,7554.89,9583.42,0.782433,0.95085,0.9742,0.991151,0.991533,0.649794
-7556.59,0.902959,0.406728,3,7,0,7560.39,9219.75,0.739307,0.992048,0.975815,0.966836,0.98991,0.31105
-7565.65,0.787369,0.406728,4,15,0,7569.89,9919.94,0.797096,0.998813,0.999478,0.989221,0.98546,0.014025
-7563.99,0.7572,0.406728,4,15,0,7569.36,9947.49,0.801032,0.998914,0.998681,0.993429,0.997372,0.321043
-7561.58,1,0.406728,4,15,0,7566.49,9009.21,0.766883,0.999259,0.98874,0.99369,0.999411,0.740365
-7556.37,0.999902,0.406728,3,7,0,7561.67,9782.96,0.796126,0.945538,0.949807,0.953874,0.986734,0.260054
-7553.66,0.400837,0.406728,3,7,0,7562.09,9516.45,0.779737,0.988838,0.963466,0.983129,0.966417,0.676143
-7556.11,0.633508,0.406728,3,7,0,7558.09,9270.82,0.780007,0.993784,0.974235,0.965098,0.999631,0.374522
-7558.26,0.734324,0.406728,3,7,0,7562.89,9236.73,0.76204,0.994071,0.940382,0.969224,0.999653,0.528266
-7558.34,0.771144,0.406728,3,7,0,7560.92,9651.72,0.796291,0.988862,0.988852,0.996606,0.99937,0.720851
-7555.83,0.912213,0.406728,3,7,0,7563.6,9112.55,0.747321,0.985604,0.974571,0.995337,0.987274,0.37139
-7552.61,1,0.406728,2,3,0,7556.27,9194.27,0.762844,0.981742,0.956638,0.986295,0.984866,0.494991
-7551.97,0.868167,0.406728,3,7,0,7555.33,9375.74,0.792142,0.977194,0.981469,0.977392,0.993414,0.507391
-7553,0.945696,0.406728,2,7,0,7555.32,9440.91,0.797498,0.983596,0.977067,0.982505,0.996751,0.638365
-7553.52,0.910737,0.406728,3,7,0,7556.9,9260.07,0.77158,0.963747,0.969457,0.994201,0.996525,0.208799
-7556.09,0.957522,0.406728,3,7,0,7557.06,8986.64,0.762768,0.969016,0.951381,0.995503,0.99772,0.452487
-7555.34,0.998947,0.406728,3,7,0,7557.67,9774.38,0.805108,0.980969,0.98498,0.983575,0.970962,0.547544
-7555.3,0.521861,0.406728,3,7,0,7560.07,8965.54,0.795941,0.974058,0.958371,0.979624,0.999008,0.714641
-7552.88,0.987481,0.406728,3,7,0,7557.47,9701.8,0.798478,0.971302,0.977881,0.985109,0.985427,0.639061
-7553.98,0.877653,0.406728,3,7,0,7556.69,9448.65,0.803569,0.993147,0.978171,0.981217,0.98307,0.631262
-7553.1,0.910689,0.406728,3,7,0,7557.29,9536.42,0.755215,0.982433,0.974456,0.983823,0.991386,0.274912
-7552.88,0.995129,0.406728,3,7,0,7554.64,9541.82,0.776372,0.959676,0.953215,0.969039,0.987331,0.134678
-7555.33,0.578666,0.406728,3,7,0,7557.01,9396.61,0.764572,0.982202,0.979107,0.999143,0.993358,0.548686
-7553.3,0.589801,0.406728,2,7,0,7556.9,9218.81,0.774708,0.968299,0.98124,0.996126,0.990402,0.581921
-7556.56,0.860384,0.406728,3,7,0,7559.87,9585.58,0.782034,0.990641,0.946124,0.989315,0.999626,0.562214
-7556.11,0.968018,0.406728,2,7,0,7560.16,9579.38,0.773403,0.993083,0.949101,0.987746,0.999137,0.756305
-7555.47,0.418314,0.406728,3,7,0,7562.99,9447.34,0.77476,0.992181,0.977583,0.947214,0.976851,0.408209
-7554,1,0.406728,3,7,0,7557.5,9601.51,0.765959,0.966261,0.963128,0.996908,0.994598,0.337088
-7555.81,0.899816,0.406728,3,7,0,7557.05,9022.11,0.784424,0.986519,0.982671,0.998111,0.991566,0.635789
-7556.81,0.975103,0.406728,3,7,0,7559.14,9279.08,0.772589,0.967991,0.953133,0.999337,0.982714,0.048195
-7553.93,0.717647,0.406728,2,7,0,7558.18,9073.54,0.778704,0.970044,0.978387,0.996499,0.991562,0.31899
-7554.31,0.856549,0.406728,3,7,0,7556.69,9304.34,0.78711,0.990267,0.956768,0.987294,0.995442,0.920711
-7553.51,0.960532,0.406728,3,7,0,7555.76,9541.39,0.780343,0.963728,0.979467,0.967895,0.994823,0.0817669
-7552.15,0.916876,0.406728,3,7,0,7554.47,9403.33,0.770955,0.973746,0.962665,0.986336,0.992814,0.15005
-7553.17,0.971615,0.406728,3,7,0,7554.29,9815.63,0.77061,0.977535,0.971485,0.972901,0.985726,0.791179
-7555.3,0.851969,0.406728,3,7,0,7556.17,8999.03,0.787519,0.972092,0.980917,0.992837,0.998111,0.208066
-7554.27,0.963907,0.406728,3,7,0,7557.96,9485.58,0.769933,0.977764,0.99236,0.960028,0.989792,0.725296
-7554.4,1,0.406728,3,7,0,7555.51,9516.59,0.779449,0.964968,0.990751,0.991637,0.997248,0.389977
-7554.9,0.920417,0.406728,3,7,0,7557.23,9378.4,0.782374,0.98331,0.974578,0.990771,0.998189,0.951248
-7554.14,0.956504,0.406728,3,7,0,7559.39,9531.29,0.770955,0.980638,0.977931,0.99262,0.997835,0.808602
-7557.72,0.923723,0.406728,3,15,0,7560.41,9061.24,0.787557,0.982413,0.958334,0.972954,0.980367,0.00195016
-7563.49,0.774357,0.406728,2,3,0,7564.76,8811.26,0.787388,0.935644,0.967667,0.974119,0.987255,0.000933836
-7560.01,0.963269,0.406728,4,15,0,7566.68,9098.79,0.785437,0.994746,0.984162,0.984334,0.998385,0.00364046
-7554.73,0.931207,0.406728,3,7,0,7564.71,9279.04,0.761962,0.978624,0.942349,0.984801,0.993868,0.0875768
-7554.86,0.486954,0.406728,2,3,0,7558.63,9332.1,0.753642,0.963814,0.969807,0.969337,0.997292,0.0783888
-7559.06,0.938132,0.406728,3,7,0,7561.41,9407.5,0.811341,0.986824,0.994196,0.994228,0.97616,0.952364
-7555.23,0.948097,0.406728,3,7,0,7562.13,9390.56,0.748339,0.979778,0.954263,0.994286,0.996194,0.66482
-7554.38,0.989433,0.406728,3,7,0,7557.73,9423.26,0.788007,0.992278,0.981119,0.961404,0.974375,0.632152
-7556.68,0.990386,0.406728,3,7,0,7558.45,9196.06,0.791957,0.995085,0.951576,0.988719,0.991386,0.0287579
-7554.87,0.976471,0.406728,3,7,0,7558.48,9598.7,0.778044,0.953398,0.977802,0.968094,0.992438,0.96894
-7554.33,0.78798,0.406728,3,7,0,7556.86,9400.52,0.775824,0.990078,0.955821,0.99432,0.993038,0.127487
-7553.83,0.977061,0.406728,3,7,0,7558.25,9537.84,0.793509,0.947085,0.9746,0.966918,0.993517,0.249469
-7553.5,0.95059,0.406728,3,7,0,7555.78,9621.58,0.784068,0.983728,0.954947,0.987673,0.992839,0.113429
-7553.03,0.994188,0.406728,3,7,0,7554.53,9359.55,0.782341,0.992369,0.978369,0.972689,0.986273,0.774479
