# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:22:25 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_647.json
# init = 2 (Default)
# random
#   seed = 1674089064 (Default)
# output
#   file = output_model_baseline/output_647.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.366148
# Diagonal elements of inverse mass matrix:
# 0.000772404, 1.33582, 0.0554981, 1.65539, 1.21451, 0.356103, 3.1114
-7322.03,0.91308,0.366148,3,7,0,7328.57,6983.47,0.988862,0.933507,0.999624,0.988512,0.959524,0.249046
-7320.15,0.985744,0.366148,3,7,0,7323.35,6919.61,0.978066,0.900137,0.986292,0.993864,0.950892,0.402441
-7319.89,0.972007,0.366148,3,7,0,7321.87,6994.46,0.979814,0.898612,0.988925,0.991637,0.96032,0.563738
-7321.58,0.889092,0.366148,3,7,0,7322.99,6974.18,0.99711,0.939149,0.995684,0.994611,0.9497,0.237034
-7324.83,0.937214,0.366148,3,7,0,7326.98,7064.39,0.999711,0.911523,0.99762,0.998893,0.96629,0.685825
-7324.65,0.854899,0.366148,3,15,0,7326.85,6881.17,0.999163,0.93529,0.979874,0.998202,0.9749,0.546956
-7322.23,0.965595,0.366148,3,15,0,7325.3,7028.83,0.994625,0.929285,0.997632,0.9985,0.934295,0.413519
-7324.26,0.910254,0.366148,3,7,0,7326.08,7179.18,0.978204,0.895112,0.997428,0.972749,0.984373,0.408607
-7321.01,1,0.366148,3,7,0,7325.83,6840.23,0.990044,0.914026,0.997716,0.998064,0.968583,0.612577
-7322.8,0.906026,0.366148,4,15,0,7327.65,6799.47,0.964171,0.928511,0.985657,0.996464,0.944461,0.104436
-7322.2,1,0.366148,3,7,0,7324.18,7003.03,0.996605,0.903996,0.997085,0.997362,0.969866,0.826255
-7320.7,0.980944,0.366148,3,7,0,7324.5,6895.75,0.993651,0.921271,0.990997,0.991924,0.969221,0.138826
-7321.36,0.945092,0.366148,3,7,0,7323.54,6999.85,0.992813,0.904781,0.993039,0.992432,0.983239,0.646593
-7321.25,0.977775,0.366148,3,7,0,7323.91,6939.94,0.993896,0.888978,0.989017,0.994299,0.964604,0.407773
-7320.58,0.968223,0.366148,4,15,0,7322.91,6871.61,0.994574,0.92264,0.986708,0.995151,0.95896,0.232052
-7322.02,0.922512,0.366148,3,7,0,7323.02,7133.46,0.983682,0.896894,0.998936,0.993777,0.956776,0.838196
-7320.5,0.980253,0.366148,4,15,0,7324.57,7026.64,0.98282,0.919954,0.983533,0.979055,0.957474,0.471862
-7321.44,0.976744,0.366148,3,7,0,7321.82,6854.44,0.993177,0.919785,0.998761,0.998018,0.964534,0.533763
-7319.76,0.965446,0.366148,2,7,0,7324.86,7002.89,0.978034,0.907429,0.992721,0.993716,0.968367,0.419774
-7320.22,0.906617,0.366148,3,7,0,7322.41,7017.09,0.968035,0.912583,0.996643,0.99269,0.96197,0.488444
-7321.83,0.974417,0.366148,3,7,0,7323.08,7012.96,0.988266,0.918197,0.996417,0.977873,0.95645,0.94358
-7321.45,0.87579,0.366148,3,7,0,7323.92,7066.41,0.977322,0.921761,0.998273,0.99883,0.951493,0.60196
-7321.38,0.956103,0.366148,4,15,0,7323.67,6921.82,0.991859,0.908996,0.981482,0.978385,0.96389,0.376729
