# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:24:22 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_806.json
# init = 2 (Default)
# random
#   seed = 1674206665 (Default)
# output
#   file = output_model_baseline/output_806.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.469406
# Diagonal elements of inverse mass matrix:
# 0.000652144, 0.00492902, 0.00710933, 0.0172654, 0.147864, 1.69957, 3.17945
-7352.42,0.707651,0.469406,2,7,0,7360.91,7186.09,0.688632,0.77331,0.898378,0.963914,0.997702,0.733479
-7349.53,0.995942,0.469406,3,7,0,7354.76,7375.09,0.703965,0.738328,0.847792,0.949686,0.995244,0.534694
-7348.53,0.980527,0.469406,3,7,0,7351.25,7329.57,0.696089,0.767187,0.877683,0.952037,0.990004,0.375035
-7351.15,0.805116,0.469406,2,3,0,7355.38,7327.63,0.686,0.765787,0.879087,0.919911,0.979395,0.637663
-7350.71,0.875477,0.469406,3,7,0,7354.89,7270.9,0.708282,0.754155,0.882228,0.935292,0.996919,0.930432
-7350.99,0.937873,0.469406,3,7,0,7353.29,7313.63,0.692133,0.759555,0.838281,0.967527,0.994819,0.192504
-7350.97,1,0.469406,3,7,0,7351.54,7256.98,0.688195,0.761355,0.839582,0.967532,0.994704,0.193711
-7350.9,0.990481,0.469406,3,7,0,7354.01,7576.39,0.699996,0.735516,0.87395,0.945696,0.991245,0.117778
-7353.15,0.958458,0.469406,3,7,0,7355.14,7135.4,0.676977,0.783723,0.848057,0.953423,0.991853,0.0403707
-7354.17,0.935997,0.469406,3,7,0,7358.49,7471.56,0.706666,0.734065,0.901233,0.973239,0.99382,0.172794
-7353.51,0.983766,0.469406,3,7,0,7355.36,7128.63,0.686053,0.781163,0.831576,0.935985,0.992066,0.897709
-7353.98,0.950972,0.469406,3,7,0,7360.98,7506.57,0.696774,0.72585,0.897388,0.956575,0.989921,0.0613503
-7353.75,0.994081,0.469406,3,7,0,7358.33,7476.13,0.737338,0.75484,0.895335,0.958878,0.991081,0.44541
-7352.3,0.998063,0.469406,3,7,0,7356.37,7403.52,0.711602,0.745711,0.896079,0.970405,0.994808,0.778715
-7353.89,0.974629,0.469406,3,7,0,7356.96,7560.89,0.732692,0.748923,0.887146,0.940504,0.983982,0.102994
-7354.25,0.925064,0.469406,3,7,0,7360.82,7728.99,0.692429,0.73129,0.883294,0.916327,0.992424,0.289476
-7350.37,1,0.469406,3,7,0,7355.74,7385.21,0.676323,0.736907,0.880919,0.957058,0.987054,0.589203
-7350.73,0.952455,0.469406,3,7,0,7353.42,7402.34,0.725675,0.753671,0.867601,0.9638,0.995435,0.673828
-7351.15,0.99244,0.469406,2,3,0,7351.37,7391.34,0.725507,0.753787,0.869665,0.966026,0.995783,0.772876
-7353.62,0.928224,0.469406,3,7,0,7357.5,7293.47,0.695383,0.766428,0.85742,0.946978,0.999981,0.271777
-7351.68,0.898962,0.469406,3,7,0,7357.92,7487.46,0.680082,0.741234,0.872478,0.952652,0.999484,0.305634
-7360.55,0.724531,0.469406,2,3,0,7361.45,7663.58,0.648388,0.724621,0.843577,0.946712,0.999834,0.165595
-7354.85,0.574383,0.469406,3,7,0,7363.19,7828.07,0.669693,0.748221,0.859351,0.94542,0.999095,0.648853
-7357.09,0.94255,0.469406,2,3,0,7357.75,7878.03,0.665345,0.746317,0.854046,0.936684,0.999428,0.776704
-7349.59,0.73266,0.469406,3,7,0,7358.38,7308.71,0.686876,0.761948,0.873103,0.949967,0.98393,0.10464
-7350.01,0.985241,0.469406,3,7,0,7351.07,7263.1,0.716391,0.748648,0.863165,0.943876,0.996015,0.89566
-7349.91,0.97642,0.469406,3,7,0,7352.31,7360.26,0.720885,0.756437,0.868836,0.951731,0.993646,0.848424
-7350.28,0.985117,0.469406,3,7,0,7352.02,7250.86,0.667008,0.756564,0.860248,0.942094,0.991124,0.166101
-7348.85,1,0.469406,3,7,0,7350.96,7286.97,0.712381,0.763611,0.856513,0.952804,0.992768,0.678173
-7353.5,0.831628,0.469406,3,7,0,7355.52,7158.87,0.671434,0.737071,0.868062,0.979366,0.995309,0.135853
-7350.65,0.969419,0.469406,3,7,0,7357.16,7197.18,0.71419,0.737966,0.84888,0.96236,0.988392,0.677933
-7351.65,0.952441,0.469406,3,7,0,7353.08,7280.56,0.678115,0.782016,0.88408,0.939256,0.99719,0.18259
-7351.81,0.901809,0.469406,3,7,0,7358.48,7281.96,0.705257,0.726603,0.845939,0.960538,0.996734,0.805015
-7352.08,0.986998,0.469406,3,7,0,7354.83,7659.02,0.699881,0.773573,0.885494,0.955926,0.982153,0.254853
-7351.9,0.95715,0.469406,3,7,0,7356.04,7517.7,0.711173,0.78229,0.882152,0.94699,0.980044,0.270856
-7353.17,0.9901,0.469406,3,7,0,7355.41,7736.87,0.702453,0.765623,0.890678,0.95503,0.994654,0.125326
-7352.17,0.978779,0.469406,3,7,0,7358.79,6931.47,0.71159,0.742576,0.857216,0.939153,0.997342,0.868654
-7350.94,0.996356,0.469406,3,7,0,7353.31,7593.07,0.693133,0.758285,0.877072,0.952651,0.982725,0.108598
-7350.5,0.922403,0.469406,3,7,0,7353.2,7575.8,0.703936,0.756282,0.870583,0.963854,0.995221,0.808613
-7349.51,0.997509,0.469406,3,7,0,7351.82,7285.92,0.687418,0.749478,0.871088,0.954593,0.992384,0.924796
