# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2024-11-24 05:22:12 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_568.json
# init = 2 (Default)
# random
#   seed = 1674076727 (Default)
# output
#   file = output_model_baseline/output_568.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.35389
# Diagonal elements of inverse mass matrix:
# 0.000680492, 0.937826, 0.797164, 1.53328, 0.159488, 0.00653639, 3.7361
-7094.32,0.881211,0.35389,3,7,0,7095.97,5007.3,0.99811,0.991134,0.986247,0.967398,0.700351,0.228205
-7091.69,0.985993,0.35389,3,15,0,7095.09,5190.92,0.998835,0.986987,0.986559,0.944834,0.714297,0.543216
-7092.75,0.877689,0.35389,3,15,0,7094.14,5199.29,0.998328,0.993531,0.993192,0.954244,0.70167,0.630631
-7097.43,0.768077,0.35389,3,7,0,7101.41,5061.26,0.977736,0.94853,0.981257,0.95891,0.716448,0.999733
-7091.37,0.905354,0.35389,3,7,0,7100.09,5029.4,0.974253,0.984295,0.985495,0.948686,0.720759,0.975979
-7097.15,0.956372,0.35389,3,15,0,7100.84,5364.05,0.963347,0.972258,0.985088,0.931952,0.73572,0.999853
-7094.64,0.956286,0.35389,3,7,0,7099.22,5103.71,0.970559,0.965835,0.98676,0.9559,0.730445,0.999173
-7090.6,0.943342,0.35389,3,15,0,7098.81,5014.48,0.982932,0.974439,0.979824,0.961048,0.732654,0.679896
-7091.91,0.904026,0.35389,3,7,0,7099.78,5240.11,0.996607,0.988595,0.995366,0.961335,0.705081,0.332761
-7092.55,0.921405,0.35389,3,7,0,7095.68,5192.28,0.979935,0.950519,0.99619,0.958766,0.687752,0.0858853
-7094.47,0.822902,0.35389,4,15,0,7101.18,5381.32,0.98322,0.996995,0.998726,0.925641,0.733321,0.168862
-7091.94,0.932365,0.35389,3,7,0,7098.31,5480.26,0.961995,0.979766,0.968523,0.955008,0.721344,0.194158
-7090.24,1,0.35389,3,7,0,7094.4,5373.86,0.977385,0.98888,0.987697,0.953018,0.735736,0.613375
-7088.5,0.98986,0.35389,3,7,0,7091.42,5085.12,0.971112,0.976604,0.989803,0.936004,0.706452,0.576416
-7092.13,0.845186,0.35389,3,7,0,7093.12,5202.39,0.975657,0.991767,0.997318,0.971605,0.730627,0.858869
-7091.34,0.998465,0.35389,3,7,0,7092.9,5236.19,0.980006,0.986369,0.996485,0.967174,0.737085,0.819982
