# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_model
# start_datetime = 2024-11-23 21:50:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_356.json
# init = 2 (Default)
# random
#   seed = 1646944606 (Default)
# output
#   file = output/output_356.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.231638
# Diagonal elements of inverse mass matrix:
# 58763.9, 0.000719794, 3.45497, 3.42256, 3.80767, 2.67528, 2.5969, 5.07048
-7362.12,0.997192,0.231638,4,15,0,7366.83,15815.7,2979.41,0.934151,0.434803,0.771655,0.281823,0.0444168,0.00394241
-7361.02,0.888806,0.231638,4,15,0,7367.43,15855.2,3073.13,0.98863,0.746639,0.522347,0.506631,0.896827,0.00751123
-7363.02,0.550704,0.231638,4,23,0,7366.32,15998.9,3019.37,0.996959,0.633588,0.890562,0.871471,0.947089,0.00788709
-7358.61,0.976426,0.231638,4,15,0,7365.26,15914.7,3077.68,0.813779,0.909049,0.76604,0.615265,0.931558,0.00909146
-7357.07,0.682241,0.231638,4,23,0,7360.58,16102.9,3024.17,0.894148,0.888531,0.962109,0.944932,0.810735,0.0784486
-7360.78,0.95694,0.231638,4,23,0,7361.78,15910.6,2972.33,0.804763,0.910024,0.979316,0.456871,0.884844,0.00656792
-7359.09,0.973209,0.231638,3,7,0,7363.36,16005.2,3030.41,0.7064,0.888643,0.943974,0.502903,0.822361,0.0332897
-7361.13,1,0.231638,4,15,0,7362.14,15947.7,3064.07,0.760671,0.0994369,0.168437,0.948786,0.580415,0.00634787
-7360.74,0.947896,0.231638,4,15,0,7364.91,16072.2,2970,0.0584112,0.584877,0.851894,0.653895,0.485881,0.00831371
-7360.85,0.932376,0.231638,4,15,0,7363.7,16086.6,3085.58,0.961538,0.626339,0.473906,0.76896,0.844464,0.00385796
-7362.68,0.951504,0.231638,4,15,0,7366.02,15829.9,2912.32,0.886822,0.963858,0.239962,0.718626,0.702119,0.00214985
-7361.21,0.934149,0.231638,4,15,0,7370.08,15883.6,3000.34,0.768378,0.683134,0.0187198,0.823433,0.875929,0.00450221
-7362.13,0.955721,0.231638,4,15,0,7365,15917.6,3037.15,0.479383,0.144385,0.989776,0.564292,0.409526,0.00187976
-7359.51,0.975222,0.231638,4,15,0,7363.97,16030.5,3062.27,0.946416,0.990166,0.777588,0.801188,0.926288,0.0381953
-7361.94,0.91547,0.231638,4,23,0,7364.71,16033.3,3068.29,0.692036,0.378118,0.988693,0.867305,0.93006,0.00682374
-7358.16,0.974953,0.231638,3,15,0,7363.52,15954.2,3043.32,0.711825,0.412292,0.808198,0.855791,0.75896,0.0176984
-7359.02,0.67532,0.231638,4,15,0,7362.64,15832.7,2954.01,0.57274,0.479331,0.612444,0.396067,0.362804,0.00375925
-7364.39,0.954263,0.231638,3,15,0,7365.45,16034.6,2917.41,0.390509,0.988386,0.874205,0.149139,0.210255,0.00287856
-7364.04,0.994698,0.231638,4,15,0,7368.27,15835.1,2953.75,0.0666549,0.901024,0.468851,0.383498,0.0223181,0.00589027
-7362.18,1,0.231638,4,15,0,7366.04,15961.1,3018.39,0.102279,0.883659,0.425965,0.109192,0.148943,0.00160997
-7362.08,0.990598,0.231638,4,15,0,7365.92,15963.7,3057,0.0097027,0.689388,0.581543,0.334018,0.810676,0.00225739
-7361.63,0.974205,0.231638,4,15,0,7365.23,16010.6,2933.2,0.0126925,0.679394,0.769797,0.787407,0.610838,0.00606634
-7363.54,0.855643,0.231638,4,15,0,7369.22,15872.8,3093.76,0.365866,0.910086,0.800393,0.213079,0.0198431,0.00918933
-7363.48,1,0.231638,4,15,0,7365.99,15849.5,2932.89,0.923875,0.179303,0.652538,0.808117,0.98928,0.00342623
-7361.06,0.987432,0.231638,4,15,0,7368.37,15950.3,3094.6,0.46977,0.916256,0.839006,0.723062,0.0426177,0.00769988
-7359.17,0.992576,0.231638,3,7,0,7361.26,15965.5,3071.87,0.587842,0.801268,0.661116,0.674537,0.0881968,0.00479577
-7360.77,0.959587,0.231638,4,15,0,7363.06,16067,3051.53,0.954105,0.707328,0.749617,0.586921,0.137008,0.0134273
-7359.81,0.912953,0.231638,4,15,0,7362.76,15995,3012.4,0.0648327,0.517008,0.614287,0.67549,0.760301,0.00241397
-7360.82,0.983051,0.231638,3,7,0,7362.22,15879.8,2997.72,0.0259917,0.74561,0.543259,0.830041,0.574207,0.00301952
-7361.34,0.978944,0.231638,4,15,0,7363.69,16025.4,2949.03,0.233879,0.771232,0.937681,0.523908,0.917221,0.00299775
-7361.93,0.918781,0.231638,4,15,0,7364.82,15867.1,3111.4,0.978901,0.665939,0.76762,0.934036,0.425363,0.00359417
-7361.89,0.9459,0.231638,3,15,0,7368.38,16126.6,3063.52,0.647896,0.546893,0.0317043,0.723124,0.807194,0.0133844
-7359.73,0.976261,0.231638,4,31,0,7365.42,16016.5,3014.89,0.751245,0.970373,0.838113,0.58521,0.320064,0.00938538
-7358.16,0.982819,0.231638,3,7,0,7360.47,15865.4,3047.39,0.744676,0.894523,0.559492,0.824439,0.637768,0.0126468
-7358.48,0.598833,0.231638,4,31,0,7359.82,15980.4,3058.35,0.669451,0.203472,0.861012,0.627983,0.835173,0.00817981
-7360.91,0.916122,0.231638,4,15,0,7363.27,15845.1,3130.14,0.587613,0.810648,0.457585,0.430819,0.945807,0.0023818
-7362.08,0.97312,0.231638,3,15,0,7366.78,15932.2,3140.45,0.495244,0.902192,0.405371,0.40733,0.973331,0.00245913
-7362.46,0.982588,0.231638,4,15,0,7365.14,15897.9,2900.68,0.772823,0.0884838,0.813133,0.870677,0.350123,0.015069
-7360.14,0.972607,0.231638,4,15,0,7366.1,16084,3059.67,0.569662,0.912348,0.847736,0.696522,0.843177,0.0540631
-7360.52,1,0.231638,4,15,0,7363.7,16050.6,2945.1,0.781824,0.112978,0.341913,0.620586,0.446982,0.0027227
-7358.55,0.999575,0.231638,4,15,0,7361.75,15938.9,3008.45,0.609337,0.245553,0.901172,0.717904,0.814132,0.00577093
-7362.33,0.904332,0.231638,4,15,0,7363.93,15710.3,3123.59,0.735717,0.128863,0.91119,0.567243,0.87996,0.00862121
-7362.09,0.863408,0.231638,4,15,0,7367.37,16100.1,2938.06,0.785495,0.130823,0.44477,0.92869,0.849457,0.00427399
-7359.54,0.973945,0.231638,4,15,0,7368.31,15993.6,2950.03,0.856503,0.357155,0.480694,0.629921,0.573701,0.00195727
-7359.73,0.901368,0.231638,4,31,0,7361.89,15859.3,2940.86,0.934712,0.520125,0.544059,0.744409,0.680553,0.0032794
-7360.92,0.992459,0.231638,4,15,0,7362.66,15842.4,3120.38,0.145775,0.808815,0.538822,0.265312,0.782721,0.00902886
-7362.27,0.991571,0.231638,4,15,0,7365.5,15879.5,2889.46,0.941206,0.618113,0.325745,0.910565,0.718937,0.002407
-7361.14,0.989376,0.231638,4,31,0,7365.85,15905.3,3121.8,0.961283,0.870812,0.918928,0.92586,0.991487,0.10759
-7359.41,0.846727,0.231638,3,7,0,7364.01,15958.9,3133.14,0.888771,0.969512,0.971571,0.734314,0.917267,0.0932442
-7360.23,0.924954,0.231638,3,15,0,7363.12,16203.2,2953.41,0.956732,0.917066,0.95617,0.986631,0.791846,0.236058
-7358.14,0.804069,0.231638,4,15,0,7364.85,16260,3031,0.968251,0.968865,0.964265,0.810796,0.904559,0.120894
-7356.94,0.333333,0.231638,2,3,0,7362.04,16291.4,3016.98,0.974252,0.972786,0.896157,0.859723,0.92198,0.188009
-7355.76,0.348163,0.231638,2,7,0,7361.27,16117.7,3014.9,0.972243,0.968371,0.916723,0.884368,0.850076,0.266772
-7355.89,0.390512,0.231638,4,15,0,7358.65,16346.2,2945.29,0.837705,0.947634,0.948755,0.875137,0.915357,0.298476
-7353.44,0.508095,0.231638,3,15,0,7356.37,16309.5,2920.99,0.889375,0.936882,0.949096,0.875907,0.867039,0.299982
-7353.72,0.384039,0.231638,3,7,0,7354.64,16344.9,2906.98,0.884476,0.932675,0.930438,0.888329,0.846098,0.287953
