# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_model
# start_datetime = 2024-11-23 21:52:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_824.json
# init = 2 (Default)
# random
#   seed = 1647097438 (Default)
# output
#   file = output/output_824.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.257133
# Diagonal elements of inverse mass matrix:
# 721443, 0.00127019, 0.0346899, 0.0106657, 0.0138082, 1.155, 0.471788, 0.0511193
-8198.19,0.890382,0.257133,3,15,0,8202.46,46583.4,7929.96,0.837882,0.705911,0.717078,0.97187,0.969202,0.720198
-8200.52,0.941206,0.257133,3,7,0,8203.29,46014.8,8473.4,0.838024,0.697734,0.699258,0.980684,0.981063,0.750157
-8199.67,0.995965,0.257133,4,15,0,8202.22,46160,8214.18,0.855811,0.70014,0.726849,0.993631,0.980968,0.735819
-8195.33,0.906579,0.257133,4,15,0,8202.19,47049.4,7957.47,0.834176,0.676498,0.707335,0.963739,0.93881,0.741673
-8197.55,0.949291,0.257133,4,15,0,8200.43,46723.9,8241.98,0.840781,0.691153,0.740248,0.966082,0.94824,0.765812
-8196.25,0.943258,0.257133,4,15,0,8200.01,46774.4,7671.7,0.829357,0.666889,0.694493,0.975605,0.950002,0.748932
-8197.95,0.957466,0.257133,4,15,0,8199.51,47506,7885.01,0.771862,0.648844,0.662606,0.930647,0.943661,0.730224
-8200.02,0.939961,0.257133,3,11,0,8202.01,47689.3,8062.04,0.818819,0.668437,0.670301,0.952805,0.888393,0.65675
-8199.08,0.873288,0.257133,4,31,0,8204.4,46432.6,7555.76,0.836877,0.67136,0.703401,0.958676,0.980379,0.670683
-8202.49,0.844184,0.257133,4,15,0,8206.15,46378.5,7566.13,0.870371,0.678437,0.70194,0.998085,0.947741,0.704601
-8199.12,0.986906,0.257133,3,15,0,8206.29,46056.9,7986.54,0.858171,0.650878,0.696678,0.957825,0.948425,0.703611
-8198.62,0.893032,0.257133,4,23,0,8204.62,48798.2,7433.81,0.772229,0.661478,0.648652,0.900731,0.925453,0.720519
-8196.68,0.640396,0.257133,3,7,0,8201.66,48582.1,7514.58,0.780111,0.645801,0.647437,0.929626,0.918571,0.714874
-8202.24,0.689804,0.257133,4,15,0,8205.29,48331.3,7583.93,0.776389,0.658653,0.613487,0.904113,0.941971,0.705693
-8198.75,0.723339,0.257133,4,15,0,8211.53,47742.9,7332.96,0.786312,0.634686,0.692051,0.943284,0.949811,0.710936
-8196.61,0.911937,0.257133,3,15,0,8202.11,47326.5,7616.27,0.810753,0.644904,0.706623,0.939068,0.903798,0.729215
-8197.2,0.935601,0.257133,4,15,0,8200.26,48523.6,7955.17,0.782752,0.672928,0.679994,0.938598,0.881417,0.78788
-8202.51,0.456473,0.257133,4,15,0,8204.97,45556.5,7378.58,0.812006,0.69727,0.709152,0.969285,0.98036,0.66656
-8198.83,0.987158,0.257133,3,15,0,8205.21,46697.3,7414.82,0.801323,0.681085,0.694904,0.986744,0.952845,0.655888
-8196.15,0.915259,0.257133,4,15,0,8201.75,46645.4,8010.54,0.827101,0.688488,0.685578,0.960044,0.95595,0.695931
-8201.42,0.948806,0.257133,3,7,0,8202.1,45599.6,8163.34,0.831673,0.722174,0.674914,0.982781,0.966406,0.655532
-8198.09,0.877161,0.257133,3,7,0,8204.78,45861.4,7719.28,0.828294,0.691916,0.691891,0.994382,0.957563,0.687108
-8202.61,0.932696,0.257133,4,15,0,8206.66,47229.2,8730.56,0.814503,0.689631,0.709337,0.920855,0.929231,0.779639
-8198.9,1,0.257133,4,15,0,8204.13,46922.8,7509.78,0.816252,0.6614,0.7077,0.938668,0.941362,0.771392
-8198.49,0.674026,0.257133,3,7,0,8202.25,46767,7955.05,0.805038,0.664666,0.682754,0.996443,0.922696,0.684875
-8198.88,0.977188,0.257133,3,15,0,8201.17,46420,7681.91,0.795772,0.688654,0.714979,0.99459,0.949338,0.701418
-8200.96,0.8808,0.257133,4,15,0,8204.87,45679.9,8459.89,0.862021,0.667829,0.704369,0.991887,0.96566,0.705183
-8198.45,0.921035,0.257133,4,15,0,8205.17,46636,7658.89,0.795814,0.6896,0.710999,0.979336,0.924389,0.740428
-8196.2,0.921124,0.257133,4,15,0,8201.97,47976.2,7819.17,0.796043,0.629857,0.655563,0.934372,0.904122,0.718514
-8197.46,0.825987,0.257133,4,15,0,8201.14,47588.4,7369.56,0.783883,0.689568,0.67442,0.948556,0.919455,0.700794
-8199.32,0.99657,0.257133,4,15,0,8201.98,46430.4,7767.76,0.807807,0.630592,0.65301,0.979248,0.958974,0.613404
-8199.16,0.934227,0.257133,4,15,0,8202.13,48293.8,7788.2,0.791839,0.637024,0.685166,0.94805,0.902925,0.81874
-8198.97,0.835072,0.257133,3,7,0,8207.6,48348.1,7777.96,0.821751,0.670015,0.661809,0.959878,0.899935,0.792352
-8196.09,0.984157,0.257133,3,7,0,8200.63,47941.3,8017.87,0.80828,0.67582,0.695065,0.960496,0.92806,0.764692
-8198.24,0.876346,0.257133,4,15,0,8199.42,47927.5,7481,0.789314,0.651481,0.651241,0.882238,0.888484,0.670018
-8197.29,1,0.257133,3,7,0,8202.02,47142,7498.18,0.78757,0.63162,0.69029,0.939006,0.93789,0.712729
-8196.44,0.99074,0.257133,4,15,0,8198.45,47374.5,8034.63,0.81964,0.691025,0.677571,0.944881,0.943474,0.737177
-8197.69,0.605488,0.257133,3,7,0,8206.23,46767.1,7839.45,0.835353,0.642068,0.713679,0.970509,0.944731,0.75424
-8197.47,0.932263,0.257133,3,7,0,8200.58,47011.4,7990.32,0.834666,0.688856,0.728211,0.96831,0.954897,0.735992
-8197.84,0.96735,0.257133,4,15,0,8202.28,46583.8,7848.14,0.839595,0.687905,0.713593,0.970192,0.955801,0.793259
-8197.81,0.910775,0.257133,3,15,0,8202.85,46511.8,8044.31,0.841128,0.69445,0.671842,0.980357,0.947916,0.683605
-8198.48,0.949017,0.257133,4,15,0,8202.05,48841.7,7223.07,0.781312,0.651871,0.671977,0.937794,0.886107,0.715757
-8195.33,0.714569,0.257133,4,15,0,8200.31,47300.8,7479.5,0.80536,0.662291,0.666878,0.956164,0.931478,0.724541
-8198.66,0.882011,0.257133,4,31,0,8200.77,46797,7877.84,0.85996,0.670323,0.705153,0.985173,0.961293,0.732031
-8197.71,0.986126,0.257133,4,31,0,8202.33,46983.8,7917.93,0.774633,0.669046,0.674874,0.974816,0.956951,0.693773
-8200.27,0.930149,0.257133,3,7,0,8202.55,46985,7854.01,0.811652,0.685845,0.644372,0.918903,0.96057,0.677642
-8200,0.82896,0.257133,3,7,0,8203.08,45702.3,7788.47,0.806141,0.667779,0.701293,0.994877,0.932039,0.645483
-8201.82,0.874083,0.257133,3,7,0,8205.78,46507.4,8061.6,0.805871,0.701263,0.691208,0.990357,0.952361,0.614554
-8199.37,0.998628,0.257133,4,15,0,8203.69,46952.5,7684.97,0.833684,0.644991,0.693726,0.964838,0.969114,0.768087
-8198.94,0.969045,0.257133,4,15,0,8202.5,46931.9,8094.14,0.789642,0.698377,0.695847,0.953287,0.965169,0.692224
-8196.37,0.81721,0.257133,3,11,0,8205.22,46793.1,7634.29,0.788523,0.652218,0.682219,0.936862,0.949854,0.661817
-8199,0.948995,0.257133,4,15,0,8201.91,47002.5,8184.53,0.82527,0.692894,0.700356,0.979994,0.930006,0.811081
-8196.74,0.901543,0.257133,4,15,0,8203.24,46438.9,7881.85,0.826669,0.665552,0.703609,0.988817,0.942125,0.669109
-8196.68,0.990589,0.257133,3,15,0,8199.03,46417.3,7910.89,0.822792,0.66576,0.722751,0.977349,0.93903,0.684708
-8197.48,0.991564,0.257133,4,15,0,8199.45,46388.1,7825.04,0.821735,0.652314,0.71275,0.983182,0.946595,0.650186
-8195.68,0.995884,0.257133,4,15,0,8199.56,47151.2,8045.93,0.829248,0.673874,0.698549,0.937087,0.931692,0.738264
-8196.15,0.732519,0.257133,3,15,0,8198.98,47048.2,7853.29,0.796672,0.665675,0.684301,0.98111,0.948005,0.695908
-8196.85,0.946199,0.257133,3,15,0,8198.79,47368.9,7658.19,0.777594,0.663873,0.68622,0.975292,0.901932,0.69408
-8196.7,1,0.257133,3,7,0,8198.82,47513,7718.98,0.763343,0.669129,0.700733,0.94734,0.92991,0.708062
-8195.3,0.987017,0.257133,3,15,0,8198.72,47806.7,7763.65,0.780767,0.660222,0.681677,0.927549,0.92303,0.687213
-8195.7,0.723364,0.257133,3,15,0,8200.77,46911.1,7606.11,0.794167,0.668726,0.686717,0.967406,0.912055,0.690887
-8196.93,0.712023,0.257133,3,7,0,8199.73,47032.2,7458.02,0.802568,0.665232,0.690625,0.953531,0.894799,0.695187
-8196.12,1,0.257133,4,15,0,8198.88,47535.5,8116.72,0.80975,0.675198,0.680775,0.949781,0.928699,0.778481
-8198.49,0.872385,0.257133,3,7,0,8200.51,48103.3,8183.15,0.838909,0.685017,0.678756,0.938922,0.92163,0.775638
-8197.11,0.936207,0.257133,3,15,0,8200.63,47521,8098.81,0.838438,0.678746,0.681072,0.957825,0.944294,0.767284
-8197.24,0.954,0.257133,4,15,0,8201.59,47194.3,8073.06,0.812139,0.692165,0.688455,0.959175,0.962909,0.744811
-8200.67,0.892858,0.257133,3,15,0,8203.41,46271.2,7485.16,0.82604,0.693789,0.661584,0.985606,0.929636,0.722253
-8199.34,0.965386,0.257133,3,15,0,8206.29,47448.9,7242.42,0.799427,0.653481,0.659303,0.938831,0.958545,0.663738
-8195.79,0.982248,0.257133,4,15,0,8201.85,47163.7,8043.52,0.796654,0.665904,0.691978,0.945872,0.930277,0.683191
-8198.18,0.871451,0.257133,4,31,0,8201.65,46182.5,7658.2,0.848907,0.686313,0.721236,0.980335,0.968188,0.718983
-8199.81,0.981675,0.257133,4,15,0,8200.76,45684.7,8283.43,0.846413,0.675171,0.691061,0.990107,0.984495,0.6843
