# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_model
# start_datetime = 2024-11-23 21:50:21 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_461.json
# init = 2 (Default)
# random
#   seed = 1646965249 (Default)
# output
#   file = output/output_461.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.519403
# Diagonal elements of inverse mass matrix:
# 162415, 0.00166651, 0.00946184, 0.0277694, 0.00885145, 0.0472679, 0.0292251, 0.0148551
-8241.75,0.997061,0.519403,3,7,0,8244.93,39718.7,6528.8,0.418559,0.539342,0.667943,0.795079,0.670782,0.405255
-8242.05,0.903092,0.519403,3,7,0,8245.05,40144.8,6408.9,0.367113,0.630479,0.682346,0.752865,0.628734,0.391396
-8242.11,0.997418,0.519403,3,7,0,8244.32,40086.4,6536.8,0.424761,0.572784,0.672503,0.805938,0.670194,0.416159
-8241.37,0.966369,0.519403,3,7,0,8244.64,39857.8,6409.24,0.40396,0.585431,0.668876,0.800235,0.67807,0.405183
-8240.48,0.970671,0.519403,2,7,0,8242.93,39992.7,6483.45,0.37432,0.575778,0.66117,0.780309,0.68611,0.425235
-8243.09,0.857148,0.519403,3,7,0,8244.98,40395.7,6667.11,0.340911,0.619598,0.671656,0.769941,0.665573,0.467159
-8239.8,0.97296,0.519403,2,7,0,8244.94,39865,6384.54,0.374377,0.586693,0.670338,0.741533,0.630564,0.384465
-8241.43,0.825535,0.519403,3,7,0,8244.07,39799.5,6371.18,0.395821,0.523195,0.650572,0.764863,0.605276,0.38071
-8240.1,0.97519,0.519403,3,7,0,8242.77,39528.1,6417.8,0.387113,0.596237,0.666975,0.765727,0.653764,0.402082
-8242.4,0.824296,0.519403,2,7,0,8244.54,39329.7,6425.65,0.380051,0.596252,0.676421,0.741208,0.691202,0.404316
-8242.61,0.972133,0.519403,3,7,0,8245.09,39965.8,6816.82,0.418792,0.574901,0.665342,0.79765,0.604227,0.42975
-8245.14,0.8188,0.519403,3,7,0,8248.33,39750.8,6719.94,0.429485,0.61683,0.655748,0.78152,0.585833,0.447236
-8241.19,0.882124,0.519403,2,7,0,8248.18,40657.5,6530.89,0.370612,0.586269,0.670302,0.763136,0.651186,0.421943
-8243.18,0.939981,0.519403,2,3,0,8243.92,40701.3,6652.42,0.355855,0.595109,0.66364,0.718772,0.669577,0.441976
-8244.57,0.721869,0.519403,4,15,0,8251.75,39533.3,6256.98,0.381283,0.53872,0.626385,0.762593,0.572144,0.380012
-8243.23,0.911297,0.519403,3,7,0,8247.58,39572.3,6870.37,0.398748,0.612242,0.707801,0.748,0.692614,0.450172
-8240.97,0.78053,0.519403,3,7,0,8249.16,40138.8,6743.85,0.402504,0.626424,0.649242,0.775807,0.666456,0.424877
-8243.93,0.787809,0.519403,3,7,0,8250.8,39759.8,6156.59,0.381235,0.508559,0.684595,0.732123,0.588266,0.34946
-8242.99,0.829576,0.519403,3,7,0,8248.73,40080.4,6458.4,0.377996,0.643951,0.647054,0.796599,0.676992,0.422956
-8244.95,0.870763,0.519403,3,11,0,8248.18,40016.6,7006.78,0.370288,0.528727,0.650073,0.743139,0.63294,0.38539
-8244.58,0.926465,0.519403,3,7,0,8251.47,39372.4,6065.41,0.365114,0.589391,0.645993,0.727536,0.6217,0.370545
-8246.02,0.839418,0.519403,3,15,0,8251.4,40513.3,7026.43,0.411674,0.575597,0.686545,0.788868,0.733043,0.499224
-8243.2,0.921181,0.519403,3,7,0,8249.6,39269.8,6911.53,0.389452,0.664774,0.681249,0.828585,0.656595,0.421063
-8245.03,0.83188,0.519403,3,7,0,8248.98,40420.7,6443.69,0.383998,0.500577,0.668271,0.718875,0.637023,0.364667
-8242.53,0.958573,0.519403,3,7,0,8250.27,40529.9,6423.42,0.398538,0.634213,0.648568,0.743193,0.608014,0.421826
-8241.27,0.815962,0.519403,3,7,0,8246.88,39991.8,6694.02,0.389468,0.551138,0.666127,0.757398,0.673457,0.442688
-8245.06,0.853899,0.519403,3,7,0,8247.61,39497.8,6666.33,0.356951,0.558683,0.696345,0.683056,0.661837,0.386104
-8243.22,1,0.519403,3,7,0,8246.38,39578.4,6543.65,0.35724,0.564986,0.700304,0.709573,0.657739,0.406563
-8241.83,0.961092,0.519403,3,7,0,8248.02,40042,6686.4,0.411774,0.563402,0.672417,0.713505,0.648978,0.417977
-8241.62,0.927596,0.519403,3,7,0,8245.05,39679.1,6484.85,0.408822,0.590827,0.680714,0.811838,0.669774,0.399809
-8240.29,0.99378,0.519403,3,7,0,8242.67,39997.3,6612.94,0.401332,0.579656,0.68948,0.784848,0.619822,0.421213
-8243.64,0.729713,0.519403,3,7,0,8247.38,39534,6602.86,0.440133,0.581461,0.647269,0.754001,0.640601,0.371867
-8242.68,0.961822,0.519403,3,7,0,8245.52,39927.3,6665.51,0.357211,0.614639,0.712524,0.799238,0.658625,0.439246
-8244.03,0.799171,0.519403,3,7,0,8248.55,39752.3,6503.58,0.427544,0.563332,0.686891,0.813728,0.59578,0.435946
-8241.01,0.943194,0.519403,3,7,0,8246.54,39708.5,6723.28,0.405193,0.5654,0.662446,0.78867,0.692982,0.415163
-8243.31,0.958112,0.519403,3,7,0,8244.98,39370.8,6290.32,0.377217,0.573112,0.694008,0.735167,0.567115,0.357965
-8241.69,0.925255,0.519403,3,7,0,8246.33,39750.5,6570.53,0.393637,0.532609,0.654561,0.734976,0.674194,0.405039
-8240.49,0.992116,0.519403,3,7,0,8242.71,39930.9,6472.64,0.380843,0.604069,0.669006,0.792424,0.623553,0.395351
-8240.84,0.955406,0.519403,3,7,0,8243.94,40316.1,6572.66,0.403615,0.616165,0.649097,0.774722,0.67114,0.441288
-8242,0.740865,0.519403,3,7,0,8245.6,40185.2,6650.52,0.378649,0.560088,0.705822,0.786313,0.672703,0.439655
-8244.6,0.902425,0.519403,3,7,0,8247,40220.3,6890.01,0.361108,0.557313,0.707669,0.809838,0.667425,0.453435
-8243.82,0.992005,0.519403,3,7,0,8247.9,39495.4,6360.4,0.417141,0.619752,0.642128,0.728044,0.643057,0.38091
-8242.11,0.964514,0.519403,3,7,0,8247.14,39566.6,6525.7,0.393529,0.590532,0.68355,0.78539,0.580637,0.366015
-8242.31,0.998671,0.519403,3,7,0,8244.58,40179.9,6755.51,0.382385,0.596894,0.686321,0.766599,0.723337,0.463632
-8245.03,0.881694,0.519403,3,15,0,8247.14,39442.7,7130.06,0.394952,0.670383,0.670918,0.86656,0.67346,0.440039
-8245.5,0.825759,0.519403,4,15,0,8249.88,40184.2,6580.68,0.401195,0.571649,0.682839,0.702002,0.675316,0.473709
-8243.51,0.926904,0.519403,3,7,0,8249.66,40737.1,6477.13,0.423224,0.618091,0.66119,0.758948,0.641646,0.479531
-8243.98,0.727048,0.519403,3,7,0,8249.31,40444.6,6777.3,0.388867,0.598963,0.721048,0.776135,0.671914,0.464348
-8242,0.895696,0.519403,3,7,0,8248.45,39519.3,6512.85,0.368275,0.556578,0.6457,0.754481,0.674328,0.397745
-8243.9,0.855073,0.519403,3,7,0,8247.43,39912.9,6368.03,0.396237,0.651095,0.690357,0.755503,0.585,0.434864
-8242.42,0.897522,0.519403,2,7,0,8247.47,40445.8,6536.77,0.39462,0.600666,0.673067,0.718685,0.629303,0.459869
-8247.14,0.751601,0.519403,3,7,0,8250.46,39279.8,6977.3,0.384931,0.48819,0.667335,0.722511,0.67225,0.366833
-8244.77,0.97759,0.519403,3,7,0,8250.86,39936.2,5961.4,0.387617,0.618574,0.673337,0.748473,0.57468,0.423585
-8244.12,0.92367,0.519403,2,3,0,8248.36,40075.4,6179.73,0.405009,0.581397,0.696046,0.735862,0.568699,0.43352
-8240.61,1,0.519403,3,7,0,8246.26,39630.6,6640.16,0.386644,0.591402,0.700535,0.748742,0.632164,0.390781
-8243.71,0.831678,0.519403,3,7,0,8245.33,39158.7,6636.7,0.439808,0.62424,0.687601,0.77854,0.655955,0.407717
