# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_model
# start_datetime = 2024-11-23 21:48:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_127.json
# init = 2 (Default)
# random
#   seed = 1646835853 (Default)
# output
#   file = output/output_127.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.4522
# Diagonal elements of inverse mass matrix:
# 139656, 0.00127363, 0.0170371, 0.0283826, 0.0590241, 0.00930951, 1.36981, 0.0319035
-7981.64,0.995198,0.4522,3,7,0,7983.05,33711.6,5658.85,0.720338,0.765511,0.903068,0.535794,0.981646,0.487228
-7982.97,0.637334,0.4522,2,7,0,7987.57,33452,5663.75,0.72672,0.767923,0.889746,0.540189,0.979325,0.545537
-7981.77,0.873707,0.4522,3,7,0,7990.26,33589.4,5691.26,0.68558,0.779705,0.865879,0.527597,0.976326,0.43716
-7981.76,0.894274,0.4522,3,7,0,7987.66,34546.8,5276.42,0.712516,0.753255,0.815043,0.551498,0.986202,0.511199
-7982.26,0.42233,0.4522,3,15,0,7985.37,34539,5200.41,0.720363,0.748941,0.833518,0.563502,0.98098,0.545219
-7980.75,0.998227,0.4522,3,7,0,7984.04,34439.5,5614.4,0.698887,0.775319,0.827245,0.527863,0.931553,0.522048
-7980.18,1,0.4522,3,7,0,7982.09,33749.7,5356.3,0.73318,0.776812,0.858459,0.560248,0.97975,0.501388
-7981.95,0.926603,0.4522,3,7,0,7983.75,33809.1,5682.42,0.738621,0.752269,0.888182,0.579111,0.973961,0.516926
-7981.96,0.991565,0.4522,3,7,0,7984.05,34006.1,5574.53,0.71475,0.821309,0.818874,0.51749,0.982652,0.528428
-7983.76,0.757524,0.4522,3,7,0,7989.3,33387.5,5544.83,0.730012,0.819061,0.860078,0.540609,0.980531,0.415641
-7983.1,0.879729,0.4522,3,7,0,7992.3,34766.2,5563.36,0.704477,0.743362,0.839329,0.521732,0.975736,0.508675
-7981.29,0.144036,0.4522,3,7,0,7985.82,34784.6,5520.34,0.71053,0.763903,0.84055,0.515537,0.939019,0.547031
-7980.34,0.779988,0.4522,3,7,0,7984.5,34184.5,5680.11,0.717158,0.784676,0.830712,0.541907,0.970513,0.56898
-7983.47,0.988227,0.4522,3,7,0,7984.38,35121.3,5602.81,0.744519,0.790956,0.845903,0.556586,0.927343,0.614814
-7983.47,0.0395141,0.4522,4,15,0,7987.16,35121.3,5602.81,0.744519,0.790956,0.845903,0.556586,0.927343,0.614814
-7982.13,0.577552,0.4522,2,3,0,7986.7,34792.1,5685.61,0.727064,0.787901,0.843981,0.552843,0.96693,0.632468
-7982.96,0.964438,0.4522,3,15,0,7985.27,34316.7,5802.51,0.770564,0.79372,0.845921,0.589894,0.944125,0.592682
-7981.97,0.958748,0.4522,4,15,0,7986.92,33479.5,5443.18,0.706411,0.793663,0.830543,0.507275,0.989601,0.450206
-7980.25,0.992438,0.4522,3,7,0,7984.02,34113.3,5680.63,0.737962,0.780242,0.879718,0.571863,0.976917,0.548941
-7980.66,0.96706,0.4522,4,15,0,7982.28,34156.1,5438.35,0.697081,0.734615,0.844447,0.550942,0.952887,0.517896
-7982.79,0.959698,0.4522,3,7,0,7984.11,33922.9,5163.43,0.702992,0.772902,0.806823,0.508719,0.985385,0.447913
-7982.93,0.944066,0.4522,3,15,0,7985.48,34225.8,5933.15,0.722998,0.777072,0.889824,0.582695,0.977858,0.576068
-7984.34,0.913274,0.4522,4,15,0,7987.59,33309.8,5795.24,0.764817,0.832686,0.891474,0.61309,0.988299,0.524924
-7981.6,0.953175,0.4522,4,15,0,7988.61,34345.6,5779.33,0.732887,0.773685,0.825596,0.521211,0.95242,0.515265
