# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_model
# start_datetime = 2024-11-23 21:50:23 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_485.json
# init = 2 (Default)
# random
#   seed = 1646967787 (Default)
# output
#   file = output/output_485.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.210126
# Diagonal elements of inverse mass matrix:
# 1.0159e+06, 0.00127214, 0.00712998, 0.338838, 0.0126431, 0.310548, 0.225247, 0.0436617
-8036.91,0.861277,0.210126,3,15,0,8043.66,40992.7,6346.27,0.555067,0.904641,0.679948,0.876185,0.885918,0.859615
-8039.15,0.763607,0.210126,4,15,0,8044.85,42017,6382.37,0.542861,0.859859,0.673748,0.88658,0.873863,0.796304
-8037.67,0.995708,0.210126,4,15,0,8041.01,40980.5,6301.88,0.543728,0.907155,0.704557,0.871025,0.874653,0.824274
-8037.36,0.982899,0.210126,3,15,0,8038.77,41203.4,6323.57,0.565475,0.895027,0.650865,0.870381,0.87155,0.824266
-8037.58,0.818802,0.210126,4,15,0,8041.17,40000.4,6597.52,0.564709,0.931017,0.711084,0.927561,0.93365,0.820273
-8039.67,0.968468,0.210126,4,27,0,8041.33,38998.7,6547.45,0.592618,0.976275,0.709989,0.929194,0.928775,0.801855
-8040.37,0.938861,0.210126,4,15,0,8044.24,39055.7,6430.83,0.585492,0.971415,0.712163,0.953879,0.913232,0.786876
-8040.58,0.942524,0.210126,4,15,0,8044.68,39432.2,6503.78,0.573525,0.97803,0.682833,0.933613,0.936532,0.795633
-8044.68,0.943135,0.210126,3,15,0,8050.51,38829.1,6763.75,0.573841,0.99433,0.693484,0.964228,0.923082,0.813786
-8044.06,0.998503,0.210126,4,15,0,8047.88,38482.6,6947.92,0.599878,0.993915,0.705379,0.95885,0.960269,0.785095
-8044.07,0.988441,0.210126,4,15,0,8046.69,38772.7,6484.68,0.552306,0.998209,0.718199,0.938866,0.954795,0.788237
-8044.96,0.963632,0.210126,4,23,0,8047.7,39204.5,6574.51,0.566374,0.997204,0.704544,0.901443,0.937403,0.77254
-8045.4,0.992531,0.210126,3,7,0,8047.74,39270.3,6535.41,0.564733,0.997344,0.707008,0.909847,0.907339,0.765148
-8044.23,0.987742,0.210126,3,7,0,8046.37,39232.5,6551.47,0.572762,0.996801,0.715899,0.921024,0.924127,0.760199
-8043.05,0.999558,0.210126,4,15,0,8046.71,38087.6,6577.65,0.577311,0.9951,0.720072,0.977413,0.974071,0.780598
-8043.35,0.993301,0.210126,4,31,0,8046.71,38479.7,6544.9,0.61048,0.99092,0.730579,0.969013,0.948093,0.846751
-8043.55,0.974296,0.210126,5,31,0,8044.9,38907.9,6616.52,0.609163,0.989704,0.72215,0.970058,0.948795,0.85276
-8043.92,0.953483,0.210126,4,31,0,8046.2,38808.5,6648.69,0.602936,0.993517,0.736717,0.952013,0.973169,0.82339
-8042.19,0.994364,0.210126,4,15,0,8045.18,38975.4,6688.62,0.577753,0.994505,0.72295,0.948267,0.953199,0.815323
-8047.22,0.892451,0.210126,4,15,0,8048.28,38302.5,6539.73,0.580861,0.994825,0.690862,0.98173,0.934929,0.822076
-8045.12,1,0.210126,4,15,0,8049.49,38284.3,6789.7,0.596628,0.97428,0.77486,0.969043,0.97295,0.790128
-8047.55,0.871418,0.210126,4,31,0,8054.39,39580.7,7045.34,0.577633,0.94192,0.74655,0.937551,0.976144,0.810048
-8040.53,0.994219,0.210126,4,15,0,8053.56,39733.2,6957.51,0.588359,0.927155,0.720161,0.912945,0.935528,0.857141
-8046.85,0.960868,0.210126,4,15,0,8049.93,38726.6,6797.93,0.639031,0.960427,0.718526,0.964221,0.963683,0.895632
-8043.04,0.984613,0.210126,3,7,0,8048.11,38989.9,6869.23,0.612204,0.962413,0.715385,0.928061,0.962607,0.869235
-8047.51,0.944784,0.210126,3,7,0,8050.3,39606.2,7120.49,0.608738,0.924164,0.730588,0.948506,0.969295,0.883949
-8045.37,0.912023,0.210126,4,15,0,8051.34,39601.6,7196.7,0.61388,0.93868,0.719181,0.936552,0.961313,0.860548
-8041.15,0.996578,0.210126,4,15,0,8048.08,38911.7,6243.36,0.565113,0.973854,0.720257,0.929764,0.933757,0.811034
-8039.02,0.973117,0.210126,4,15,0,8043.03,41330.5,6830.16,0.573527,0.903116,0.673518,0.882729,0.884401,0.815699
-8046.45,0.836901,0.210126,4,15,0,8048.88,39210.5,6086.28,0.588331,0.954311,0.753698,0.938415,0.934671,0.815858
-8039.48,0.997845,0.210126,3,7,0,8048.89,39011.1,6402.4,0.576803,0.947953,0.704953,0.927816,0.96054,0.804613
-8042.05,0.998215,0.210126,4,15,0,8043.47,38402.7,6910.16,0.598871,0.972631,0.748322,0.965038,0.954357,0.805858
-8041.01,0.939962,0.210126,4,15,0,8043.72,38725.5,6911.47,0.601566,0.971524,0.723155,0.958528,0.956712,0.801259
-8040.61,0.957166,0.210126,4,15,0,8043.16,39370.5,6505.52,0.589118,0.96368,0.706579,0.946758,0.96026,0.842653
-8040.47,0.980588,0.210126,4,15,0,8043.16,39503.7,6897.27,0.562727,0.947337,0.727443,0.947365,0.935738,0.805932
-8040.69,0.950363,0.210126,4,31,0,8044.24,40276.4,6051.42,0.5618,0.938281,0.687431,0.911386,0.927679,0.805136
-8038.78,0.937292,0.210126,4,15,0,8044.29,40410.6,6534.49,0.561112,0.921129,0.716308,0.920524,0.912155,0.793584
-8038.07,0.999102,0.210126,4,15,0,8040.62,40312.1,6476.81,0.538702,0.92571,0.682139,0.902912,0.911649,0.760596
-8036.05,0.99944,0.210126,4,15,0,8038.7,40879.7,6312.18,0.541458,0.890481,0.681435,0.887378,0.885525,0.775913
-8037.45,0.732203,0.210126,3,15,0,8042.34,41136,6381.51,0.551553,0.870512,0.679571,0.908016,0.89115,0.818694
-8045.43,0.775182,0.210126,3,15,0,8049.24,40351.4,6034.09,0.532279,0.948755,0.678323,0.897287,0.932352,0.840257
-8045.82,0.837663,0.210126,4,31,0,8054.25,40261.5,6112.96,0.539518,0.956107,0.677814,0.925013,0.937805,0.840363
-8041.43,0.999715,0.210126,4,15,0,8047.84,41638.4,6530.57,0.571806,0.856584,0.706839,0.877066,0.894023,0.829506
-8039.35,0.996244,0.210126,3,15,0,8044.72,40014.9,6438.92,0.574605,0.934773,0.68478,0.901138,0.903842,0.863054
-8038.32,0.958136,0.210126,3,7,0,8041.68,40817.8,6469.67,0.565404,0.898485,0.700598,0.905629,0.924353,0.846431
-8039.03,0.974826,0.210126,4,15,0,8040.94,40145.8,6363.16,0.583724,0.942061,0.689859,0.935627,0.901212,0.827576
-8044.05,0.930442,0.210126,3,15,0,8048.36,39351.9,6501.01,0.527624,0.945032,0.71704,0.951555,0.969497,0.793664
-8041.42,0.987115,0.210126,4,15,0,8046.31,40117.3,6456.72,0.606589,0.911091,0.670026,0.90899,0.933302,0.821635
-8038.33,0.992645,0.210126,4,15,0,8042.82,39982.6,6595.53,0.577264,0.924059,0.707835,0.906209,0.883683,0.798414
-8037.2,0.998983,0.210126,3,7,0,8040.2,39934.1,6566.54,0.576164,0.925278,0.703429,0.919247,0.893755,0.804795
-8043.41,0.934578,0.210126,3,7,0,8044.27,40057.7,6747.94,0.588321,0.91275,0.740329,0.894578,0.915895,0.778117
-8039.25,0.869924,0.210126,3,15,0,8048.53,39576.5,6785.31,0.595736,0.943954,0.716974,0.944638,0.915057,0.844965
-8039.97,0.960995,0.210126,4,31,0,8044.28,39653.4,6302.89,0.555545,0.904921,0.683735,0.93693,0.915577,0.742767
-8039.98,0.964772,0.210126,4,31,0,8046.66,39096.8,6720.91,0.571766,0.955012,0.701304,0.959836,0.958218,0.791587
-8041.37,0.986782,0.210126,4,15,0,8043.37,38680.2,6520.55,0.581577,0.946958,0.693698,0.945125,0.946021,0.725887
-8041.94,0.997061,0.210126,4,15,0,8044.14,38798.9,6491.05,0.578328,0.944048,0.685637,0.946081,0.949338,0.719318
-8039.6,0.977555,0.210126,4,15,0,8045.15,41107.3,6477.57,0.552228,0.90683,0.7063,0.884993,0.919289,0.861344
-8038.04,0.999542,0.210126,4,31,0,8041.5,40094.5,6494.82,0.577653,0.899314,0.695306,0.889271,0.918136,0.777894
-8037.65,0.907536,0.210126,3,15,0,8041.83,40962.6,6480.88,0.558198,0.901502,0.688168,0.89881,0.866242,0.783382
-8037.26,0.86732,0.210126,4,15,0,8042.5,41838.8,6139.26,0.534202,0.875052,0.671807,0.847282,0.850163,0.839189
-8041.3,0.941728,0.210126,3,7,0,8043.17,40691.4,5986.1,0.527908,0.900514,0.671212,0.901457,0.90562,0.837513
-8043.44,0.759938,0.210126,3,15,0,8046.51,40602.1,5958.02,0.524302,0.876501,0.670135,0.886491,0.895558,0.832993
-8039.35,0.97616,0.210126,4,15,0,8046.82,40952.1,6386.69,0.562266,0.866965,0.705431,0.876848,0.864028,0.810023
-8041.18,0.885583,0.210126,3,15,0,8045.3,41109,6533.63,0.570164,0.899464,0.713629,0.904077,0.877207,0.790331
-8041.21,1,0.210126,4,31,0,8043.18,39120.9,6576.78,0.560839,0.950327,0.687573,0.947349,0.948581,0.842607
-8041.61,0.939715,0.210126,4,15,0,8047.4,38939.9,6509.81,0.564211,0.963206,0.689247,0.941389,0.943179,0.840856
-8043.57,0.985245,0.210126,3,15,0,8045.9,40182.1,6678.36,0.578561,0.956141,0.685632,0.908685,0.958258,0.854889
-8041.97,0.980235,0.210126,3,15,0,8045.71,39984.1,6599.77,0.570075,0.94489,0.673364,0.916388,0.953903,0.854041
-8040.52,0.999052,0.210126,3,7,0,8043.49,39841.1,6656.58,0.563129,0.919971,0.688573,0.912297,0.955061,0.840988
-8040.94,0.880456,0.210126,3,15,0,8044.73,40374.7,6785.46,0.573556,0.918975,0.697444,0.93271,0.943985,0.839616
-8042.32,0.993231,0.210126,4,15,0,8045.75,38535.8,6331.07,0.565709,0.976321,0.727186,0.94396,0.922155,0.785156
-8041.12,0.959306,0.210126,4,15,0,8045.13,39398.9,6714.76,0.583891,0.941656,0.706739,0.962093,0.961742,0.812667
-8041.94,0.986155,0.210126,4,15,0,8044.76,40169.8,6408.63,0.589958,0.957721,0.728,0.908846,0.915623,0.833142
-8045.88,0.816794,0.210126,4,15,0,8048.17,40583.7,6434.29,0.585646,0.958417,0.732676,0.908425,0.907215,0.829574
-8045.02,0.917145,0.210126,4,23,0,8052.15,39953,6459.45,0.552789,0.935633,0.726286,0.960802,0.951852,0.83399
-8043.96,0.999992,0.210126,3,15,0,8048.74,39612.9,6547.9,0.543535,0.968154,0.700411,0.930941,0.932574,0.712137
-8044.09,0.990751,0.210126,4,15,0,8045.67,38549.8,6391.63,0.537292,0.955995,0.697506,0.935011,0.9224,0.720983
-8040.53,1,0.210126,4,15,0,8045.21,38601.6,6341.51,0.560078,0.953657,0.715933,0.939374,0.95016,0.750682
-8038.51,0.917252,0.210126,4,31,0,8045.68,40404.2,6686.02,0.562687,0.895793,0.666959,0.89125,0.914392,0.805351
-8039.41,0.989365,0.210126,4,31,0,8042.14,40021.1,6565.64,0.567648,0.923666,0.731678,0.92284,0.908233,0.857335
-8038.29,0.876006,0.210126,4,15,0,8045.05,41038,6514.14,0.571089,0.879184,0.673852,0.909127,0.901548,0.806821
-8039.07,0.998457,0.210126,3,15,0,8040.08,40189.6,6319.98,0.546251,0.94476,0.711453,0.923608,0.90611,0.826158
-8042.57,0.977293,0.210126,4,15,0,8046.18,39850.8,6876.17,0.530542,0.957251,0.698311,0.905691,0.914774,0.825075
-8039.84,0.975384,0.210126,4,23,0,8045.2,39075,6584.5,0.594477,0.931687,0.723961,0.95739,0.940195,0.796697
-8043.39,0.975297,0.210126,4,15,0,8045.45,39305.1,6184.72,0.553,0.962801,0.698128,0.96283,0.932202,0.835273
-8041.09,0.892369,0.210126,4,15,0,8048.37,39391.6,6816.5,0.576623,0.920569,0.731458,0.905419,0.93547,0.795097
-8043.15,0.993854,0.210126,4,15,0,8045.3,39222.2,6543.94,0.606396,0.973584,0.69816,0.958014,0.945905,0.870765
-8041.11,1,0.210126,4,15,0,8046.02,38969.1,6269.19,0.595922,0.96077,0.716001,0.948138,0.946587,0.83809
-8042.84,0.936206,0.210126,4,15,0,8044.99,38654.2,6963.34,0.560927,0.957229,0.733195,0.949262,0.967732,0.813758
-8043.13,0.993032,0.210126,4,15,0,8047.03,38708.8,6429.84,0.569734,0.958792,0.753708,0.930793,0.966195,0.767596
-8041.67,0.924597,0.210126,4,15,0,8048.47,39015.2,6527.69,0.583956,0.97397,0.737089,0.928195,0.963077,0.775825
-8042.26,0.943055,0.210126,4,15,0,8045.54,38595.1,6816.92,0.578044,0.980936,0.731334,0.921889,0.959247,0.802259
-8042.58,0.945751,0.210126,3,7,0,8043.9,39331,6704.04,0.58154,0.982168,0.735084,0.933008,0.957073,0.804209
-8041.34,0.955006,0.210126,4,15,0,8044.69,38918.6,6539.08,0.582095,0.972114,0.707505,0.978724,0.955008,0.799014
-8039.13,0.97369,0.210126,4,15,0,8044.21,39663.5,6603.61,0.56785,0.933813,0.697261,0.958842,0.930755,0.812622
-8038.09,0.970958,0.210126,4,19,0,8041.47,41875.2,6207.85,0.535809,0.903528,0.666287,0.845151,0.869075,0.828197
-8041.02,0.724633,0.210126,3,7,0,8043.7,40939.8,6206.91,0.547451,0.865661,0.672885,0.919584,0.875161,0.8371
-8041.42,0.975605,0.210126,4,15,0,8043.94,41255.6,6201.26,0.545877,0.852488,0.672239,0.916163,0.869374,0.781301
-8038.39,0.989851,0.210126,3,7,0,8044.88,40363.4,6024.9,0.547427,0.907859,0.669939,0.890921,0.891716,0.760984
-8037.35,0.971397,0.210126,4,31,0,8040.13,42443,6315.71,0.526275,0.866818,0.673474,0.8553,0.851302,0.818276
-8038.08,0.525732,0.210126,3,7,0,8044.43,41886.1,6238.75,0.538491,0.872066,0.633004,0.863563,0.868456,0.80875
-8041.06,0.579818,0.210126,5,31,0,8045.24,39233.1,6657.76,0.603372,0.970341,0.6887,0.951932,0.936771,0.799663
-8039.43,0.90287,0.210126,4,31,0,8044.64,40388,6485.08,0.593864,0.939763,0.705214,0.910365,0.923902,0.831946
-8039.74,0.844705,0.210126,4,15,0,8044.55,42112.2,6628.28,0.542467,0.903182,0.680661,0.878387,0.878754,0.859667
-8038.52,0.982044,0.210126,4,15,0,8042.39,41171.6,6460.84,0.546613,0.928567,0.675612,0.872774,0.90121,0.839295
-8036.41,0.961037,0.210126,3,15,0,8048.46,40368.3,6355.08,0.558698,0.897075,0.698956,0.892625,0.890262,0.799148
-8036.67,0.962578,0.210126,4,15,0,8039.45,42147.8,6238.91,0.532057,0.865736,0.651273,0.868991,0.860591,0.843509
-8038.83,0.961462,0.210126,4,15,0,8039.57,43052.4,6305.75,0.5158,0.840152,0.653873,0.843817,0.825626,0.821064
-8039.08,0.346502,0.210126,5,31,0,8048.36,40774.2,6555.5,0.583323,0.906116,0.684953,0.886525,0.914339,0.8824
-8038.23,0.918276,0.210126,4,15,0,8041.96,40804.9,6383.05,0.555054,0.916454,0.691712,0.878069,0.882622,0.86487
-8037.81,0.977514,0.210126,4,15,0,8042.96,41124.9,6449,0.560686,0.864623,0.657705,0.87762,0.893896,0.804854
-8038.13,0.861503,0.210126,4,31,0,8044.67,40262.8,6423.9,0.540526,0.921116,0.670806,0.893988,0.906217,0.753579
-8037.82,0.795674,0.210126,4,15,0,8043.85,39804.2,6546.41,0.562751,0.94712,0.704514,0.89988,0.903182,0.784729
-8041.32,0.782688,0.210126,4,15,0,8046.87,40249.5,6089.92,0.569577,0.930037,0.704191,0.917016,0.923749,0.861291
