# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_model
# start_datetime = 2024-11-23 21:54:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_991.json
# init = 2 (Default)
# random
#   seed = 1647218657 (Default)
# output
#   file = output/output_991.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.271221
# Diagonal elements of inverse mass matrix:
# 121919, 0.000801874, 0.010531, 0.969143, 1.04214, 0.801381, 0.0780614, 0.0829238
-7641.64,0.963301,0.271221,4,15,0,7644.75,24139.1,4357.86,0.706398,0.979257,0.957094,0.940493,0.875811,0.739936
-7641.82,0.962551,0.271221,3,15,0,7646.48,24140.4,4332.82,0.695803,0.984944,0.946514,0.938691,0.885976,0.718009
-7643.22,0.782823,0.271221,3,7,0,7646.09,24197.5,4278.05,0.706454,0.989184,0.982552,0.939779,0.883815,0.695628
-7641.89,0.927182,0.271221,3,7,0,7651.23,24172.8,4079.29,0.717576,0.939524,0.967388,0.973431,0.909814,0.716962
-7641.47,0.953128,0.271221,3,7,0,7645.64,24148,4055.47,0.706682,0.969388,0.945154,0.983005,0.888118,0.740296
-7639.82,0.992046,0.271221,3,15,0,7644.14,23672.2,4189.44,0.685619,0.972087,0.975976,0.97472,0.896261,0.723199
-7641.03,0.958562,0.271221,4,15,0,7642.76,24370,4182.41,0.699998,0.946224,0.988068,0.920082,0.889393,0.766762
-7640.78,0.95978,0.271221,4,15,0,7642.62,24405.2,4135.37,0.699223,0.949137,0.987645,0.938573,0.889836,0.770507
-7641.46,0.88039,0.271221,3,7,0,7643.48,23865.1,4248.58,0.697737,0.948093,0.955433,0.943948,0.88998,0.76547
-7638.53,0.996971,0.271221,4,15,0,7642.2,23765.1,4158.97,0.685493,0.966511,0.981855,0.94826,0.893679,0.662785
-7640.77,0.928806,0.271221,3,7,0,7642.11,23935.4,4098.11,0.675537,0.946642,0.958851,0.944743,0.902708,0.564967
-7641.64,0.952743,0.271221,3,7,0,7644.42,23747.3,4007.72,0.655864,0.965113,0.965178,0.983778,0.856895,0.625006
-7645.57,0.658937,0.271221,4,15,0,7651.36,23535.6,4100.12,0.73235,0.995056,0.981785,0.998949,0.927239,0.720488
-7646.26,0.979906,0.271221,4,15,0,7650.39,23338.1,4212.94,0.698781,0.994373,0.99234,0.999077,0.949998,0.657057
-7646.42,0.98249,0.271221,4,15,0,7648.14,23441,4267.27,0.696725,0.980713,0.993099,0.998798,0.957131,0.676477
-7647.39,0.955364,0.271221,4,15,0,7652.97,23681.6,4289.19,0.724136,0.983489,0.969769,0.991084,0.961472,0.809673
-7644.71,0.936073,0.271221,4,31,0,7652.73,23339.7,4176.68,0.679579,0.986498,0.986341,0.997576,0.948602,0.656069
-7646.32,0.984747,0.271221,4,15,0,7648.75,23427.4,4056.99,0.670025,0.960925,0.994123,0.986679,0.960772,0.564621
-7641.44,0.985225,0.271221,4,15,0,7649.1,23634.5,4135.12,0.701477,0.989567,0.990972,0.985329,0.93033,0.707835
-7641.18,0.985149,0.271221,4,15,0,7644.48,23615.9,4024.5,0.681211,0.959596,0.996481,0.975513,0.917615,0.682537
-7639.98,0.993828,0.271221,4,15,0,7642.52,23741.1,4158.22,0.703128,0.977131,0.956625,0.943875,0.876412,0.655409
-7640.71,0.970388,0.271221,3,15,0,7644.05,24208.8,3966.56,0.684435,0.962735,0.985411,0.948539,0.845112,0.670635
-7642.55,0.968039,0.271221,4,31,0,7645.35,23653.6,4241.38,0.678565,0.978608,0.988166,0.967748,0.926987,0.766823
-7645.5,0.779771,0.271221,4,15,0,7650.86,23682.3,3898.83,0.699129,0.992126,0.947856,0.968897,0.867219,0.724218
