# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_model
# start_datetime = 2024-11-23 21:53:55 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_939.json
# init = 2 (Default)
# random
#   seed = 1647179224 (Default)
# output
#   file = output/output_939.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.274571
# Diagonal elements of inverse mass matrix:
# 457536, 0.000872083, 0.697849, 0.00587808, 0.683889, 0.320975, 0.805313, 0.0330041
-8193.91,0.853142,0.274571,3,7,0,8198.34,48151.2,8018.4,0.978799,0.379385,0.976883,0.912473,0.956818,0.617061
-8193.96,0.9944,0.274571,3,15,0,8195.94,47968.8,7893,0.936558,0.396952,0.985979,0.958415,0.973607,0.594291
-8192.66,0.929148,0.274571,3,7,0,8196.46,48486.1,7900.06,0.950964,0.381262,0.888032,0.95233,0.973152,0.611979
-8195.83,0.990666,0.274571,4,15,0,8199.11,48041.3,8136.3,0.968934,0.367791,0.986906,0.953924,0.99299,0.677223
-8192.28,0.938658,0.274571,3,15,0,8198.63,47975.2,7798.46,0.941908,0.383155,0.951442,0.969048,0.952116,0.658344
-8194.57,0.975963,0.274571,3,15,0,8195.88,47975.7,7597.73,0.980907,0.409137,0.976089,0.939381,0.988749,0.64142
-8193.67,0.984729,0.274571,4,15,0,8197.17,48535.3,8157.13,0.945008,0.369286,0.93254,0.927949,0.912849,0.645903
-8197.08,0.879095,0.274571,4,15,0,8202.27,47895.8,7389.59,0.964674,0.4042,0.966716,0.961251,0.997819,0.662993
-8193.74,0.997969,0.274571,4,15,0,8198.21,48728.7,7919.35,0.939125,0.369469,0.918116,0.913132,0.996337,0.626079
-8194.32,0.639945,0.274571,4,15,0,8202.14,47557.5,7858.73,0.990351,0.404911,0.983119,0.964392,0.984572,0.670784
-8193.93,0.984822,0.274571,4,15,0,8196.25,47716,7728.76,0.975703,0.408725,0.968427,0.971871,0.993127,0.645287
-8190.26,0.996193,0.274571,4,15,0,8195.88,49679.5,8048.45,0.922596,0.387994,0.903485,0.902432,0.950195,0.665604
-8191.05,0.814427,0.274571,4,15,0,8195.27,49228.9,7497.35,0.911002,0.399873,0.870056,0.908383,0.922902,0.600807
-8192.78,1,0.274571,4,15,0,8194.5,48474.4,8152.97,0.956787,0.374873,0.947912,0.96033,0.967358,0.707161
-8189.07,0.987843,0.274571,4,15,0,8193.5,48823.3,7879.6,0.943346,0.375165,0.935662,0.930926,0.953935,0.654019
-8189.43,0.940708,0.274571,4,15,0,8191.32,48905.1,7827.53,0.92419,0.399024,0.938715,0.919494,0.952977,0.632164
-8189.25,0.958216,0.274571,4,15,0,8191.8,49863.9,7613.62,0.907522,0.386527,0.896709,0.889703,0.920702,0.593005
-8189.77,0.849206,0.274571,4,15,0,8192.11,49277.8,7619.86,0.94571,0.385075,0.900401,0.917842,0.938714,0.689217
-8190.83,0.887413,0.274571,4,15,0,8193.76,48901.9,7868.5,0.919524,0.376683,0.939688,0.911461,0.93461,0.574767
-8193.28,0.829992,0.274571,4,15,0,8197.34,49548.8,7474.68,0.912459,0.40802,0.938766,0.921885,0.920386,0.613045
-8192.88,0.724338,0.274571,2,3,0,8196.27,49341.7,7466.93,0.912509,0.409637,0.896959,0.925675,0.893149,0.609988
-8193.4,0.539755,0.274571,3,7,0,8199.27,48744.4,7721.91,0.933959,0.411755,0.965335,0.908597,0.9717,0.60741
-8191.24,0.977244,0.274571,3,7,0,8195.24,48563.1,7724.27,0.952661,0.396522,0.943371,0.896602,0.971899,0.628665
-8193.29,0.767866,0.274571,2,3,0,8195.45,48697.7,7833.69,0.950003,0.403555,0.924174,0.875039,0.974203,0.624669
-8192.72,0.986812,0.274571,4,15,0,8197.72,48026.5,7769.7,0.968021,0.406903,0.932268,0.943771,0.970811,0.574491
-8191.88,0.991594,0.274571,4,15,0,8195.49,48453.8,7757.77,0.967215,0.380794,0.948151,0.941325,0.957389,0.71957
-8191.67,0.872729,0.274571,4,15,0,8196.63,49320.9,7472.02,0.93869,0.36434,0.866965,0.899987,0.948725,0.598735
-8192.58,0.918335,0.274571,4,15,0,8195.03,48588.1,7746.79,0.964117,0.383111,0.940959,0.938468,0.982196,0.721249
-8192.36,0.972703,0.274571,3,15,0,8196.81,49033.6,7774.73,0.971391,0.39073,0.920965,0.946132,0.946192,0.61725
-8191.81,0.982099,0.274571,3,7,0,8194,48583.4,7547.5,0.907321,0.371346,0.927234,0.899017,0.957712,0.609016
-8190.29,0.995635,0.274571,3,7,0,8192.6,48897.7,7587.15,0.926176,0.369839,0.928445,0.931634,0.962274,0.603012
-8195.16,0.913651,0.274571,3,7,0,8197.67,48817.4,8084.09,0.934392,0.36138,0.927206,0.880692,0.923249,0.543776
-8188.87,0.969092,0.274571,3,15,0,8195.89,49690.9,7598.9,0.908029,0.383426,0.904455,0.920396,0.938953,0.663254
-8188.81,0.745969,0.274571,3,11,0,8192.28,49429.7,7793.7,0.931596,0.388395,0.908662,0.897124,0.927124,0.619432
-8189.29,0.978746,0.274571,4,15,0,8191.81,50065.4,7442.38,0.914027,0.384626,0.87481,0.888972,0.905401,0.669585
-8189.83,0.710322,0.274571,4,15,0,8192.4,49451.3,7870.05,0.947206,0.397872,0.904077,0.912762,0.92981,0.658144
-8188.71,0.976028,0.274571,4,15,0,8190.65,49549.8,7696.66,0.932173,0.372053,0.9049,0.915164,0.934172,0.675357
-8188.83,0.901528,0.274571,3,15,0,8191.66,49568.5,7633.77,0.9044,0.380504,0.917147,0.917743,0.932191,0.673546
-8191.07,0.690024,0.274571,3,15,0,8192.54,49004.9,7644.79,0.911056,0.354644,0.938276,0.904236,0.927417,0.618788
-8193.29,0.706028,0.274571,4,15,0,8196.07,48986.5,7803.93,0.945748,0.413871,0.968125,0.934672,0.945123,0.642418
-8196.04,0.924818,0.274571,3,15,0,8201.43,47046.1,8077.47,0.987589,0.400691,0.981703,0.964941,0.979073,0.647976
-8194.74,0.993894,0.274571,4,15,0,8199.05,47461.7,8050.58,0.972759,0.395023,0.987934,0.960789,0.993864,0.630971
-8195.86,0.933905,0.274571,4,15,0,8199.49,49038.5,7791.2,0.915639,0.381779,0.912628,0.983036,0.97261,0.639195
-8195.2,0.962304,0.274571,3,15,0,8200.25,48029,7569.21,0.974968,0.351309,0.959137,0.924306,0.949551,0.599324
-8192.82,0.99762,0.274571,3,7,0,8196.13,48314.7,7531.89,0.961169,0.35692,0.941276,0.916891,0.964455,0.597182
-8192.36,0.924393,0.274571,4,15,0,8198.24,48724.4,8103.59,0.951299,0.415605,0.954199,0.937549,0.969914,0.680668
-8193.47,0.876975,0.274571,3,15,0,8196.82,48224.4,8120.43,0.951434,0.400811,0.928531,0.974729,0.942424,0.648838
-8194.86,0.726404,0.274571,4,15,0,8199.58,47803.4,7851.69,0.964567,0.41501,0.976622,0.940491,0.993109,0.593109
-8193.53,0.978117,0.274571,4,15,0,8199.65,48200.8,7936.23,0.983662,0.380753,0.944462,0.962328,0.988612,0.684852
-8191.99,0.989504,0.274571,4,15,0,8195.41,49001.6,7762.22,0.909179,0.396855,0.950155,0.918222,0.942844,0.577064
-8191.21,0.935198,0.274571,2,7,0,8194.56,48734.9,7715.5,0.924787,0.388787,0.958993,0.908405,0.927156,0.621108
-8195.18,0.775226,0.274571,3,15,0,8198.75,48576,7580.25,0.980724,0.367564,0.97795,0.923672,0.959943,0.659103
-8192.79,0.992203,0.274571,3,15,0,8197.02,47797.9,7918.86,0.952994,0.384246,0.986382,0.956005,0.972279,0.63622
-8191,0.954396,0.274571,4,15,0,8195.88,48233.6,7803.89,0.946159,0.392897,0.957354,0.946179,0.98537,0.659206
-8193.79,0.898257,0.274571,3,7,0,8195.44,47949.6,8091.3,0.970906,0.371201,0.951389,0.954828,0.988621,0.589572
-8194.81,0.980094,0.274571,4,15,0,8197.06,48044.1,7446.06,0.976249,0.395158,0.960226,0.95698,0.991714,0.633092
-8194.55,0.964555,0.274571,4,15,0,8196.95,48905.3,8373.74,0.933831,0.39311,0.95771,0.941081,0.927773,0.631298
-8194.66,0.965552,0.274571,3,15,0,8198.36,48737,7578.51,0.955267,0.380101,0.8962,0.907897,0.962029,0.718186
-8191.33,1,0.274571,3,7,0,8195.75,48446,7815.14,0.941462,0.380531,0.944052,0.949882,0.930208,0.592596
-8192.5,0.788479,0.274571,4,15,0,8194.82,48135.1,7843.13,0.961053,0.391155,0.939075,0.928594,0.988188,0.693683
-8193.39,0.830591,0.274571,4,15,0,8197.21,48228.5,7691.97,0.977045,0.383151,0.979772,0.941317,0.953842,0.607002
-8191.04,0.9837,0.274571,4,15,0,8194.54,48048.8,7776,0.962961,0.384904,0.950707,0.930163,0.973817,0.66768
-8192.32,0.889046,0.274571,3,7,0,8194.52,48518.2,8039.5,0.949383,0.385266,0.971449,0.962989,0.96057,0.650667
-8191.99,0.926607,0.274571,3,15,0,8195.49,48074.6,8107.19,0.954694,0.404516,0.969928,0.943729,0.960627,0.653858
-8188.52,0.935117,0.274571,4,15,0,8194.18,49771.4,7580.93,0.899063,0.367015,0.900483,0.89258,0.923318,0.61324
-8189.59,0.9303,0.274571,4,15,0,8191.68,48933.4,7887.88,0.943714,0.391371,0.932414,0.922665,0.937257,0.689252
-8188.87,0.985259,0.274571,4,15,0,8191.56,50353.1,7701.81,0.911649,0.374193,0.880121,0.882135,0.912156,0.654685
-8189.47,0.737026,0.274571,2,7,0,8194.23,49444.9,7541.66,0.915134,0.382101,0.926077,0.892678,0.922949,0.674272
-8191.44,0.599336,0.274571,3,7,0,8194.67,49576.4,7354.16,0.905464,0.380494,0.905624,0.887124,0.955436,0.6844
-8189.43,0.992623,0.274571,3,7,0,8192.16,49626.4,7561.32,0.931679,0.377064,0.899264,0.925211,0.926198,0.674548
-8190.95,0.604142,0.274571,4,15,0,8196.17,48653.1,7685.05,0.940374,0.385829,0.914913,0.898234,0.933108,0.652478
-8194.17,0.758484,0.274571,3,11,0,8197.14,48868.1,7815.81,0.972342,0.386769,0.955384,0.958776,0.974716,0.65864
-8191.65,0.985461,0.274571,3,15,0,8197.28,48636.2,7805.49,0.972652,0.391352,0.943234,0.947396,0.975135,0.639331
-8192.77,0.877921,0.274571,3,15,0,8197.96,48454.3,7463.97,0.918658,0.38531,0.949502,0.941981,0.934549,0.59105
-8191.96,0.889928,0.274571,3,7,0,8195.26,48884.8,7611.04,0.960995,0.37113,0.903058,0.928783,0.977652,0.636801
-8189.99,0.792081,0.274571,3,7,0,8195.43,48870.2,7636.2,0.912666,0.375088,0.916648,0.910836,0.956684,0.661695
-8195.78,0.242642,0.274571,4,15,0,8202.63,47338.6,7863.01,0.966011,0.389376,0.996794,0.963524,0.974037,0.655321
-8196.25,0.942711,0.274571,4,15,0,8199.47,47558,7861.78,0.983877,0.390995,0.995983,0.956327,0.9938,0.610888
-8196.29,0.966589,0.274571,4,15,0,8200.22,48373.1,8060.66,0.95235,0.420002,0.916432,0.965514,0.97877,0.732071
-8192.91,0.825604,0.274571,3,15,0,8202.13,48328.2,7782.17,0.974935,0.364854,0.92662,0.919348,0.953806,0.567399
-8197.25,0.900276,0.274571,3,15,0,8199.4,48444.4,7973.22,0.957633,0.406098,0.963755,0.965483,0.994629,0.750222
-8197.61,0.876484,0.274571,4,15,0,8202.2,49200.1,7588.6,0.888181,0.362553,0.884095,0.877202,0.985911,0.520728
-8194.13,0.976631,0.274571,4,15,0,8200.31,48574.3,7919.48,0.941809,0.40443,0.942784,0.947861,0.991861,0.725205
-8194.67,0.9794,0.274571,4,15,0,8197.42,48787.8,8094.23,0.957234,0.381328,0.943602,0.948078,0.913819,0.71678
-8192.31,1,0.274571,4,15,0,8196.4,48352.5,7636.29,0.949914,0.387461,0.919255,0.920466,0.976803,0.55851
-8190.62,0.965275,0.274571,4,15,0,8194.68,49230.1,7985.4,0.951747,0.400917,0.907685,0.918897,0.925685,0.652067
-8190.1,0.973291,0.274571,4,15,0,8193.86,48737.9,7592.61,0.94888,0.371784,0.935617,0.927761,0.931867,0.654387
-8190.4,0.953162,0.274571,4,15,0,8193,49252.1,7760.99,0.930852,0.363856,0.911527,0.902163,0.96284,0.600234
-8190.7,0.94355,0.274571,4,15,0,8192.56,49742.7,7468.24,0.921331,0.383197,0.903853,0.898412,0.958518,0.684492
-8191.79,0.885339,0.274571,3,7,0,8194.18,49678.8,7330.73,0.919543,0.370789,0.912563,0.901293,0.906558,0.7038
-8190.76,0.264682,0.274571,2,3,0,8195.7,49748.2,7323.5,0.923056,0.380318,0.887948,0.911726,0.935993,0.688201
-8194.03,0.292291,0.274571,4,15,0,8201.64,50318,7721.78,0.917939,0.344354,0.899577,0.85131,0.937804,0.670871
-8193.16,1,0.274571,3,15,0,8195.79,50533.7,7709.28,0.928307,0.348658,0.881486,0.868072,0.930478,0.672206
-8193.19,0.936476,0.274571,4,15,0,8196.34,48988.9,7319.33,0.93211,0.397436,0.867156,0.920834,0.944608,0.619301
-8193.45,0.969277,0.274571,4,15,0,8196.86,49252.5,8325.35,0.928828,0.377094,0.947575,0.937027,0.951146,0.683665
-8192.93,0.920915,0.274571,3,7,0,8197.07,48301.6,8295,0.962574,0.37878,0.947799,0.923014,0.961503,0.659274
-8192.79,0.958341,0.274571,3,7,0,8195.93,48181.3,8215.42,0.950332,0.382284,0.960514,0.924516,0.95217,0.659303
-8193.46,0.99893,0.274571,3,7,0,8195.92,48199.1,8284.75,0.954323,0.374723,0.949101,0.920655,0.959355,0.662263
-8196.29,0.969423,0.274571,3,15,0,8198.87,48900.7,8013.53,0.949345,0.339475,0.938515,0.95465,0.984971,0.649073
-8195.39,0.971323,0.274571,3,15,0,8199.39,49037.4,8046.93,0.908769,0.344828,0.953952,0.93661,0.974437,0.636586
-8194.17,0.904789,0.274571,4,15,0,8198.46,49566.9,7913.59,0.932797,0.370431,0.866859,0.878427,0.881482,0.620012
-8197.44,0.532066,0.274571,3,7,0,8201.43,49650.5,7891.25,0.951417,0.361838,0.884287,0.856033,0.871607,0.625632
-8193.17,1,0.274571,4,15,0,8197.33,49661.6,7809.8,0.9476,0.358948,0.903486,0.859343,0.904108,0.623278
-8192.18,0.943854,0.274571,4,15,0,8199.85,48697.5,7698.02,0.931947,0.402753,0.942843,0.950882,0.977867,0.703033
-8192.44,0.918928,0.274571,4,15,0,8197.41,48360.6,7886.42,0.962248,0.369723,0.924738,0.92549,0.988032,0.66879
-8191.96,0.965521,0.274571,4,15,0,8194.62,48360.7,7594.93,0.950891,0.368945,0.943975,0.938816,0.988108,0.641718
-8193.09,0.910331,0.274571,3,15,0,8196.59,48729.6,8029.87,0.968522,0.38156,0.956316,0.93011,0.978813,0.708121
-8192.57,0.990024,0.274571,4,15,0,8195.83,48472.3,7724.23,0.942383,0.398214,0.952065,0.938159,0.980041,0.724737
-8191.76,0.873747,0.274571,3,7,0,8195.29,48829.5,7759.06,0.955314,0.403049,0.954971,0.950334,0.938271,0.680913
-8191.65,0.697457,0.274571,3,7,0,8196.36,48443.4,7828.85,0.953699,0.369443,0.936503,0.940446,0.990011,0.646074
-8189.54,0.963478,0.274571,4,31,0,8193.64,49388.1,7621.67,0.941128,0.378262,0.89527,0.921511,0.928428,0.612574
-8188.86,0.90085,0.274571,3,7,0,8190.92,49476.8,7655.44,0.917104,0.373064,0.8897,0.893795,0.947818,0.621574
-8192.44,0.729851,0.274571,3,7,0,8195.46,48939.9,7963.08,0.944228,0.367643,0.920199,0.912043,0.925008,0.553167
-8190.2,0.988778,0.274571,3,15,0,8194.97,48494.4,7848.69,0.95595,0.405015,0.930824,0.927326,0.968543,0.631629
-8191.63,0.935067,0.274571,4,31,0,8193.5,48593.7,7775.67,0.916775,0.38982,0.919547,0.960976,0.957148,0.598023
-8193.97,0.815125,0.274571,4,15,0,8197.22,48170.2,7608.71,0.93265,0.372677,0.924249,0.959237,0.971808,0.693743
-8195.51,0.960919,0.274571,3,15,0,8199.57,48983.7,7798.9,0.942318,0.398972,0.949391,0.975785,0.970372,0.630784
-8195.77,0.980245,0.274571,3,7,0,8197.81,49126.4,7698.9,0.945742,0.397504,0.970686,0.886203,0.976406,0.655685
-8195.87,0.998864,0.274571,4,31,0,8199.65,47628.4,7953.75,0.972352,0.379629,0.991093,0.975801,0.946901,0.608762
-8197.36,0.995867,0.274571,4,15,0,8200.07,47810.9,8246.11,0.971193,0.369693,0.997121,0.949962,0.986604,0.646719
