# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_model
# start_datetime = 2024-11-23 21:48:30 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_224.json
# init = 2 (Default)
# random
#   seed = 1646854077 (Default)
# output
#   file = output/output_224.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.144462
# Diagonal elements of inverse mass matrix:
# 2.42356e+06, 0.00212175, 0.30621, 0.0965621, 0.700161, 0.00984449, 0.971114, 0.734959
-8119.82,0.991485,0.144462,4,31,0,8123.38,48828.5,7253.6,0.829357,0.719938,0.868522,0.572857,0.859944,0.907217
-8118.81,0.935741,0.144462,3,7,0,8123.84,48854,7147.38,0.834893,0.699235,0.854119,0.570545,0.850548,0.856841
-8121.85,0.547245,0.144462,2,3,0,8124.44,48986.7,7277.4,0.824873,0.684956,0.912738,0.572902,0.872549,0.883638
-8118.39,0.903495,0.144462,3,15,0,8124.74,48786.4,7364.87,0.853182,0.707524,0.878198,0.561051,0.854262,0.859879
-8123.32,0.813889,0.144462,2,3,0,8124.98,48505.5,7373.04,0.814051,0.694064,0.86882,0.564531,0.876615,0.78961
-8122.3,0.998859,0.144462,3,7,0,8125.52,49046,7433.99,0.879337,0.723006,0.876936,0.567416,0.886585,0.940182
-8120.17,0.973954,0.144462,2,3,0,8123.22,48700.5,7453.63,0.86696,0.718829,0.884667,0.566679,0.880788,0.940189
-8125.26,0.395173,0.144462,2,7,0,8130.04,49363.3,7472.6,0.866703,0.709455,0.858644,0.562231,0.909102,0.903568
-8123.37,0.974618,0.144462,4,15,0,8128.39,49107.3,7588.7,0.81724,0.718192,0.890126,0.583181,0.90129,0.919576
