# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_model
# start_datetime = 2024-11-23 21:48:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_276.json
# init = 2 (Default)
# random
#   seed = 1646866778 (Default)
# output
#   file = output/output_276.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.250137
# Diagonal elements of inverse mass matrix:
# 35988, 0.000769877, 0.164515, 1.29495, 0.0254649, 1.37331, 1.11655, 0.142316
-7288.58,0.957474,0.250137,3,7,0,7290.48,15443.2,2759.22,0.916859,0.997931,0.816709,0.942795,0.964895,0.512675
-7288.09,0.983112,0.250137,4,15,0,7292.54,15839.3,2592.21,0.928608,0.916626,0.713391,0.959323,0.982922,0.573092
-7285.37,0.953748,0.250137,3,7,0,7291.11,15832.8,2614.13,0.932981,0.986866,0.757102,0.898067,0.983691,0.574454
-7285.88,0.996979,0.250137,4,15,0,7290.16,15690.6,2682,0.909357,0.998895,0.79155,0.964411,0.983362,0.568406
-7285.36,0.922488,0.250137,3,15,0,7288.86,15759.8,2652.89,0.93005,0.997353,0.797107,0.925087,0.951054,0.666082
-7285.79,0.827725,0.250137,3,7,0,7289.39,15815.5,2624.99,0.930525,0.9972,0.773623,0.974654,0.954732,0.713225
-7283.57,0.99226,0.250137,4,15,0,7286.93,15757,2680.9,0.921669,0.995701,0.763364,0.952303,0.968671,0.647289
-7288.06,0.947561,0.250137,4,15,0,7290.17,15657.1,2851.49,0.914247,0.997858,0.79961,0.970755,0.984342,0.643824
