# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_model
# start_datetime = 2024-11-23 21:47:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_45.json
# init = 2 (Default)
# random
#   seed = 1646783055 (Default)
# output
#   file = output/output_45.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.25707
# Diagonal elements of inverse mass matrix:
# 8225.49, 0.00105211, 0.0174988, 0.0105938, 0.00754261, 0.842719, 1.22734, 0.020923
-6903.13,0.991251,0.25707,4,15,0,6904.63,7782.26,1318.16,0.73407,0.511742,0.645574,0.960042,0.9872,0.557844
-6904.95,0.930284,0.25707,4,15,0,6910.94,7849.75,1430.79,0.719734,0.458922,0.612042,0.895196,0.984872,0.547866
-6903.58,0.998925,0.25707,3,15,0,6907.55,7876.98,1419.76,0.735093,0.484441,0.634475,0.972151,0.933666,0.562677
-6902.39,0.993645,0.25707,4,15,0,6905.47,7908.66,1373.65,0.738934,0.464664,0.6595,0.941879,0.992857,0.593366
-6903,0.948363,0.25707,4,15,0,6905.83,8072.04,1351.56,0.704266,0.511444,0.605453,0.89506,0.97949,0.60177
-6906.93,0.90372,0.25707,4,15,0,6910.02,7680.04,1369.68,0.759538,0.44847,0.658059,0.991277,0.988308,0.522194
-6907.41,0.96724,0.25707,4,15,0,6912.07,7695.82,1373.9,0.762554,0.452803,0.659426,0.987141,0.991027,0.501197
-6905.51,0.977703,0.25707,4,15,0,6913.02,7760.92,1444.98,0.745623,0.484191,0.677657,0.937701,0.995127,0.590932
