# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_model
# start_datetime = 2024-11-23 21:51:11 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_676.json
# init = 2 (Default)
# random
#   seed = 1647015395 (Default)
# output
#   file = output/output_676.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.217474
# Diagonal elements of inverse mass matrix:
# 205539, 0.00111206, 0.029973, 0.0174308, 0.0457666, 1.45215, 1.65494, 0.166492
-7398.71,0.62515,0.217474,4,15,0,7402.14,17147.7,2937.38,0.77153,0.715475,0.796527,0.979181,0.934808,0.857662
-7398.85,0.784388,0.217474,4,15,0,7400.23,17071.4,2932.52,0.760376,0.708276,0.802977,0.966626,0.949746,0.862753
-7399.03,0.946936,0.217474,3,7,0,7402.25,17222.6,3021.4,0.762862,0.732119,0.784629,0.943977,0.950898,0.816723
-7403.82,0.734379,0.217474,4,15,0,7404.9,17140.8,2849.29,0.747483,0.700156,0.800492,0.945004,0.967828,0.882365
-7400.25,0.882785,0.217474,4,15,0,7405.33,17419.2,2980.28,0.758154,0.735492,0.798382,0.961482,0.92772,0.825673
-7400.28,0.871331,0.217474,4,15,0,7404.47,16735.5,3046.37,0.80458,0.746714,0.827998,0.953417,0.958448,0.870065
-7399.95,1,0.217474,4,15,0,7401.49,16940.1,3093.65,0.778903,0.742669,0.828105,0.996086,0.969888,0.891718
-7400.54,0.954042,0.217474,4,15,0,7404.76,16920.3,2908.35,0.790089,0.730473,0.79749,0.952512,0.969893,0.830299
-7401.14,0.930236,0.217474,3,7,0,7403.68,17018.5,2872.27,0.789659,0.728378,0.825009,0.967991,0.9585,0.829634
-7398.5,1,0.217474,4,15,0,7403,17484,3126.57,0.753867,0.716455,0.789836,0.960424,0.918687,0.871217
-7402.87,0.873257,0.217474,4,15,0,7407.27,17463,2955.94,0.730443,0.673602,0.793455,0.915847,0.907212,0.790194
-7402.76,0.363399,0.217474,4,15,0,7410.16,17210.1,2827.42,0.72243,0.705142,0.80599,0.962381,0.94744,0.810399
-7400.88,0.988173,0.217474,4,31,0,7405.98,17183.8,3246.59,0.807814,0.744433,0.81464,0.95218,0.932427,0.915931
-7400.71,0.958014,0.217474,4,15,0,7402.8,16908.7,2914.17,0.769436,0.740567,0.83785,0.987374,0.963898,0.836998
-7399.84,0.974702,0.217474,4,15,0,7403.77,16782.7,3097.98,0.770604,0.74898,0.809073,0.975021,0.975461,0.811675
-7404.04,0.763544,0.217474,4,15,0,7409.07,16673.6,3039.58,0.791091,0.720278,0.857994,0.972869,0.954047,0.92118
-7403.6,0.995861,0.217474,3,15,0,7406.59,16984.6,3029.87,0.794873,0.719745,0.868123,0.989787,0.968775,0.91985
-7401.87,0.957436,0.217474,3,7,0,7406.54,16806.4,3080.43,0.785637,0.730567,0.870228,0.975406,0.970256,0.929667
-7402.67,0.866483,0.217474,3,15,0,7407.25,16855.2,3174.35,0.791249,0.75671,0.853036,0.994283,0.98977,0.878644
-7404.79,0.956604,0.217474,3,11,0,7408.33,16648.1,3167.19,0.776995,0.750235,0.865467,0.993701,0.95554,0.947453
-7401.14,0.875627,0.217474,4,31,0,7413.29,16929.7,3153.15,0.810223,0.74175,0.843177,0.993478,0.980486,0.914078
-7398.78,0.667707,0.217474,4,31,0,7405.2,17527.3,3178.95,0.759789,0.735483,0.799066,0.932951,0.92187,0.911567
-7399.73,0.241236,0.217474,4,15,0,7402.44,17200.4,3196.96,0.761059,0.724275,0.808516,0.970201,0.951937,0.921963
-7398.92,0.88393,0.217474,4,15,0,7402.36,17357.2,2998.87,0.782917,0.720066,0.787427,0.956138,0.938444,0.92647
-7398.64,0.884845,0.217474,3,15,0,7403.62,17366.6,2929.89,0.773542,0.736248,0.799236,0.959213,0.932497,0.86903
-7398.72,0.871297,0.217474,2,7,0,7401.63,17232.7,2964.19,0.754509,0.727954,0.801946,0.978281,0.925525,0.874663
-7397.31,0.997549,0.217474,4,31,0,7399.75,17340.7,2998.83,0.76519,0.711133,0.796229,0.951157,0.944049,0.895066
-7398.78,0.866778,0.217474,3,15,0,7400.95,17864.5,3018.74,0.756149,0.712495,0.790631,0.923792,0.920209,0.937336
-7399.17,0.960432,0.217474,3,11,0,7402.38,17282.6,3112.16,0.77247,0.6983,0.788869,0.947861,0.92888,0.850611
-7398.49,0.953594,0.217474,4,31,0,7400.26,17272.3,3101.58,0.76904,0.714811,0.80121,0.963471,0.932758,0.840735
-7400.27,0.800842,0.217474,4,31,0,7403.82,16788.4,3020.96,0.789734,0.763637,0.830003,0.996751,0.971702,0.878873
-7401.07,0.978545,0.217474,4,15,0,7403.05,16865.6,2934.04,0.792647,0.744236,0.81965,0.996649,0.969075,0.890143
-7400.92,0.909519,0.217474,4,15,0,7403.94,16836.5,3066.73,0.77837,0.737961,0.813231,0.980526,0.965763,0.771209
-7400.92,0.985729,0.217474,4,31,0,7404.24,16695.7,3025.5,0.783118,0.768272,0.820355,0.980364,0.945459,0.820282
-7400.84,0.951188,0.217474,4,15,0,7404.31,16999.8,3073.04,0.785596,0.721548,0.816928,0.973564,0.983126,0.927046
-7399.75,0.882555,0.217474,3,7,0,7404.49,16939.3,3075.58,0.787282,0.735864,0.798213,0.966624,0.954276,0.916754
-7401.62,0.84052,0.217474,3,7,0,7404.31,17277.8,3020.47,0.753247,0.758643,0.812411,0.946917,0.911316,0.914026
-7398.74,0.992232,0.217474,3,7,0,7404.57,17151.3,3086.74,0.763694,0.748348,0.813767,0.9782,0.957604,0.902379
-7399.41,0.849247,0.217474,3,11,0,7401.29,16992.7,3023.92,0.776641,0.725465,0.805398,0.973468,0.935107,0.903152
-7399.68,1,0.217474,4,15,0,7401.83,16924,2954.63,0.795967,0.748332,0.816473,0.984036,0.976688,0.878348
-7400.59,0.953112,0.217474,4,15,0,7403.26,16687.8,3168.36,0.787711,0.756404,0.845658,0.986486,0.980098,0.832245
-7399.63,0.999353,0.217474,4,15,0,7402.24,16824.6,3044.88,0.813839,0.764997,0.838731,0.98071,0.970628,0.927632
-7399.1,0.808131,0.217474,4,15,0,7403.1,17048.8,3211.15,0.785433,0.738992,0.83076,0.961385,0.960098,0.931827
-7403.63,0.904343,0.217474,4,15,0,7405.33,17230.2,3318.08,0.765911,0.754399,0.823953,0.965697,0.944215,0.873212
-7401.06,0.984519,0.217474,3,15,0,7406.99,17132.2,3252.85,0.785682,0.724926,0.79862,0.97576,0.95499,0.868928
