# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_model
# start_datetime = 2024-11-23 21:51:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_722.json
# init = 2 (Default)
# random
#   seed = 1647046955 (Default)
# output
#   file = output/output_722.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.499197
# Diagonal elements of inverse mass matrix:
# 8595.94, 0.000974541, 0.00471744, 0.134984, 0.00892235, 0.0904078, 0.00910184, 0.0116969
-6995.5,0.894157,0.499197,3,7,0,6999.43,8931.85,1472.31,0.513128,0.912653,0.458753,0.906964,0.645579,0.54711
-6995.45,0.974892,0.499197,3,7,0,6997.41,8852.32,1366.06,0.507779,0.91529,0.493773,0.891765,0.616693,0.541245
-6994.52,0.99946,0.499197,3,7,0,6996.83,9018.37,1435.92,0.498571,0.881735,0.43971,0.881842,0.624428,0.538232
-6995.44,0.818691,0.499197,3,7,0,6999.19,8879.22,1376.97,0.537565,0.926884,0.477098,0.906503,0.626219,0.562525
-6995.58,0.904139,0.499197,3,7,0,7000.7,8996.67,1359.72,0.479625,0.870346,0.417271,0.860347,0.618991,0.503442
-6996.33,0.779636,0.499197,3,7,0,6998.37,9068.96,1344.85,0.488464,0.905275,0.4242,0.874218,0.600069,0.511735
-6995.13,0.985692,0.499197,3,7,0,6997.06,8888.77,1368.84,0.502488,0.866025,0.441682,0.852606,0.618814,0.511782
-6993.91,0.922951,0.499197,2,3,0,6996.64,8957.89,1359.15,0.489244,0.888994,0.453841,0.862552,0.631111,0.514308
