# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_model
# start_datetime = 2024-11-23 21:48:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_67.json
# init = 2 (Default)
# random
#   seed = 1646824750 (Default)
# output
#   file = output/output_67.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.397752
# Diagonal elements of inverse mass matrix:
# 2230.02, 0.000882353, 0.00911873, 0.0143303, 0.00511079, 0.0256662, 1.03001, 0.0110899
-6514.02,1,0.397752,3,7,0,6519.12,5112.15,748.559,0.396616,0.726545,0.3675,0.798619,0.980138,0.502173
-6512.31,0.890375,0.397752,3,7,0,6521.43,5074.83,719.7,0.404515,0.773711,0.389993,0.773265,0.948709,0.539864
-6510.02,0.768779,0.397752,3,15,0,6516.14,5130.12,725.239,0.365027,0.748581,0.357221,0.753394,0.921229,0.507902
-6511.77,0.536363,0.397752,3,7,0,6514.16,5124.16,672.504,0.361489,0.746173,0.354112,0.7826,0.950385,0.549081
-6510.64,0.905214,0.397752,3,15,0,6514.86,5125.25,720.299,0.39462,0.73789,0.364552,0.80051,0.944315,0.541654
-6512.59,0.815448,0.397752,3,7,0,6515.9,5059.1,747.357,0.394231,0.777143,0.376297,0.754327,0.973922,0.548971
-6512.16,0.916565,0.397752,3,7,0,6519.82,5053.01,771.851,0.372695,0.743121,0.368369,0.806825,0.982201,0.508706
-6513.58,0.962086,0.397752,3,7,0,6517.62,5067.91,689.391,0.39937,0.783146,0.380501,0.771753,0.959927,0.5527
-6513.39,0.832786,0.397752,3,7,0,6519.77,5070.03,716.32,0.350864,0.796321,0.348256,0.751843,0.963748,0.553135
-6513.25,0.992563,0.397752,3,15,0,6520.58,4977.16,749.577,0.357313,0.800274,0.381669,0.812136,0.99395,0.524901
-6519.63,0.916641,0.397752,3,7,0,6521.4,5025.69,777.439,0.391166,0.798953,0.371228,0.876554,0.996881,0.601768
-6518.07,0.999427,0.397752,3,7,0,6522.99,5042.17,800.79,0.390106,0.798347,0.3803,0.843859,0.996821,0.583354
-6512.69,0.992047,0.397752,3,15,0,6519.82,4999.3,738.392,0.37574,0.797069,0.379448,0.808504,0.993636,0.558251
-6509.81,0.932657,0.397752,4,15,0,6514.7,5098.61,726.432,0.371055,0.735642,0.345836,0.776576,0.95097,0.502745
-6510.49,0.962482,0.397752,3,7,0,6511.88,5101,726.857,0.363677,0.730882,0.372484,0.793647,0.940236,0.504419
-6511.55,0.88378,0.397752,3,7,0,6515.91,5074.49,707.67,0.372545,0.754848,0.356854,0.832928,0.94917,0.526397
-6509.3,0.970764,0.397752,2,3,0,6512.49,5074.59,717.478,0.360406,0.766305,0.35854,0.809472,0.956523,0.518168
-6511.96,0.802323,0.397752,3,7,0,6514.5,5080.78,742.762,0.356613,0.773992,0.350989,0.748068,0.942505,0.541908
-6510.8,0.949837,0.397752,3,7,0,6514.59,5120.73,739.088,0.356942,0.782964,0.354849,0.805296,0.948598,0.52792
-6511.49,0.99141,0.397752,3,7,0,6512.98,5037.79,758.935,0.390662,0.750789,0.354654,0.796658,0.971974,0.548887
-6510.7,0.970794,0.397752,3,7,0,6514.12,5096.34,762.766,0.35871,0.7574,0.355393,0.797071,0.963536,0.513647
-6509.29,0.993322,0.397752,3,7,0,6512.11,5077.71,720.284,0.375027,0.740769,0.363112,0.775665,0.962901,0.532938
-6509.49,0.975156,0.397752,3,7,0,6510.51,5083.84,741.012,0.378572,0.768233,0.350324,0.801333,0.961166,0.510047
-6511.26,0.921586,0.397752,3,7,0,6512.71,5095.8,735.176,0.368946,0.75517,0.352131,0.807894,0.978902,0.57343
-6510.22,0.943855,0.397752,3,7,0,6515.25,5078.36,744.39,0.373541,0.760116,0.349404,0.786118,0.975846,0.556871
-6514.09,0.865264,0.397752,3,7,0,6515.43,5080.92,706.135,0.396059,0.748833,0.353796,0.842174,0.942554,0.535046
-6516.19,0.905325,0.397752,3,7,0,6518.21,5068.56,741.242,0.345908,0.767991,0.371386,0.721242,0.956669,0.547324
-6514.72,1,0.397752,3,7,0,6519.76,5060.75,736.392,0.38811,0.753912,0.363777,0.858614,0.932572,0.52207
-6513.78,1,0.397752,3,7,0,6516.51,4968.48,759.759,0.372093,0.802586,0.36867,0.78409,0.993044,0.519588
-6513.74,0.9871,0.397752,3,7,0,6516.27,5116.32,710.713,0.380233,0.732649,0.361911,0.830092,0.91339,0.537722
-6513.64,1,0.397752,3,7,0,6516.51,5072.25,724.632,0.392264,0.775348,0.373213,0.745472,0.975947,0.565299
-6515.82,0.966243,0.397752,3,7,0,6520.12,5108.62,693.872,0.405212,0.77146,0.38622,0.78614,0.911674,0.570538
-6514.04,1,0.397752,3,7,0,6517.2,5115.82,694.766,0.391406,0.774071,0.389309,0.799723,0.938713,0.5661
