# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = model_model
# start_datetime = 2024-11-23 21:51:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = input/gene_761.json
# init = 2 (Default)
# random
#   seed = 1647052425 (Default)
# output
#   file = output/output_761.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,X,sigma,b.1,b.2,b.3,b.4,b.5,p_functional
# Adaptation terminated
# Step size = 0.343434
# Diagonal elements of inverse mass matrix:
# 258.739, 0.000886279, 0.0236687, 0.972247, 0.00738623, 0.198423, 0.766578, 0.0254024
-5428.53,0.99055,0.343434,3,7,0,5430.7,1328.51,213.721,0.798788,0.934555,0.309694,0.92304,0.947729,0.569868
-5428.26,0.949911,0.343434,4,23,0,5432.3,1323.53,212.335,0.795042,0.95885,0.307108,0.928957,0.962612,0.592856
-5428.58,0.979162,0.343434,3,15,0,5430.47,1315.44,215.952,0.770416,0.965337,0.312448,0.918454,0.977271,0.588845
-5429.55,0.949492,0.343434,3,7,0,5432.85,1331.5,229.705,0.809886,0.958104,0.322749,0.899039,0.958189,0.573725
-5432.08,0.860269,0.343434,4,15,0,5436.91,1293.44,234.652,0.849612,0.986175,0.344096,0.959507,0.964601,0.61959
-5433.94,0.98178,0.343434,4,15,0,5435.31,1310,238.93,0.855884,0.992496,0.345534,0.964011,0.984209,0.660207
-5432.57,0.951769,0.343434,3,7,0,5436.07,1301.23,236.825,0.853142,0.992908,0.343294,0.955677,0.981576,0.66876
-5431.81,0.964166,0.343434,4,15,0,5439.91,1346.38,224.466,0.795901,0.951799,0.28514,0.864448,0.950046,0.650133
